Index,ra,dec,dist_sd,avg_W1,stdev_W1,avg_eW1,avg_W2,stdev_W2,avg_eW2,N_w1,N_w2,slope_w1,slope_w2,sd_sdfid_w1_flux,sd_sdfid_w2_flux,sd_sdfid_w1_mag,sd_sdfid_w2_mag,Delta_w1,Delta_w2,Delta_w1_flux,Delta_w2_flux,class,catalogue,Sw1,DeltaSw1,Sw2,DeltaSw2,SDw1,SDfidw1,SDw2,SDfidw2,chi2_mean_w1,chi2_wmean_w1,chi2_slope_w1,chi2_mean_w2,chi2_wmean_w2,chi2_slope_w2,linear_fap_w1,linear_fap_w2,center_mag_w1,center_mag_w2,max_W1,min_W1,median_W1,max_W2,min_W2,median_W2,period,power,baluev_fap,single_fap,mod_baluev_fap,amp,sinamp,ls_meanjy,sd_sdfid_periodrmv,sd_periodrmv,chi2_period_w2,linear_fap_periodrmv,Deltaw2_periodrmv,var_type,combined_type,sd_linrmv,mu_linrmv,sd_mu_linrmv,Deltaw2_linrmv
153,85.732708333,-9.225277777,0.10943233775529072,13.314363049450547,0.5736261506328939,0.06494817142738292,12.061681189643693,0.6000178139967542,0.06428917944410012,14,14,-0.8460293988629386,0.9266487897726904,8.792573504230617,9.919345545704246,8.832060056906334,9.333107362467953,1.8820795454545465,1.9800113636363632,0.0028318574222281553,0.0053621782371948215,P,Megeath,-2.0703939379732107e-05,2.447189117489079e-05,2.2105977717110845e-05,2.3855831854626927e-05,0.000834535975807693,9.491373320975358e-05,0.0015541330593023973,0.00015667697552641897,971.5758658538176,439.21869735933126,438.50293165257705,1004.3067333050586,508.3956765033081,507.5370024691598,0.9886481808699052,0.9882368241570928,13.326585227272728,12.06336931818182,12.385545454545454,14.267625,13.278608333333333,11.073363636363638,13.053375,12.033125,261.67252295920804,0.4898167215686303,0.9019850847732274,0.02468847197601938,0.6893999221414907,0.0013730896210716855,0.0013728586780227502,0.002603620036380775,8.911176332455788,0.0013961761561517786,683.5184415516054,0.9939244817251948,1.869493119837386,irregular,,,,,
154,85.261208333,-9.207944443999999,0.04299784483304577,10.164278950216447,0.10045987913406623,0.025888011108238226,9.500424783549784,0.1046695136597696,0.02455930747749679,14,14,-0.7339373279853109,-0.7610289564243984,3.978697968484497,4.357801027291623,3.8805560888413457,4.261908189214057,0.36009090909091057,0.38318181818181785,0.009070465927271535,0.009684599673460154,D,Megeath,-9.565987547109957e-06,1.3033793462132519e-05,-9.288556804386008e-06,1.220526068814406e-05,0.0025439877352661853,0.0006394020746026122,0.002692172912342825,0.0006177824309743701,96.54576042775615,92.26453243557472,91.72586849982514,125.25028108157028,121.19165160496573,120.61248667397959,0.9598410752575438,0.967023373389162,10.13940909090909,9.4975,9.959363636363637,10.319454545454548,10.188823863636363,9.305909090909092,9.68909090909091,9.520818181818182,403.75762255105866,0.4723204454324613,0.9206799148275696,0.029719155920458745,0.4560557440428964,0.002414038276074277,0.002413565150553078,0.02726312152992281,3.1619737464524214,0.0019534118277605133,141.62494388426882,0.9961097705488404,0.3106576248334944,irregular,,,,,
156,85.316458333,-9.199194444,0.042230370120289136,10.215897567511849,0.13496322804796085,0.020003876413629426,9.6062697845805,0.1563301215671601,0.018874510038177642,14,14,-0.2335882721181527,0.7984047376123768,6.8279510955507074,8.378536420074958,6.746853722611741,8.28260554848575,0.4034545454545473,0.4854090909090889,0.009628836415038177,0.011262268214411331,D,Megeath,-2.298901130840385e-06,9.84168044908335e-06,7.339963461724475e-06,9.193286457285537e-06,0.003214840372974632,0.000470835295681821,0.003620506449533393,0.00043211681229416956,303.2282701338104,286.4086629032371,286.35409933877025,490.97066410386384,458.2381441593354,457.6006927481563,0.9986671955928348,0.9903028998682047,10.199272727272726,9.593795454545452,9.997545454545453,10.401,10.248033333333334,9.35109090909091,9.8365,9.624694444444444,467.15572229950106,0.7039060471948337,0.1580695221844534,0.0012384043185582597,0.06767316106345904,0.0041486298000673145,0.004148190507577946,0.02500630446840564,4.3701383977902415,0.001888410273737468,287.9315634470492,0.9850347816304208,0.3172130608851612,irregular,,,,,
157,85.594125,-9.198472222000001,0.0585803288447092,12.13190147907648,0.28292391430810937,0.033800911175517916,11.520618326118328,0.41813432663503736,0.04043095503155962,14,14,-11.090238999252017,-13.437518860435569,7.8396208941754,8.792962798043895,8.370304363659638,10.34193543804864,1.0366565656565694,1.381436363636361,0.004061507698250338,0.004688485054664371,D,Megeath,-0.0001602383168416632,1.4448590048642826e-05,-0.00021305563275430525,1.585528064869255e-05,0.0010667490863408324,0.00013607151426587406,0.0013945292672395088,0.00015859606133551932,670.6093702428137,565.0444577682863,442.0510571590072,1298.199942381783,945.642686392643,765.0758136823862,0.17936128143846852,0.22690383357118665,12.19578282828283,11.74408181818182,11.677454545454545,12.714111111111116,12.064725,11.053363636363638,12.4348,11.367,200.07188099069268,0.5099714248859475,0.8247231586107182,0.019779610361291264,0.8244268555150779,0.0015691141121577153,0.0015695356984762575,0.0041670385980750214,7.2359824883169725,0.0011475983225398625,785.535444314033,0.6573240498849434,0.9466793795314092,irregular,,,,,
159,85.682333333,-9.177305555,0.07576907403191775,9.592941666666666,0.07210163421077345,0.02602892225747718,9.155546753246751,0.08496774002284592,0.02541629461998348,14,14,1.2291789341993322,3.113168290823209,2.7822693499311844,3.317530381207355,2.770058379580477,3.343041985201113,0.2468666666666639,0.3072888888888876,0.010339432139830677,0.010683728161325096,D,Megeath,1.4234389639822626e-05,1.158040480826714e-05,3.461974211736925e-05,1.1120421025557476e-05,0.003001923536105439,0.0010789478510337927,0.0029253878859845386,0.0008817968638827947,56.59708340325111,56.07449082941569,54.56361014228181,80.6972978785123,77.5136487448505,67.82183208829578,0.825970067627436,0.392590111910764,9.584733333333332,9.149244444444443,9.4613,9.708166666666664,9.59125,8.9956,9.302888888888887,9.135986111111107,2171.942609611951,0.7294743496170432,0.11219254304563007,0.0007536096899509824,0.01033107804498342,0.003350890892232557,0.003350444722265252,0.0377216248622742,1.7384526985914572,0.0015329621376265286,42.18714397844224,0.2291645623381568,0.13613229430726187,irregular,,,,,
160,85.699125,-9.177138888,0.03984919845791,10.657885894660897,0.131803522988439,0.021979953938297613,10.216710317460317,0.13959529707096105,0.023992605044853642,14,14,8.564371868997956,8.451157850276036,6.217534767243425,6.122994994767108,5.996533175567127,5.818263452842688,0.407388888888887,0.441757575757574,0.006656165339723099,0.006130782536473572,D,Megeath,9.267586172191296e-05,1.0821092677840034e-05,0.00010269217031469438,1.2151254553994655e-05,0.002148894403964084,0.0003456183977105137,0.001918579474769084,0.0003133400364378476,227.97237852348968,212.4580495423741,139.10958597405892,219.63356563306115,206.21135084959067,134.78928006898286,0.05159255968855599,0.0509799617357233,10.610805555555556,10.15021212121212,10.407111111111114,10.8145,10.700156565656568,9.929333333333334,10.371090909090908,10.269833333333334,2656.7811145939863,0.5688756005795615,0.6385058166409212,0.009779447354226915,0.04806612130246934,0.0018744880064098489,0.0018742539026733926,0.014077840714853816,3.8190337083222583,0.0011966561613230649,203.49476474598183,0.9783870759196442,0.3382676442689141,irregular,,,,,
161,85.517083333,-9.145027777000001,0.049675604230462515,11.480843032364461,0.15080708806362908,0.026798110570844583,10.904604999762142,0.1563510133744335,0.028915238308275474,14,14,-3.617589474102079,-3.1685472190598984,5.7020804988687095,5.593570136425943,5.62752689839641,5.4072185643957225,0.5137499999999999,0.4774499999999993,0.003804857311185753,0.0034566609601398204,D,Megeath,-4.6342550758187643e-05,1.281033989344253e-05,-4.667991421089743e-05,1.4732276650353116e-05,0.0011261700878194365,0.000197501611568421,0.001125496913673047,0.00020121262203251687,213.5065384712016,197.38646663733692,184.29951244704878,187.6715735974016,172.18657801368923,162.14688688955866,0.6186538127168367,0.6566973125244866,11.473624999999998,10.857975,11.21675,11.7305,11.524572727272728,10.61925,11.096699999999998,10.979879870129867,1036.6699553775004,0.411461109645078,0.9851210141367596,0.05417057100976056,0.19005489819139804,0.0009550254480057773,0.0009547984320006508,0.0073920193376168265,4.195640322794385,0.0008442157904548136,226.5969079732568,0.3687311988421528,0.4007074254704894,irregular,,,,,
163,85.212833333,-9.106472222,0.09219865082018422,12.677122175840035,1.1722519843018486,0.06681472053241543,11.146645428777573,1.1478351731464396,0.051699711790598894,14,14,-9.170057812930184,-11.204967664274967,17.27733253668217,21.45232116489672,17.544816096822945,22.201964641419192,3.908090909090909,3.583350649350649,0.013107358508219176,0.02885954671037382,P,Megeath,-0.00023724730418014882,2.587195293857577e-05,-0.00019683307511854023,1.7566590196070558e-05,0.004147518479253174,0.00024005548717936738,0.009069447342553784,0.00042277230854600875,7750.95042404891,494.4408673717922,410.3509068000768,12592.166689612783,871.7991701144515,746.2478655902316,0.2711984886862867,0.33671817195256354,12.856954545454547,11.188038961038961,10.902909090909093,14.811000000000002,12.85337012987013,9.396363636363636,12.979714285714286,11.245904545454543,218.424742068798,0.39971812891396497,0.9932573707668332,0.060388431783149926,0.9094733145698152,0.0042463809289919295,0.004245579683463918,0.00469814445390657,19.710416890143925,0.00833301845105039,2447.8338748986675,0.4498625762139548,3.2122893656115217,irregular,,,,,
165,85.127333333,-9.098805555,0.0608313379789257,12.786345274170273,0.14387545151844994,0.0466695469496937,12.13110725108225,0.16584990309576153,0.05350260779271825,14,14,1.5422645674527806,1.4128276148860135,3.2270627606241806,3.299687804025252,3.082855114782601,3.0998470904129243,0.4526777777777742,0.5597272727272742,0.0010436313789920241,0.001322348062049272,D,Megeath,3.440661123566762e-05,2.2309149779984838e-05,3.690169907200128e-05,2.611903864504977e-05,0.00033140721729112144,0.00010269624171394188,0.00039402983280347403,0.0001194142768060668,66.03850570315596,62.4650152926325,60.086435059323556,66.57841698384351,62.48267026080465,60.486588504463704,0.7620388474917613,0.7967032069463426,12.738438888888883,12.077136363636365,12.5121,12.964777777777774,12.807590909090907,11.797272727272727,12.357000000000001,12.135391666666667,722.1101588949222,0.5838511281706895,0.5646743201845081,0.008051336329152465,0.15639561726943566,0.0004174778856624018,0.0004173936867177625,0.0023775679499262203,2.205865489791824,0.000263411832194951,60.10333559025466,0.6884636851045809,0.3750319141200272,irregular,,,,,
171,85.30170833300001,-9.018777777,0.05542931613729722,11.853960714285718,0.2637675044588072,0.028918263542065906,11.257708964646463,0.294206787214186,0.033940010579463116,14,14,-12.495547630884914,-10.937247094487894,8.158532535665637,7.69114882834146,9.121139105573137,8.668435341979789,0.7652222222222225,0.8338999999999999,0.003673562431728058,0.0037395713203555374,D,Megeath,-0.00015745798733379462,1.2601127376331218e-05,-0.00015489668258328855,1.4162309879727665e-05,0.0012408210861055765,0.00015208875869296765,0.0012990982935542213,0.0001689082245772069,877.527625908234,724.9417784881479,568.8030381057505,781.0621661673297,668.1655633450241,548.5421630562262,0.18306758368443804,0.25135150040748305,11.956611111111117,11.39585,11.574000000000002,12.339222222222226,11.745872727272728,10.9789,11.8128,11.124401515151515,1836.6561199855093,0.7151674101380098,0.12798372058301832,0.0010005602217207398,0.013936601325677459,0.0017807333763105683,0.0017802988023433671,0.005285632084024646,5.516703826778621,0.00093181664889946,339.8734459169095,0.5400926125411252,0.7800716676533515,drop,,,,,
177,85.360375,-8.977583333,0.04413176838500117,10.265925389095033,0.0936107216532422,0.02417705105172929,9.881844400639043,0.10792554192172753,0.022654027969519985,14,14,4.671300602028778,5.345802960829227,3.8995190514302416,4.889352279931262,3.871883359676596,4.764077367033212,0.3253272727272733,0.3814727272727261,0.007353785080250444,0.006971170559664286,D,Megeath,5.304697245789375e-05,1.1355932100549272e-05,5.836168018299614e-05,1.0917289808590927e-05,0.002112099732889169,0.000541630828066991,0.0019557932483225287,0.0004000107041479172,99.00152328238669,96.37739469099256,74.55634551118219,151.24827709088288,147.72079159497622,119.1431828281841,0.16579293169302642,0.2220204613812453,10.256063636363637,9.849536363636364,10.0934,10.418727272727274,10.279863636363636,9.6588,10.040272727272725,9.914090909090909,214.49614544167432,0.3736127825939579,0.9962508443861634,0.07631956319112898,0.928921908908674,0.0016265161277445716,0.001626303413963439,0.01906126106549133,4.046470616476658,0.0016186315606106852,197.61507279861905,0.5005510186066316,0.3591129156453754,irregular,,,,,
178,85.29925,-8.958527777,0.1958664284475576,15.252168470418468,0.07321461148996107,0.1760901064168539,12.750719444444444,0.091964558564815,0.07792230252304727,14,14,-0.5548018455376873,-2.3297372382844084,0.4226917122822213,1.247364652368675,0.4157792449545227,1.1802084331069966,0.25546464646464706,0.3345252525252533,5.883745890586096e-05,0.00044691106764133777,P,Megeath,-4.7117595182469014e-05,8.492688977414071e-05,-9.286925668904058e-05,3.986254551068104e-05,1.6790544505663818e-05,3.97229091978344e-05,0.00012189612947378667,9.772293069417416e-05,1.2341539975438298,1.2271942247340626,0.9193891304167148,9.164726593987764,9.049980848642278,3.622305165069904,0.13246539386276124,0.0016457415155210296,15.234176767676768,12.688373737373734,15.106444444444444,15.36190909090909,15.26203787878788,12.521111111111107,12.855636363636362,12.793333333333333,4800.0,0.6912086843156713,0.1900524833138821,0.0015601197278251786,0.007918853471411753,0.00014880127481751624,0.00017759215067833303,0.0014421953747232779,0.6675783704323262,6.523771482668794e-05,6.3531285600621645,0.9578830323446268,0.1936996290117725,curved,,,,,
185,85.104708333,-8.905916666,0.05839949716650611,10.199241666666666,0.0908483332443129,0.03111406582606869,9.474576172438672,0.114037337193951,0.0263235271858221,14,14,-2.252318954766953,-1.2544813477316423,2.9030516952114787,4.373050414789138,2.919847690500041,4.332145019508317,0.2835454545454592,0.3141999999999996,0.006822722276780532,0.008249464808025402,D,Megeath,-3.06130255780641e-05,1.3591780823614136e-05,-1.5235560147386182e-05,1.2144907674343006e-05,0.002174899071438231,0.0007491768317545568,0.0029844543935977764,0.000682465124002391,63.78931577452977,59.547198131397714,54.47425747212424,138.07003327101174,130.27522322064394,128.7014988300004,0.5361791400781075,0.9184435119247024,10.187227272727274,9.4543,10.045454545454543,10.329000000000002,10.211416666666667,9.2972,9.6114,9.514176767676767,506.8427380259423,0.35271437303802194,0.9987623189383444,0.09141717567302682,0.39411132645535657,0.0025531107476938746,0.002552708744199448,0.027565845889589224,3.874566012239728,0.002644256173998636,213.1233978853085,0.747795373349081,0.36445905247569055,irregular,,,,,
187,85.64391666600001,-8.893944444,0.04991655900643431,12.482447907647908,0.07087778784593977,0.03331329177639262,12.060539141414141,0.09029321956287124,0.04907919596209392,14,14,0.8352401053871396,0.901956957773432,2.3566969392362203,2.1018571596745534,2.127612855603995,1.839745289075411,0.2958888888888911,0.375,0.0009454091163958117,0.001009438076537742,D,Megeath,1.3283533228033646e-05,1.5903849853901154e-05,2.1760014452679113e-05,2.4125335765905965e-05,0.0002280390523751605,9.676214560242327e-05,0.0002449469510121834,0.0001165383431907954,25.63096503671577,25.16652427402492,24.46889853227953,19.57205898072156,19.20954335225688,18.396016872970016,0.8213689143484803,0.7386646368051777,12.379611111111107,11.928833333333333,12.231666666666666,12.527555555555557,12.499316666666667,11.741333333333333,12.116333333333333,12.078823232323227,218.42735817293698,0.1855152569964679,0.9999991582793616,0.32348656188691544,0.9156354466253492,0.0001296368889135294,0.00012960590327912498,0.002569642313680877,1.848618442537702,0.0002154349304852924,34.47806235965517,0.7695177401538774,0.3324953738836851,burst,,,,,
189,85.730833333,-8.872305555,0.07604456230754203,13.122835559678414,0.15636449708502953,0.042848851998005325,12.817148479694913,0.11459658694150555,0.07649986636509762,14,14,6.5230441048776875,1.7388058504051565,3.0109582579169287,1.3173127023243851,3.6492108841634434,1.497997217336176,0.6622222222222209,0.4990666666666641,0.0008917904728311648,0.0005240190381226367,D,Megeath,0.000116768537596376,1.7900927192729066e-05,5.846583719642941e-05,3.362413186199389e-05,0.0002080060952064701,6.908302187834877e-05,0.00011902689384013999,9.03558385416904e-05,137.2139078961943,129.093607086053,86.54350294254833,18.143790671726087,17.756370444275582,14.73292466033166,0.06085666336059909,0.2707343724355497,13.33111111111111,12.955133333333333,13.0,13.662222222222221,13.081492857142855,12.7056,13.204666666666665,12.79215,366.3816317740134,0.4405506172583992,0.96783764739739,0.04099061125305605,0.5283221447053104,0.0006378874233433009,0.0006378026995367312,0.001181182269520783,1.034989135743924,9.351731124168167e-05,17.045066940129818,0.994182882595827,0.36569434992657696,drop,,,,,
194,85.200291666,-8.845527777000001,0.047771888444932346,11.470003373015865,0.16040656609504794,0.03338373847999691,10.948904133168416,0.1806566411168479,0.03613714588627393,14,14,3.1052886564388387,3.1091598745256275,4.708140381079975,4.949224974025019,4.80493118501876,4.999195057777577,0.6016250000000021,0.7080681818181827,0.004415555659429172,0.004665043888232922,D,Megeath,5.585163354243164e-05,1.7985971586449093e-05,6.158964600935336e-05,1.9809095863476706e-05,0.0011833446047388708,0.0002513401277273363,0.0011985619584066525,0.00024217164600458783,188.54874929705338,166.02452740448106,156.38171003566478,197.59661808683845,177.5513609010546,167.88448549800603,0.657803130715498,0.6757808961218865,11.4871875,10.970784090909092,11.186374999999998,11.788,11.472716666666667,10.61675,11.324818181818182,10.953966666666664,2657.0021020731742,0.7389323855017262,0.07694467453881297,0.0006196429381326808,0.0057918414500895965,0.0015756100598086622,0.001575413861286858,0.007339894149239205,2.6877993940250597,0.0006509088033811825,102.13969859052094,0.8431101568795885,0.3207849837858624,curved,,,,,
195,85.220041666,-8.843138888,0.05703741833318009,12.251633874458875,0.1583333446059432,0.03376532826424741,11.598508676046176,0.1641144188411106,0.03973023076679865,14,14,-0.8899109792450708,-0.8532333697419652,4.882976712699874,4.4148850116668745,4.689228648003262,4.13071899341335,0.5312000000000001,0.5152777777777793,0.001991285078640748,0.00197874718418688,D,Megeath,-1.4973927157057047e-05,1.682632027954046e-05,-1.6987579389659722e-05,1.990965191011822e-05,0.0005953359816280997,0.00012192070875122588,0.0006347491341766167,0.00014377478292168752,152.9342195068964,142.0943508427356,141.30240885295652,120.85337579987043,115.17171339713622,114.44370620281737,0.9616328103307328,0.9565828745582416,12.2136,11.547861111111107,11.948,12.4792,12.293500000000002,11.290222222222221,11.8055,11.647900000000002,822.0159494014129,0.6565197119649644,0.3083444623967109,0.002801947549209655,0.07502152789644667,0.0007541385362255498,0.0007540448572962487,0.003987608679967657,2.7012495256750566,0.0003883715641712428,102.98240720479369,0.9808075766066188,0.29882325096252993,irregular,,,,,
197,85.66075,-8.8385,0.04433378026173042,10.91173843795093,0.1004533374859528,0.02453478814307794,9.418273773448774,0.11486702760750825,0.021824954096544436,14,14,3.4671464116051,9.92512886040438,4.113015706124134,5.283316114519254,4.0943225961498255,5.263105118085691,0.3167999999999989,0.3411414141414149,0.003932576294396153,0.009171953120750146,P,Megeath,3.766643507499321e-05,1.0863814388950391e-05,9.813168113239102e-05,9.887194666447167e-06,0.0012406632855793838,0.0003016432161277868,0.0030855730127915845,0.0005840220319795025,123.32221634344525,120.8876041426528,108.86649938395796,190.01049782509048,188.8298728969119,90.32169163770249,0.480382762632481,0.00572861366583886,10.9066,9.42920707070707,10.7482,11.065,10.896902777777779,9.258636363636363,9.599777777777778,9.417747474747474,3420.5611415031763,0.5859022325734335,0.5937282987843109,0.007835485111962087,0.034715257188672584,0.0029112545771304674,0.0029108175776318642,0.029565398537255632,3.318061652364903,0.0019378211084474164,165.9509934460464,0.9984758640679572,0.24930315921445545,irregular,,,,,
198,85.676625,-8.803833333,0.040850715879843465,9.875795003607504,0.054365762543610696,0.021443220990180967,9.420341035353536,0.06780916839403628,0.01951117500813524,14,14,3.969173928128564,5.146627644947184,2.572025124409909,3.5188960373052742,2.5353356461002403,3.4754015770840585,0.18087500000000034,0.217597222222226,0.005935374026576658,0.006015000988464123,D,Megeath,4.2487574282455786e-05,1.0704387122306922e-05,5.067331408411844e-05,9.845925833369367e-06,0.0017739968191587219,0.0006897276400306253,0.0018650809411686195,0.000530018767646479,39.92460110417626,38.65596784181199,22.901626271826235,80.131682224449,77.61830137120026,51.13052572074972,0.02561818769521302,0.05382857306113766,9.8485625,9.396423611111107,9.758125,9.939,9.8878,9.287624999999998,9.505222222222224,9.4301,3420.5022719712315,0.8339083965767011,0.00982622288006683,5.151245255364396e-05,0.0005745485369553045,0.002697879655749325,0.0027385768574001643,0.030014481302619887,1.5645798248627183,0.0008292566706582817,26.831799672623035,0.9731874688276853,0.10664189150085124,curved,,,,,
