# MJD mag magerr filter flag distance ra dec
55263.65858  7.822  0.042 W1 10  0.0838  83.848269  -5.423929
55263.26154  7.828  0.042 W1 10  0.2101  83.848232  -5.423912
55263.92318  8.207  0.043 W1 10  0.3707  83.848211  -5.423853
55263.52615  8.219  0.042 W1 10  0.3997  83.848182  -5.423894
55264.12170  8.164  0.044 W1 10  0.4545  83.848164  -5.423937
55263.85697  7.994  0.043 W1 10  0.4695  83.848376  -5.423822
55263.79088  7.724  0.043 W1 10  0.8167  83.848065  -5.423884
55263.59236  7.965  0.040 W1 10  0.9071  83.848050  -5.423840
55263.52627  8.311  0.050 W1 10  0.9635  83.848177  -5.423677
55263.72466  8.172  0.045 W1 10  1.0656  83.848089  -5.423702
55263.39384  8.079  0.042 W1 10  1.1375  83.848607  -5.423922
55264.25401  8.251  0.046 W1 10  1.2135  83.847970  -5.423811
55263.98940  7.669  0.044 W1 10  1.3181  83.847923  -5.423937
55263.65858  7.302  0.055 W2 10  0.0838  83.848269  -5.423929
55263.26154  7.282  0.054 W2 10  0.2101  83.848232  -5.423912
55263.92318  7.209  0.053 W2 10  0.3707  83.848211  -5.423853
55263.52615  7.183  0.054 W2 10  0.3997  83.848182  -5.423894
55264.12170  7.109  0.056 W2 10  0.4545  83.848164  -5.423937
55263.85697  7.222  0.056 W2 10  0.4695  83.848376  -5.423822
55263.79088  7.227  0.054 W2 10  0.8167  83.848065  -5.423884
55263.59236  7.337  0.053 W2 10  0.9071  83.848050  -5.423840
55263.52627  6.803  0.055 W2 10  0.9635  83.848177  -5.423677
55263.72466  7.189  0.052 W2 10  1.0656  83.848089  -5.423702
55263.39384  7.170  0.050 W2 10  1.1375  83.848607  -5.423922
55264.25401  7.006  0.051 W2 10  1.2135  83.847970  -5.423811
55263.98940  7.230  0.053 W2 10  1.3181  83.847923  -5.423937
55263.65858  0.521  0.069 W1mW2 10  0.0838  83.848269  -5.423929
55263.26154  0.546  0.068 W1mW2 10  0.2101  83.848232  -5.423912
55263.92318  0.998  0.068 W1mW2 10  0.3707  83.848211  -5.423853
55263.52615  1.037  0.068 W1mW2 10  0.3997  83.848182  -5.423894
55264.12170  1.055  0.071 W1mW2 10  0.4545  83.848164  -5.423937
55263.85697  0.772  0.070 W1mW2 10  0.4695  83.848376  -5.423822
55263.79088  0.497  0.069 W1mW2 10  0.8167  83.848065  -5.423884
55263.59236  0.629  0.066 W1mW2 10  0.9071  83.848050  -5.423840
55263.52627  1.508  0.074 W1mW2 10  0.9635  83.848177  -5.423677
55263.72466  0.984  0.069 W1mW2 10  1.0656  83.848089  -5.423702
55263.39384  0.910  0.065 W1mW2 10  1.1375  83.848607  -5.423922
55264.25401  1.246  0.069 W1mW2 10  1.2135  83.847970  -5.423811
55263.98940  0.439  0.069 W1mW2 10  1.3181  83.847923  -5.423937
