# MJD mag magerr filter flag distance ra dec
55263.39384  7.153  0.056 W1 10  0.3594  83.830795  -5.428306
55263.92318  6.985  0.060 W1 10  0.3639  83.830726  -5.428260
55264.25401  7.034  0.059 W1 10  0.4291  83.830797  -5.428278
55263.72466  6.881  0.067 W1 10  0.4692  83.830811  -5.428277
55263.85697  6.882  0.066 W1 10  0.4821  83.830765  -5.428238
55264.12170  7.043  0.059 W1 10  0.4867  83.830846  -5.428365
55263.65858  6.920  0.064 W1 10  0.5492  83.830668  -5.428213
55263.79088  6.948  0.063 W1 10  0.5757  83.830819  -5.428243
55263.98940  6.858  0.066 W1 10  0.5863  83.830857  -5.428288
55263.26154  6.841  0.067 W1 10  0.5964  83.830854  -5.428277
55263.52627  6.804  0.068 W1 10  0.6416  83.830846  -5.428244
55263.59236  6.624  0.075 W1 10  0.7517  83.830708  -5.428151
55263.39384  6.150  0.065 W2 10  0.3594  83.830795  -5.428306
55263.92318  6.104  0.063 W2 10  0.3639  83.830726  -5.428260
55264.25401  6.111  0.062 W2 10  0.4291  83.830797  -5.428278
55263.72466  6.093  0.066 W2 10  0.4692  83.830811  -5.428277
55263.85697  5.980  0.072 W2 10  0.4821  83.830765  -5.428238
55264.12170  6.143  0.063 W2 10  0.4867  83.830846  -5.428365
55263.65858  6.095  0.063 W2 10  0.5492  83.830668  -5.428213
55263.79088  6.127  0.062 W2 10  0.5757  83.830819  -5.428243
55263.98940  6.366  0.059 W2 10  0.5863  83.830857  -5.428288
55263.26154  6.035  0.064 W2 10  0.5964  83.830854  -5.428277
55263.52627  5.997  0.069 W2 10  0.6416  83.830846  -5.428244
55263.59236  6.087  0.063 W2 10  0.7517  83.830708  -5.428151
55263.39384  1.003  0.086 W1mW2 10  0.3594  83.830795  -5.428306
55263.92318  0.881  0.086 W1mW2 10  0.3639  83.830726  -5.428260
55264.25401  0.924  0.086 W1mW2 10  0.4291  83.830797  -5.428278
55263.72466  0.789  0.094 W1mW2 10  0.4692  83.830811  -5.428277
55263.85697  0.902  0.098 W1mW2 10  0.4821  83.830765  -5.428238
55264.12170  0.900  0.086 W1mW2 10  0.4867  83.830846  -5.428365
55263.65858  0.825  0.090 W1mW2 10  0.5492  83.830668  -5.428213
55263.79088  0.821  0.089 W1mW2 10  0.5757  83.830819  -5.428243
55263.98940  0.492  0.089 W1mW2 10  0.5863  83.830857  -5.428288
55263.26154  0.807  0.093 W1mW2 10  0.5964  83.830854  -5.428277
55263.52627  0.807  0.097 W1mW2 10  0.6416  83.830846  -5.428244
55263.59236  0.537  0.097 W1mW2 10  0.7517  83.830708  -5.428151
