# MJD mag magerr filter flag distance ra dec
55283.74001 12.974  0.058 W1 10  0.4007 278.031978  -2.370326
55292.14215 13.471  0.247 W1 10  1.2291 278.032417  -2.370226
55284.33532 12.715  0.046 W1 10  2.2575 278.032623  -2.370594
55284.46775 12.781  0.053 W1 10  2.2882 278.032626  -2.370606
55284.07071 12.692  0.035 W1 10  2.7840 278.032780  -2.370610
55283.93841 12.921  0.072 W1 10  2.8727 278.032721  -2.370756
55284.00462 12.589  0.039 W1 10  2.8735 278.032776  -2.370672
58370.57139 12.701  0.047 W1  5  0.7570 278.032233  -2.370424
58937.71743 12.830  0.135 W1  5  1.0070 278.032336  -2.370392
58737.34007 12.829  0.036 W1  5  1.2696 278.032370  -2.370481
57648.92509 12.821  0.038 W1 10  1.4517 278.032383  -2.370546
57474.86767 13.254  0.061 W1  5  1.4783 278.032401  -2.370536
57841.90594 12.846  0.131 W1  5  1.4987 278.032411  -2.370534
58009.09551 12.620  0.127 W1  5  1.5111 278.032467  -2.370444
58937.97899 13.099  0.110 W1  0  1.5160 278.032425  -2.370522
57474.67118 12.685  0.041 W1  5  1.5531 278.032394  -2.370576
57290.33864 12.699  0.032 W1  5  1.5608 278.032451  -2.370506
58937.39043 12.819  0.041 W1  5  1.5721 278.032457  -2.370501
59101.24158 12.665  0.036 W1  5  1.6022 278.032505  -2.370414
56927.80306 12.648  0.113 W1 10  1.6241 278.032509  -2.370421
59101.04548 12.733  0.033 W1  5  1.6282 278.032468  -2.370514
56748.53938 12.705  0.029 W1  5  1.6411 278.032490  -2.370480
56932.20958 12.804  0.125 W1 10  1.6589 278.032458  -2.370545
57474.73663 12.858  0.051 W1  0  1.6628 278.032503  -2.370467
57474.86779 12.305  0.082 W1  5  1.6674 278.032481  -2.370512
56928.13198 12.614  0.031 W1  5  1.6781 278.032512  -2.370455
57475.32647 12.918  0.051 W1  5  1.6782 278.032379  -2.370638
58009.35795 12.824  0.036 W1  5  1.6894 278.032483  -2.370521
57474.60560 12.826  0.046 W1  5  1.7018 278.032499  -2.370500
56932.20945 12.736  0.039 W1 10  1.7048 278.032508  -2.370484
57842.29878 13.341  0.070 W1  5  1.7082 278.032511  -2.370479
57648.99055 12.788  0.039 W1 10  1.7277 278.032490  -2.370530
58937.52070 12.953  0.045 W1  0  1.7325 278.032416  -2.370625
58737.60175 12.844  0.040 W1  5  1.7366 278.032478  -2.370553
58206.21524 13.286  0.190 W1 10  1.7381 278.032493  -2.370530
58737.47085 12.766  0.123 W1  5  1.7412 278.032451  -2.370590
56749.13188 12.693  0.036 W1  5  1.7459 278.032500  -2.370523
58009.09563 12.768  0.120 W1  5  1.7525 278.032524  -2.370481
58206.41159 12.666  0.037 W1  5  1.7543 278.032449  -2.370598
58369.85154 12.750  0.034 W1  5  1.7558 278.032498  -2.370532
