# MJD mag magerr filter flag distance ra dec
55281.95372 11.670  0.023 W1 10  1.3546 275.858643  -3.081039
55282.35076 11.670  0.027 W1 10  1.3739 275.858657  -3.081028
55282.01993 11.675  0.027 W1 10  1.3912 275.858672  -3.081012
55281.75532 11.693  0.026 W1 10  1.4201 275.858688  -3.080998
55282.08602 11.595  0.022 W1 10  1.4692 275.858682  -3.081037
55281.75520 11.722  0.026 W1 10  1.4773 275.858682  -3.081041
55281.88763 11.622  0.025 W1 10  1.4900 275.858690  -3.081035
55281.49059 11.624  0.019 W1 10  1.5131 275.858661  -3.081089
55282.21833 11.665  0.029 W1 10  1.5434 275.858687  -3.081068
55281.62289 11.666  0.026 W1 10  1.5604 275.858685  -3.081079
55281.35829 11.638  0.024 W1 10  1.5875 275.858698  -3.081074
55281.82141 11.630  0.023 W1 10  1.6274 275.858692  -3.081101
58007.58974 11.762  0.023 W1 10  1.2454 275.858606  -3.081039
58731.51844 11.699  0.024 W1  5  1.2472 275.858602  -3.081045
58935.29763 11.761  0.027 W1  5  1.2642 275.858588  -3.081068
57472.11538 11.750  0.024 W1  5  1.2759 275.858625  -3.081027
57284.76301 11.660  0.022 W1 10  1.2975 275.858625  -3.081038
57840.20342 11.683  0.023 W1 10  1.3048 275.858611  -3.081060
58367.36476 11.613  0.023 W1  5  1.3055 275.858609  -3.081062
58568.39765 11.643  0.024 W1  0  1.3064 275.858605  -3.081068
57839.22125 11.698  0.027 W1 10  1.3084 275.858610  -3.081062
58735.11574 11.681  0.023 W1  5  1.3096 275.858608  -3.081065
58203.72846 11.646  0.022 W1  5  1.3118 275.858619  -3.081053
58935.10153 11.709  0.022 W1  5  1.3119 275.858624  -3.081046
58934.90530 11.700  0.020 W1  5  1.3134 275.858598  -3.081078
58006.86964 11.721  0.027 W1 10  1.3239 275.858620  -3.081057
58007.32780 11.658  0.021 W1  5  1.3276 275.858609  -3.081072
57646.69756 11.645  0.022 W1 10  1.3293 275.858634  -3.081040
58007.52429 11.653  0.020 W1  5  1.3311 275.858623  -3.081056
58571.01508 11.701  0.020 W1  5  1.3315 275.858589  -3.081094
57287.78042 11.637  0.021 W1 10  1.3325 275.858606  -3.081077
58367.82280 11.643  0.023 W1  5  1.3357 275.858619  -3.081063
57287.51798 11.675  0.020 W1  5  1.3363 275.858619  -3.081064
57288.50192 11.683  0.020 W1 10  1.3375 275.858610  -3.081074
59099.67214 11.687  0.022 W1  5  1.3432 275.858634  -3.081047
58935.29776 11.651  0.024 W1  5  1.3434 275.858650  -3.081022
59098.95281 11.712  0.022 W1 10  1.3445 275.858623  -3.081062
59099.21436 11.681  0.020 W1  5  1.3447 275.858616  -3.081071
58368.34641 11.667  0.020 W1  5  1.3477 275.858628  -3.081057
57646.82860 11.721  0.021 W1 10  1.3494 275.858656  -3.081017
56746.16950 11.693  0.020 W1 10  1.3495 275.858594  -3.081096
57647.41817 11.646  0.020 W1 10  1.3499 275.858628  -3.081059
56746.49867 11.658  0.020 W1 10  1.3525 275.858640  -3.081043
57108.54298 11.676  0.024 W1  5  1.3577 275.858628  -3.081062
56746.30116 11.675  0.021 W1 10  1.3584 275.858597  -3.081097
58007.39325 11.728  0.021 W1  5  1.3587 275.858617  -3.081075
56746.63033 11.644  0.019 W1 10  1.3605 275.858644  -3.081041
58567.93974 11.737  0.021 W1  0  1.3646 275.858602  -3.081095
57647.09066 11.652  0.021 W1  5  1.3675 275.858641  -3.081048
57285.61580 11.656  0.020 W1 10  1.3691 275.858605  -3.081093
58007.98245 11.691  0.023 W1  5  1.3722 275.858621  -3.081077
57288.37076 11.645  0.021 W1 10  1.3731 275.858639  -3.081054
58735.50832 11.690  0.023 W1  5  1.3747 275.858635  -3.081061
59098.69113 11.685  0.022 W1  5  1.3759 275.858614  -3.081086
58935.62463 11.621  0.026 W1 10  1.3767 275.858623  -3.081076
58367.62657 11.711  0.022 W1 10  1.3769 275.858605  -3.081096
58367.75747 11.667  0.020 W1  5  1.3790 275.858643  -3.081051
57285.22220 11.703  0.019 W1 10  1.3810 275.858635  -3.081063
