# MJD mag magerr filter distance ra dec
55242.81749  8.838  0.051 W1  0.6829 167.424499 -76.582953
55242.81749  7.929  0.059 W2  0.6829 167.424499 -76.582953
55242.81749  0.908  0.078 W1mW2  0.6829 167.424499 -76.582953
56704.85080  8.557  0.051 W1  0.5824 167.424384 -76.582933
56704.85080  7.643  0.061 W2  0.5824 167.424384 -76.582933
56704.85080  0.913  0.079 W1mW2  0.5824 167.424384 -76.582933
56710.59315  8.772  0.035 W1  0.5769 167.424380 -76.582932
56710.59315  7.915  0.042 W2  0.5769 167.424380 -76.582932
56710.59315  0.856  0.055 W1mW2  0.5769 167.424380 -76.582932
56886.04745  8.696  0.044 W1  0.5694 167.424303 -76.582934
56886.04745  7.815  0.048 W2  0.5694 167.424303 -76.582934
56886.04745  0.882  0.065 W1mW2  0.5694 167.424303 -76.582934
57068.86034  8.710  0.036 W1  0.6227 167.424388 -76.582945
57068.86034  7.815  0.047 W2  0.6227 167.424388 -76.582945
57068.86034  0.895  0.059 W1mW2  0.6227 167.424388 -76.582945
57069.85536  8.726  0.057 W1  0.5675 167.424365 -76.582930
57069.85536  7.851  0.058 W2  0.5675 167.424365 -76.582930
57069.85536  0.876  0.081 W1mW2  0.5675 167.424365 -76.582930
57244.95561  8.848  0.039 W1  0.5683 167.424309 -76.582934
57244.95561  7.965  0.047 W2  0.5683 167.424309 -76.582934
57244.95561  0.883  0.061 W1mW2  0.5683 167.424309 -76.582934
57433.71064  8.651  0.077 W1  0.5877 167.424327 -76.582937
57433.71064  7.702  0.066 W2  0.5877 167.424327 -76.582937
57433.71064  0.948  0.102 W1mW2  0.5877 167.424327 -76.582937
57603.70625  8.901  0.042 W1  0.5729 167.424285 -76.582936
57603.70625  7.890  0.047 W2  0.5729 167.424285 -76.582936
57603.70625  1.011  0.063 W1mW2  0.5729 167.424285 -76.582936
57611.86257  8.854  0.035 W1  0.5451 167.424248 -76.582930
57611.86257  7.950  0.057 W2  0.5451 167.424248 -76.582930
57611.86257  0.904  0.067 W1mW2  0.5451 167.424248 -76.582930
57798.54966  8.629  0.042 W1  0.5765 167.424341 -76.582934
57798.49462  7.541  0.047 W2  0.5762 167.424341 -76.582934
57798.54966  1.088  0.063 W1mW2  0.5765 167.424341 -76.582934
57965.71542  9.480  0.083 W1  0.5572 167.424229 -76.582933
57965.71542  8.440  0.063 W2  0.5572 167.424229 -76.582933
57965.71542  1.040  0.104 W1mW2  0.5572 167.424229 -76.582933
58165.13831  9.364  0.024 W1  0.5769 167.424326 -76.582936
58165.13831  8.251  0.047 W2  0.5769 167.424326 -76.582936
58165.13831  1.113  0.053 W1mW2  0.5769 167.424326 -76.582936
58327.72503  8.958  0.051 W1  0.5602 167.424226 -76.582935
58327.72503  7.961  0.056 W2  0.5602 167.424226 -76.582935
58327.72503  0.997  0.076 W1mW2  0.5602 167.424226 -76.582935
58529.44580  9.064  0.083 W1  0.5715 167.424302 -76.582934
58529.44580  7.940  0.079 W2  0.5715 167.424302 -76.582934
58529.44580  1.124  0.115 W1mW2  0.5715 167.424302 -76.582934
58691.89002  9.052  0.040 W1  0.5647 167.424191 -76.582936
58691.89002  7.938  0.054 W2  0.5647 167.424191 -76.582936
58691.89002  1.114  0.067 W1mW2  0.5647 167.424191 -76.582936
58894.90404  9.252  0.035 W1  0.5530 167.424277 -76.582931
58894.90404  8.112  0.053 W2  0.5530 167.424277 -76.582931
58894.90404  1.140  0.064 W1mW2  0.5530 167.424277 -76.582931
59056.94420  8.451  0.230 W1  0.5363 167.424168 -76.582928
59056.94420  7.417  0.218 W2  0.5363 167.424168 -76.582928
59056.94420  1.034  0.317 W1mW2  0.5363 167.424168 -76.582928
