# MJD mag magerr filter flag distance ra dec
55263.79101 12.483  0.059 W1 10  0.4690  83.814858  -4.885403
55263.85710 12.287  0.034 W1 10  0.5168  83.814926  -4.885423
55263.39397 12.445  0.048 W1 10  0.7088  83.815027  -4.885511
55263.52627 12.399  0.062 W1 10  0.7383  83.814907  -4.885340
55264.25414 12.598  0.078 W1 10  0.7641  83.815019  -4.885432
55263.98940 12.537  0.052 W1 10  0.7913  83.814990  -4.885379
55263.59249 12.401  0.042 W1 10  0.8237  83.815045  -4.885449
55263.92331 12.429  0.049 W1 10  0.8527  83.815044  -4.885427
55263.65858 12.692  0.075 W1 10  0.8584  83.814967  -4.885334
55263.72479 12.630  0.066 W1 10  1.5294  83.814894  -4.885110
55264.12183 12.582  0.074 W1 10  2.0790  83.815370  -4.885320
56724.60394 12.273  0.046 W1  5  0.1347  83.814838  -4.885567
58167.50112 12.379  0.037 W1 10  0.2028  83.814791  -4.885490
58168.09070 12.264  0.033 W1 10  0.2429  83.814879  -4.885483
57645.88018 12.430  0.040 W1 10  0.2471  83.814890  -4.885496
57645.94564 12.459  0.046 W1 10  0.2648  83.814881  -4.885477
57282.30475 12.223  0.057 W1  5  0.2925  83.814869  -4.885601
57281.91115 12.886  0.060 W1 10  0.3070  83.814903  -4.885575
57818.42840 12.358  0.039 W1 10  0.3657  83.814915  -4.885474
56729.01582 12.295  0.045 W1  5  0.3931  83.814938  -4.885545
56728.29152 12.295  0.035 W1  5  0.3949  83.814929  -4.885482
56728.48902 12.250  0.033 W1  5  0.3957  83.814904  -4.885448
58899.16152 12.737  0.098 W1 10  0.4078  83.814941  -4.885504
57645.48709 12.396  0.040 W1 10  0.4125  83.814880  -4.885427
57810.96293 12.681  0.047 W1 10  0.4229  83.814874  -4.885421
57282.43591 12.342  0.039 W1  5  0.4403  83.814940  -4.885584
56728.68652 12.369  0.050 W1  0  0.4762  83.814923  -4.885435
57811.29032 12.240  0.037 W1 10  0.4989  83.814969  -4.885537
57281.45197 12.300  0.047 W1  5  0.5034  83.814843  -4.885391
56920.20812 12.517  0.046 W1  5  0.5093  83.814971  -4.885515
58168.22110 12.260  0.034 W1 10  0.5273  83.814960  -4.885461
56915.73563 12.473  0.042 W1 10  0.5310  83.814869  -4.885388
57281.58313 12.230  0.037 W1  5  0.5483  83.814912  -4.885402
58168.48341 12.508  0.041 W1 10  0.5499  83.814981  -4.885501
58012.59947 12.825  0.055 W1  5  0.5510  83.814885  -4.885387
57282.04231 12.210  0.036 W1  5  0.5518  83.814941  -4.885424
57446.58570 12.467  0.048 W1  5  0.5559  83.814985  -4.885535
57087.95535 12.395  0.040 W1  5  0.5587  83.814911  -4.885397
58377.60719 12.502  0.046 W1  5  0.5742  83.814918  -4.885397
57088.21805 13.231  0.118 W1  5  0.5859  83.814936  -4.885406
56919.74767 12.437  0.034 W1  5  0.5915  83.814961  -4.885430
56728.75236 12.511  0.064 W1 10  0.6274  83.815005  -4.885531
57811.15929 12.291  0.036 W1 10  0.6326  83.814996  -4.885472
56919.81350 12.268  0.031 W1 10  0.6337  83.815004  -4.885558
57281.84557 12.292  0.038 W1  5  0.6417  83.815001  -4.885478
57810.89735 12.305  0.039 W1 10  0.6546  83.814681  -4.885425
57811.02838 12.403  0.038 W1 10  0.6651  83.814993  -4.885441
59108.46901 12.779  0.047 W1 10  0.6654  83.814723  -4.885379
58168.35251 12.275  0.036 W1 10  0.6797  83.814909  -4.885359
58168.15615 12.314  0.037 W1 10  0.6816  83.814987  -4.885636
57087.82394 12.475  0.036 W1 10  0.6864  83.814869  -4.885343
56919.48459 12.379  0.044 W1  5  0.6900  83.815020  -4.885560
57810.43893 12.262  0.042 W1 10  0.6927  83.814967  -4.885395
57645.74915 12.344  0.038 W1 10  0.7158  83.814901  -4.885344
58741.56068 12.748  0.050 W1 10  0.7175  83.815020  -4.885469
58167.95980 12.243  0.036 W1 10  0.7328  83.815025  -4.885469
56919.94504 12.146  0.033 W1 10  0.7435  83.814957  -4.885367
58167.76344 12.099  0.038 W1  0  0.7494  83.814869  -4.885326
57446.84789 12.388  0.035 W1  5  0.7501  83.814978  -4.885383
57087.23296 12.231  0.041 W1  5  0.7912  83.815041  -4.885466
57281.32081 12.240  0.030 W1  5  0.8136  83.815048  -4.885592
59108.79652 12.979  0.081 W1 10  0.8338  83.815009  -4.885382
