# MJD mag magerr filter flag distance ra dec
55264.51849 12.068  0.036 W1 10  0.0800  84.121047  -6.644649
55263.79063 12.087  0.029 W1 10  0.1643  84.121074  -6.644639
55263.98914 12.093  0.031 W1 10  0.1844  84.121058  -6.644622
55263.65832 12.101  0.033 W1 10  0.2194  84.121072  -6.644618
55264.18766 12.105  0.035 W1 10  0.2528  84.121093  -6.644623
55264.25375 11.961  0.025 W1 10  0.2539  84.121079  -6.644611
55263.39371 11.965  0.025 W1 10  0.2619  84.121065  -6.644602
55264.12145 12.064  0.028 W1 10  0.2638  84.121083  -6.644610
55263.92293 12.098  0.030 W1 10  0.2814  84.121090  -6.644610
55264.05523 12.088  0.031 W1 10  0.2949  84.121104  -6.644619
55263.52602 12.111  0.035 W1 10  0.2992  84.121094  -6.644607
55263.85684 12.134  0.034 W1 10  0.3512  84.121075  -6.644579
55263.39359 11.919  0.034 W1 10  0.3625  84.121083  -6.644579
55264.38606 11.899  0.026 W1 10  0.3790  84.121115  -6.644595
55264.51836 12.060  0.035 W1 10  0.4356  84.121113  -6.644573
57447.17527 12.365  0.040 W1 10  0.0976  84.121032  -6.644644
59109.31988 12.121  0.033 W1 10  0.0989  84.121028  -6.644645
57282.56745 12.006  0.026 W1 10  0.1042  84.121063  -6.644652
57811.35552 12.277  0.032 W1 10  0.1060  84.121070  -6.644668
58377.67289 12.143  0.028 W1 10  0.1173  84.121072  -6.644662
57088.08638 12.347  0.033 W1 10  0.1362  84.121035  -6.644633
58377.73834 12.113  0.028 W1 10  0.1425  84.121080  -6.644666
57087.36399 12.102  0.034 W1 10  0.1426  84.121062  -6.644637
57087.62669 12.131  0.026 W1 10  0.1437  84.121044  -6.644630
57088.34908 12.238  0.032 W1 10  0.1493  84.121061  -6.644634
58168.28667 12.105  0.025 W1  5  0.1547  84.121082  -6.644661
56728.94960 12.041  0.023 W1 10  0.1591  84.121084  -6.644673
58899.35749 11.923  0.029 W1 10  0.1598  84.121083  -6.644657
58013.84356 12.257  0.026 W1 10  0.1628  84.121059  -6.644629
57818.42815 12.193  0.027 W1 10  0.1674  84.121069  -6.644634
59108.60055 12.173  0.027 W1  5  0.1679  84.121080  -6.644695
58535.58592 12.239  0.028 W1 10  0.1686  84.121083  -6.644651
57811.22449 12.182  0.026 W1 10  0.1716  84.121073  -6.644635
58899.55321 12.049  0.040 W1 10  0.1717  84.121077  -6.644639
57446.91308 12.045  0.023 W1 10  0.1724  84.121059  -6.644626
58534.73530 12.147  0.030 W1 10  0.1811  84.121058  -6.644623
58535.38957 12.159  0.025 W1 10  0.1853  84.121085  -6.644645
57646.27353 12.113  0.035 W1 10  0.1856  84.121066  -6.644625
57446.97866 12.191  0.027 W1 10  0.1872  84.121062  -6.644623
58013.71266 12.146  0.026 W1 10  0.1902  84.121056  -6.644620
58377.47667 12.234  0.030 W1 10  0.1930  84.121057  -6.644619
58899.42282 11.864  0.026 W1 10  0.1960  84.121081  -6.644633
56920.20838 12.085  0.034 W1 10  0.2023  84.121072  -6.644624
58168.74484 12.010  0.025 W1 10  0.2096  84.121092  -6.644644
57811.42097 12.251  0.027 W1 10  0.2154  84.121098  -6.644652
57646.60104 12.153  0.035 W1 10  0.2184  84.121087  -6.644631
58741.56106 11.989  0.030 W1 10  0.2211  84.121072  -6.644617
57087.88939 12.201  0.024 W1  0  0.2220  84.121077  -6.644620
58741.75729 11.879  0.021 W1 10  0.2256  84.121061  -6.644611
57446.58531 12.015  0.022 W1 10  0.2274  84.121101  -6.644654
58742.14975 12.300  0.026 W1 10  0.2280  84.121078  -6.644619
58899.29204 11.903  0.024 W1 10  0.2296  84.121081  -6.644621
58012.99256 12.215  0.024 W1 10  0.2306  84.121064  -6.644610
56920.73454 12.253  0.040 W1 10  0.2322  84.121045  -6.644606
58168.02487 12.065  0.029 W1 10  0.2342  84.121083  -6.644621
57282.23943 11.971  0.027 W1 10  0.2349  84.121081  -6.644619
58741.82262 11.875  0.023 W1 10  0.2371  84.121073  -6.644613
57446.97854 12.174  0.027 W1 10  0.2379  84.121106  -6.644676
59108.46939 12.198  0.027 W1 10  0.2411  84.121084  -6.644619
57281.91153 11.993  0.037 W1 10  0.2439  84.121067  -6.644608
58899.68450 12.117  0.025 W1 10  0.2446  84.121095  -6.644630
59108.99301 12.180  0.042 W1 10  0.2451  84.121073  -6.644611
56729.01544 12.159  0.029 W1 10  0.2466  84.121095  -6.644629
58534.86621 12.100  0.030 W1 10  0.2472  84.121096  -6.644630
57811.15903 12.371  0.035 W1 10  0.2504  84.121090  -6.644621
57646.86310 11.907  0.028 W1 10  0.2514  84.121110  -6.644663
58899.61905 12.069  0.024 W1 10  0.2541  84.121111  -6.644663
58168.41758 12.173  0.028 W1 10  0.2562  84.121110  -6.644654
58012.86166 12.182  0.024 W1  5  0.2564  84.121084  -6.644614
56728.55460 12.089  0.024 W1  5  0.2577  84.121077  -6.644609
58535.71670 12.219  0.024 W1 10  0.2587  84.121101  -6.644632
57282.69861 12.103  0.027 W1 10  0.2597  84.121098  -6.644627
58168.09032 12.131  0.032 W1 10  0.2607  84.121081  -6.644610
56728.29114 12.031  0.028 W1 10  0.2618  84.121099  -6.644627
58899.48776 11.987  0.027 W1 10  0.2633  84.121078  -6.644607
57811.35539 12.335  0.030 W1 10  0.2645  84.121113  -6.644681
57646.33911 12.156  0.037 W1 10  0.2645  84.121073  -6.644604
57646.47001 12.021  0.034 W1 10  0.2646  84.121095  -6.644621
57282.10827 12.107  0.026 W1 10  0.2657  84.121094  -6.644619
57811.68290 12.234  0.028 W1 10  0.2695  84.121075  -6.644604
56728.62043 12.107  0.028 W1 10  0.2700  84.121090  -6.644614
