# MJD mag magerr filter flag distance ra dec
55265.97358 13.629  0.044 W1 10  1.0122  85.743261  -8.628500
55265.64275 13.721  0.051 W1 10  1.1025  85.743257  -8.628524
55265.51045 13.629  0.044 W1 10  1.1385  85.743244  -8.628533
55266.10601 13.700  0.045 W1 10  1.1815  85.743242  -8.628545
55265.11354 13.665  0.046 W1 10  1.2059  85.743255  -8.628553
55265.37815 13.785  0.047 W1 10  1.2608  85.743218  -8.628563
55265.70897 13.607  0.042 W1 10  1.2613  85.743239  -8.628567
55265.77518 13.614  0.044 W1 10  1.2953  85.743212  -8.628571
55266.23831 13.784  0.048 W1 10  1.2983  85.743204  -8.628570
55265.24584 13.574  0.042 W1 10  1.3237  85.743269  -8.628587
55265.84127 13.639  0.043 W1 10  1.3487  85.743180  -8.628578
55265.64288 13.564  0.045 W1 10  1.3594  85.743209  -8.628589
55265.57667 13.577  0.042 W1 10  1.4077  85.743220  -8.628605
55265.44436 13.696  0.046 W1 10  1.4197  85.743245  -8.628612
58015.28426 13.734  0.052 W1 10  0.8180  85.743263  -8.628446
57283.94525 13.729  0.055 W1  5  0.8288  85.743293  -8.628450
56921.85307 13.722  0.042 W1 10  0.8859  85.743270  -8.628465
57283.55177 13.783  0.048 W1 10  0.9361  85.743228  -8.628473
56921.72153 13.625  0.052 W1 10  0.9396  85.743272  -8.628480
56921.91878 13.692  0.045 W1 10  0.9414  85.743267  -8.628481
58015.54619 13.661  0.053 W1 10  0.9434  85.743235  -8.628476
58014.82597 13.707  0.050 W1 10  0.9505  85.743264  -8.628483
58015.02245 13.837  0.048 W1 10  0.9612  85.743236  -8.628482
58379.30931 13.638  0.042 W1 10  0.9732  85.743265  -8.628489
57283.28933 13.757  0.045 W1 10  0.9847  85.743248  -8.628490
57283.81409 13.662  0.047 W1 10  0.9861  85.743246  -8.628490
56921.58999 13.658  0.047 W1 10  1.0001  85.743180  -8.628476
58379.04751 13.668  0.042 W1 10  1.0013  85.743286  -8.628498
57283.15817 13.698  0.045 W1 10  1.0031  85.743257  -8.628497
58014.89142 13.603  0.040 W1 10  1.0037  85.743233  -8.628493
58378.98205 13.776  0.045 W1 10  1.0065  85.743244  -8.628496
58379.17841 13.661  0.043 W1 10  1.0157  85.743256  -8.628500
58378.85115 13.660  0.057 W1 10  1.0183  85.743197  -8.628488
56922.18186 13.665  0.046 W1 10  1.0212  85.743264  -8.628502
56921.45845 13.750  0.042 W1 10  1.0235  85.743293  -8.628504
58379.24386 13.725  0.047 W1  5  1.0291  85.743254  -8.628504
57648.30470 13.665  0.065 W1 10  1.0297  85.743269  -8.628505
58015.54607 13.849  0.062 W1 10  1.0423  85.743252  -8.628507
57284.27327 13.716  0.044 W1 10  1.0477  85.743243  -8.628507
58014.43313 13.672  0.044 W1 10  1.0489  85.743278  -8.628511
58378.91660 13.677  0.044 W1 10  1.0498  85.743251  -8.628509
56921.32691 13.613  0.041 W1 10  1.0512  85.743292  -8.628512
58378.72037 13.798  0.049 W1  5  1.0563  85.743200  -8.628500
57647.45306 13.721  0.045 W1 10  1.0644  85.743273  -8.628515
57283.87967 13.773  0.055 W1 10  1.0695  85.743199  -8.628503
58015.15336 13.684  0.045 W1 10  1.0760  85.743279  -8.628519
58014.69507 13.678  0.044 W1 10  1.0816  85.743216  -8.628512
58379.11296 13.840  0.048 W1 10  1.0901  85.743282  -8.628523
56922.05032 13.695  0.054 W1 10  1.0906  85.743330  -8.628520
56922.31340 13.578  0.043 W1 10  1.0921  85.743249  -8.628521
58743.32762 13.819  0.050 W1 10  1.0995  85.743236  -8.628521
57812.53391 13.756  0.045 W1  5  1.1025  85.743215  -8.628517
58014.76052 13.640  0.041 W1 10  1.1107  85.743276  -8.628528
58170.44622 13.717  0.044 W1 10  1.1116  85.743237  -8.628524
57647.91161 13.640  0.048 W1 10  1.1125  85.743253  -8.628527
