# MJD mag magerr filter distance ra dec
57087.67071 10.097  0.052 W2  0.3325  83.855166  -5.140001
57281.58325 10.054  0.043 W2  0.6942  83.855257  -5.139922
57447.30656 10.319  0.020 W2  0.3486  83.855159  -5.139943
57646.20770 10.332  0.084 W2  0.7909  83.855237  -5.139846
57810.89735 10.207  0.053 W2  0.2083  83.855092  -5.140057
58012.92673 10.102  0.024 W2  0.6933  83.855236  -5.139887
58013.12321 10.178  0.043 W2  0.4821  83.855173  -5.139903
58741.44624 10.251  0.061 W2  0.6563  83.855224  -5.139888
58899.29230 10.159  0.051 W2  0.1544  83.855102  -5.139963
59108.60030 10.196  0.074 W2  0.5424  83.855197  -5.139905
59109.18885 10.309  0.026 W2  0.5967  83.855181  -5.139869
