# MJD mag magerr filter flag distance ra dec
55267.10001 11.884  0.021 W1 10  0.3449  86.882037   0.339196
55267.29853 11.944  0.024 W1 10  0.3748  86.882081   0.339214
55266.96770 11.916  0.022 W1 10  0.3995  86.882008   0.339194
55267.16622 11.869  0.024 W1 10  0.4172  86.882049   0.339222
55266.70310 11.898  0.025 W1 10  0.4249  86.882075   0.339228
55266.83540 11.867  0.025 W1 10  0.4305  86.882115   0.339224
55267.43083 11.856  0.023 W1 10  0.5291  86.882113   0.339253
55267.56314 11.955  0.024 W1 10  0.5496  86.882112   0.339259
55267.69544 11.879  0.035 W1 10  0.5777  86.882125   0.339264
55267.23231 11.750  0.029 W1 10  0.6151  86.882128   0.339274
55266.57079 11.896  0.027 W1 10  0.6559  86.882086   0.339292
55266.57066 11.827  0.032 W1 10  0.6808  86.882232   0.339223
55267.03392 11.853  0.026 W1 10  0.8302  86.882201   0.339306
57090.91150 11.885  0.020 W1 10  0.1306  86.882093   0.339144
58170.90604 11.917  0.030 W1 10  0.1653  86.882035   0.339116
56731.32152 11.807  0.025 W1 10  0.1868  86.882096   0.339160
56731.58486 11.968  0.023 W1 10  0.2316  86.882112   0.339166
58171.03694 12.014  0.026 W1 10  0.2592  86.882079   0.339182
57090.64880 11.874  0.022 W1 10  0.2657  86.882074   0.339184
57654.52645 11.992  0.025 W1 10  0.2698  86.882127   0.339169
57814.04172 11.970  0.022 W1 10  0.2971  86.882118   0.339183
57285.58345 11.921  0.025 W1 10  0.3073  86.882140   0.339171
57091.50248 11.818  0.020 W1 10  0.3080  86.882121   0.339185
56923.75881 11.791  0.027 W1 10  0.3094  86.882102   0.339193
57818.69136 11.907  0.036 W1 10  0.3097  86.882130   0.339180
58537.87712 11.951  0.026 W1 10  0.3121  86.882112   0.339191
58171.36420 12.025  0.024 W1 10  0.3194  86.882082   0.339199
56731.84832 12.001  0.022 W1 10  0.3220  86.882125   0.339187
58538.00789 11.950  0.024 W1 10  0.3229  86.882152   0.339163
58538.40048 11.862  0.021 W1 10  0.3250  86.882109   0.339195
58902.10570 12.029  0.024 W1 10  0.3283  86.882122   0.339191
57284.99312 11.984  0.023 W1 10  0.3341  86.882122   0.339193
57450.19153 11.939  0.026 W1  5  0.3386  86.882133   0.339188
57649.02365 11.862  0.022 W1 10  0.3464  86.882114   0.339200
58902.36738 11.882  0.023 W1 10  0.3467  86.882116   0.339199
56923.36407 11.864  0.021 W1 10  0.3511  86.882094   0.339207
58538.13880 11.948  0.022 W1 10  0.3549  86.882144   0.339185
58538.26958 11.958  0.021 W1 10  0.3598  86.882104   0.339207
56731.91415 11.901  0.022 W1 10  0.3620  86.882118   0.339203
57450.45372 11.935  0.021 W1 10  0.3652  86.882117   0.339205
58744.69969 11.924  0.025 W1 10  0.3662  86.882066   0.339211
57090.84579 11.805  0.021 W1 10  0.3685  86.882129   0.339200
56923.49573 11.867  0.024 W1 10  0.3699  86.882104   0.339210
58901.97493 11.935  0.024 W1 10  0.3736  86.882103   0.339211
56923.49561 11.908  0.023 W1 10  0.3797  86.882084   0.339215
58171.10239 11.992  0.025 W1 10  0.3850  86.882098   0.339216
56731.71652 11.983  0.021 W1  5  0.3895  86.882110   0.339214
56923.89023 11.805  0.024 W1 10  0.3900  86.882140   0.339200
56732.04582 11.943  0.022 W1  5  0.3970  86.882086   0.339220
58538.72761 11.909  0.021 W1 10  0.3977  86.882142   0.339201
58538.07335 11.892  0.023 W1 10  0.4006  86.882182   0.339155
57814.23820 11.977  0.022 W1 10  0.4013  86.882155   0.339192
57814.30366 11.967  0.023 W1 10  0.4015  86.882139   0.339204
58016.33009 11.958  0.022 W1 10  0.4025  86.882140   0.339204
58902.69439 11.928  0.023 W1 10  0.4037  86.882103   0.339220
57649.87529 11.961  0.024 W1 10  0.4068  86.882128   0.339212
56731.97999 11.919  0.021 W1 10  0.4070  86.882160   0.339190
57091.04279 11.754  0.022 W1 10  0.4072  86.882031   0.339212
57090.38610 11.831  0.021 W1  5  0.4154  86.882096   0.339224
58902.56361 11.893  0.026 W1 10  0.4260  86.882071   0.339228
58171.75691 12.042  0.023 W1 10  0.4297  86.882151   0.339206
57449.73273 11.968  0.023 W1  5  0.4301  86.882126   0.339220
57284.86196 11.876  0.021 W1 10  0.4336  86.882115   0.339225
58171.62601 11.977  0.022 W1 10  0.4355  86.882153   0.339206
58538.46593 11.848  0.025 W1 10  0.4364  86.882164   0.339197
57285.12440 11.823  0.026 W1  5  0.4366  86.882156   0.339204
57450.32269 11.969  0.021 W1 10  0.4376  86.882133   0.339219
58170.77513 11.974  0.023 W1 10  0.4469  86.882083   0.339234
57090.78009 11.763  0.021 W1 10  0.4502  86.882110   0.339231
57814.17275 11.935  0.026 W1 10  0.4552  86.882159   0.339209
56732.17749 11.925  0.019 W1  5  0.4582  86.882194   0.339166
58538.33503 11.951  0.022 W1 10  0.4592  86.882116   0.339232
58171.16785 11.920  0.021 W1 10  0.4599  86.882124   0.339230
57285.45230 11.938  0.023 W1 10  0.4613  86.882135   0.339226
58171.49460 11.946  0.021 W1 10  0.4623  86.882081   0.339238
57814.56559 11.957  0.022 W1 10  0.4627  86.882131   0.339228
57449.86389 12.168  0.026 W1 10  0.4635  86.881960   0.339157
56731.84819 11.915  0.022 W1 10  0.4686  86.882172   0.339202
57814.69662 11.931  0.023 W1 10  0.4686  86.882173   0.339201
