# MJD mag magerr filter flag distance ra dec
58572.51907  9.839  0.017 W1  5  2.8544 277.411389  -1.850563
58572.51907  7.747  0.042 W2  5  2.8544 277.411389  -1.850563
58572.51907  2.092  0.045 W1mW2  5  2.8544 277.411389  -1.850563
