# MJD mag magerr filter distance ra dec
55263.65856  8.483  0.052 W1  0.5102  83.728931  -5.283842
55263.65856  7.866  0.058 W2  0.5102  83.728931  -5.283842
55263.65856  0.616  0.078 W1mW2  0.5102  83.728931  -5.283842
56728.15463  8.408  0.055 W1  0.5185  83.728931  -5.283836
56728.15463  7.877  0.066 W2  0.5185  83.728931  -5.283836
56728.15463  0.531  0.086 W1mW2  0.5185  83.728931  -5.283836
56919.51208  8.381  0.068 W1  0.5191  83.728931  -5.283830
56919.51208  7.789  0.070 W2  0.5191  83.728931  -5.283830
56919.51208  0.592  0.098 W1mW2  0.5191  83.728931  -5.283830
57087.52081  8.279  0.045 W1  0.5061  83.728929  -5.283839
57087.52081  7.594  0.049 W2  0.5061  83.728929  -5.283839
57087.52081  0.685  0.067 W1mW2  0.5061  83.728929  -5.283839
57281.69256  8.444  0.041 W1  0.5487  83.728939  -5.283829
57281.69256  7.889  0.049 W2  0.5487  83.728939  -5.283829
57281.69256  0.555  0.064 W1mW2  0.5487  83.728939  -5.283829
57446.61836  8.307  0.056 W1  0.5154  83.728930  -5.283829
57446.61836  7.755  0.049 W2  0.5154  83.728930  -5.283829
57446.61836  0.552  0.074 W1mW2  0.5154  83.728930  -5.283829
57646.52599  8.319  0.050 W1  0.5364  83.728935  -5.283829
57646.52599  7.757  0.057 W2  0.5364  83.728935  -5.283829
57646.52599  0.562  0.075 W1mW2  0.5364  83.728935  -5.283829
57811.40250  8.408  0.060 W1  0.5245  83.728933  -5.283836
57811.40250  7.838  0.048 W2  0.5245  83.728933  -5.283836
57811.40250  0.570  0.077 W1mW2  0.5245  83.728933  -5.283836
58013.02251  8.502  0.047 W1  0.5339  83.728936  -5.283832
58013.02251  7.921  0.048 W2  0.5339  83.728936  -5.283832
58013.02251  0.581  0.067 W1mW2  0.5339  83.728936  -5.283832
58168.38030  8.443  0.048 W1  0.5280  83.728935  -5.283843
58168.38030  7.843  0.054 W2  0.5280  83.728935  -5.283843
58168.38030  0.599  0.072 W1mW2  0.5280  83.728935  -5.283843
58377.11649  8.460  0.045 W1  0.5352  83.728936  -5.283830
58377.11649  7.869  0.063 W2  0.5352  83.728936  -5.283830
58377.11649  0.592  0.077 W1mW2  0.5352  83.728936  -5.283830
58534.89918  8.263  0.044 W1  0.5385  83.728937  -5.283834
58534.89918  7.666  0.051 W2  0.5385  83.728937  -5.283834
58534.89918  0.597  0.067 W1mW2  0.5385  83.728937  -5.283834
58741.85260  8.436  0.055 W1  0.5606  83.728943  -5.283832
58741.85260  7.866  0.064 W2  0.5606  83.728943  -5.283832
58741.85260  0.570  0.085 W1mW2  0.5606  83.728943  -5.283832
58899.10534  8.339  0.041 W1  0.5137  83.728932  -5.283843
58899.10534  7.701  0.047 W2  0.5137  83.728932  -5.283843
58899.10534  0.638  0.062 W1mW2  0.5137  83.728932  -5.283843
59108.49966  8.282  0.048 W1  0.5219  83.728932  -5.283831
59108.49966  7.683  0.050 W2  0.5219  83.728932  -5.283831
59108.49966  0.598  0.069 W1mW2  0.5219  83.728932  -5.283831
