# MJD mag magerr filter distance ra dec
58378.75329  0.649  0.048 W1mW2  0.4392  85.658933 -10.018790
58379.24409  9.466  0.021 W1  0.4628  85.658918 -10.018790
58379.24409  8.814  0.049 W2  0.4628  85.658918 -10.018790
58379.24409  0.652  0.054 W1mW2  0.4628  85.658918 -10.018790
58536.57975  9.354  0.020 W1  0.7218  85.658890 -10.018857
58536.57975  8.652  0.045 W2  0.7218  85.658890 -10.018857
58536.57975  0.702  0.050 W1mW2  0.7218  85.658890 -10.018857
58537.09004  9.332  0.021 W1  0.7651  85.658867 -10.018856
58537.09004  8.649  0.040 W2  0.7651  85.658867 -10.018856
58537.09004  0.682  0.045 W1mW2  0.7651  85.658867 -10.018856
58742.73911  9.381  0.015 W1  0.5205  85.658908 -10.018799
58742.73911  8.641  0.047 W2  0.5205  85.658908 -10.018799
58742.73911  0.740  0.050 W1mW2  0.5205  85.658908 -10.018799
58743.32190  9.360  0.020 W1  0.6997  85.658879 -10.018843
58743.32190  8.640  0.045 W2  0.6997  85.658879 -10.018843
58743.32190  0.720  0.050 W1mW2  0.6997  85.658879 -10.018843
58748.23458  9.338  0.015 W1  0.7602  85.658897 -10.018875
58748.23458  8.596  0.039 W2  0.7602  85.658897 -10.018875
58748.23458  0.742  0.042 W1mW2  0.7602  85.658897 -10.018875
58900.73028  9.330  0.027 W1  0.7527  85.658889 -10.018867
58900.73028  8.624  0.044 W2  0.7527  85.658889 -10.018867
58900.73028  0.706  0.052 W1mW2  0.7527  85.658889 -10.018867
58901.26655  9.358  0.036 W1  0.7934  85.658872 -10.018870
58901.26655  8.642  0.042 W2  0.7934  85.658872 -10.018870
58901.26655  0.716  0.056 W1mW2  0.7934  85.658872 -10.018870
59109.84368  9.363  0.015 W1  0.6420  85.658911 -10.018845
59109.84368  8.624  0.040 W2  0.6420  85.658911 -10.018845
59109.84368  0.739  0.042 W1mW2  0.6420  85.658911 -10.018845
59110.39406  9.358  0.052 W1  0.7032  85.658881 -10.018846
59110.39406  8.617  0.054 W2  0.7032  85.658881 -10.018846
59110.39406  0.741  0.075 W1mW2  0.7032  85.658881 -10.018846
