# MJD mag magerr filter flag distance ra dec
55264.78271 10.486  0.021 W1 10  0.2897  85.104758  -8.905985
55265.04732 10.408  0.021 W1 10  0.3101  85.104774  -8.905979
55264.71650 10.469  0.018 W1 10  0.3626  85.104780  -8.905994
55264.84880 10.459  0.019 W1 10  0.3836  85.104784  -8.905998
55265.11354 10.421  0.020 W1 10  0.4031  85.104811  -8.905971
55265.44423 10.409  0.020 W1 10  0.4191  85.104766  -8.906023
55265.11341 10.389  0.030 W1 10  0.4324  85.104774  -8.906022
55264.45189 10.424  0.022 W1 10  0.4966  85.104799  -8.906027
55265.31193 10.407  0.017 W1 10  0.4995  85.104819  -8.906007
55264.31946 10.411  0.032 W1 10  0.5359  85.104846  -8.905985
55264.98111 10.413  0.019 W1 10  0.5540  85.104831  -8.906016
55265.17963 10.398  0.020 W1 10  0.6180  85.104859  -8.906008
55264.91502 10.429  0.021 W1 10  0.6622  85.104875  -8.906006
55264.58420 10.423  0.021 W1 10  0.6772  85.104864  -8.906030
55264.78259 10.458  0.030 W1 10  0.8853  85.104949  -8.905990
57448.48571 10.171  0.015 W1 10  0.1457  85.104747  -8.905937
57088.80826 10.072  0.016 W1 10  0.1730  85.104708  -8.905968
58536.23968 10.096  0.018 W1 10  0.1874  85.104737  -8.905965
58535.91254 10.146  0.018 W1 10  0.1931  85.104727  -8.905971
58536.30513 10.143  0.014 W1  5  0.2031  85.104725  -8.905974
57089.26795 10.008  0.018 W1 10  0.2237  85.104706  -8.905982
56730.20031 10.190  0.017 W1 10  0.2295  85.104744  -8.905974
57647.32216 10.198  0.017 W1 10  0.2321  85.104757  -8.905964
58014.43326 10.210  0.017 W1 10  0.2332  85.104764  -8.905957
57088.93967 10.040  0.014 W1 10  0.2465  85.104742  -8.905981
57447.63369 10.089  0.016 W1  5  0.2597  85.104778  -8.905947
58174.11090 10.135  0.015 W1  5  0.2629  85.104749  -8.905982
58379.04763 10.144  0.019 W1 10  0.2637  85.104779  -8.905946
58169.33353 10.105  0.015 W1 10  0.2684  85.104744  -8.905987
58013.90952 10.026  0.015 W1 10  0.2700  85.104742  -8.905988
56729.60768 10.230  0.018 W1 10  0.2709  85.104755  -8.905981
58014.36781 10.223  0.016 W1 10  0.2719  85.104742  -8.905988
