# MJD mag magerr filter flag distance ra dec
55263.98940  6.892  0.067 W1 10  0.3611  83.899922  -5.207019
55263.39397  6.897  0.070 W1 10  0.3781  83.899933  -5.207037
55263.65858  7.020  0.059 W1 10  0.4331  83.899940  -5.207010
55264.25401  6.859  0.066 W1 10  0.4709  83.899931  -5.206976
55264.12170  6.932  0.063 W1 10  0.4738  83.899944  -5.206994
55263.85710  6.933  0.065 W1 10  0.5070  83.899961  -5.207114
55263.79088  6.867  0.067 W1 10  0.5535  83.899960  -5.206977
55263.52627  6.918  0.066 W1 10  0.5557  83.899967  -5.206988
55263.92318  6.854  0.068 W1 10  0.5660  83.899959  -5.206970
55264.38631  7.019  0.062 W1 10  0.5725  83.899947  -5.206952
55263.72479  6.926  0.065 W1 10  0.5784  83.899888  -5.206910
55263.26154  6.839  0.072 W1 10  0.7301  83.900013  -5.206971
57646.33873  7.203  0.109 W1 10  0.1885  83.899850  -5.207011
59109.18885  7.194  0.111 W1 10  0.1936  83.899849  -5.207009
58167.63253  7.271  0.096 W1  0  0.2459  83.899897  -5.207044
57447.04437  6.613  0.131 W1 10  0.2797  83.899878  -5.206999
58377.47641  6.924  0.127 W1 10  0.2879  83.899886  -5.207002
57811.09371  6.869  0.126 W1 10  0.3476  83.899860  -5.206968
58377.01838  7.228  0.104 W1  0  0.3923  83.899929  -5.207014
57446.32338  6.432  0.136 W1 10  0.4096  83.899921  -5.206991
56919.48471  7.247  0.100 W1 10  0.4137  83.899937  -5.207017
58013.31956  7.088  0.127 W1 10  0.4353  83.899951  -5.207067
58741.56068  6.965  0.127 W1 10  0.4466  83.899955  -5.207056
58012.86140  7.428  0.075 W1 10  0.4492  83.899946  -5.207013
58741.62613  6.807  0.124 W1 10  0.4526  83.899938  -5.206995
58377.86899  7.211  0.107 W1 10  0.4728  83.899931  -5.206975
58167.76344  7.174  0.115 W1  0  0.4765  83.899958  -5.207025
57645.61825  7.262  0.098 W1 10  0.4782  83.899956  -5.207017
56724.60382  6.867  0.128 W1 10  0.4819  83.899942  -5.206986
58899.09556  7.213  0.107 W1 10  0.4885  83.899917  -5.206956
57281.58325  6.810  0.124 W1 10  0.4928  83.899956  -5.207005
56729.01582  6.787  0.123 W1  5  0.4933  83.899961  -5.207018
56919.74779  6.960  0.127 W1 10  0.4955  83.899957  -5.207005
59108.73107  7.167  0.116 W1  5  0.4981  83.899908  -5.206945
58741.16823  6.835  0.126 W1 10  0.5018  83.899952  -5.206992
57646.60079  6.540  0.130 W1  5  0.5031  83.899897  -5.206937
