# MJD mag magerr filter distance ra dec
55240.83920 14.014  0.074 W1  2.4456  55.962102  32.057349
55240.83920 11.558  0.038 W2  2.4456  55.962102  32.057349
55240.83920  2.456  0.083 W1mW2  2.4456  55.962102  32.057349
55241.47683 13.916  0.095 W1  2.6294  55.962089  32.057399
55241.47683 11.507  0.047 W2  2.6294  55.962089  32.057399
55241.47683  2.409  0.106 W1mW2  2.6294  55.962089  32.057399
56705.82461 14.250  0.135 W1  2.5375  55.962115  32.057373
56705.82461 11.865  0.045 W2  2.5375  55.962115  32.057373
56705.82461  2.384  0.143 W1mW2  2.5375  55.962115  32.057373
56706.21983 14.186  0.117 W1  2.5471  55.962088  32.057376
56706.21983 11.830  0.073 W2  2.5471  55.962088  32.057376
56706.21983  2.356  0.138 W1mW2  2.5471  55.962088  32.057376
56896.61387 14.115  0.192 W1  2.8140  55.962149  32.057446
56896.61387 11.810  0.047 W2  2.8140  55.962149  32.057446
56896.61387  2.305  0.197 W1mW2  2.8140  55.962149  32.057446
56897.11379 14.066  0.079 W1  2.8323  55.962118  32.057456
56897.11379 11.825  0.041 W2  2.8323  55.962118  32.057456
56897.11379  2.241  0.089 W1mW2  2.8323  55.962118  32.057456
57064.88755 14.013  0.126 W1  2.6526  55.962054  32.057406
57064.88755 11.709  0.047 W2  2.6526  55.962054  32.057406
57064.88755  2.304  0.134 W1mW2  2.6526  55.962054  32.057406
57065.26600 14.006  0.134 W1  2.6088  55.962076  32.057394
57065.26600 11.733  0.056 W2  2.6088  55.962076  32.057394
57065.26600  2.273  0.146 W1mW2  2.6088  55.962076  32.057394
57258.61718 14.011  0.062 W1  2.7667  55.962097  32.057438
57258.61718 11.648  0.032 W2  2.7667  55.962097  32.057438
57258.61718  2.363  0.070 W1mW2  2.7667  55.962097  32.057438
57424.37178 13.661  0.055 W1  2.7256  55.962115  32.057427
57424.37178 11.364  0.061 W2  2.7256  55.962115  32.057427
57424.37178  2.297  0.082 W1mW2  2.7256  55.962115  32.057427
57622.74741 13.719  0.056 W1  2.8724  55.962080  32.057468
57622.74741 11.560  0.037 W2  2.8724  55.962080  32.057468
57622.74741  2.159  0.067 W1mW2  2.8724  55.962080  32.057468
57625.62996 13.710  0.054 W1  2.8222  55.962240  32.057442
57625.62996 11.510  0.033 W2  2.8222  55.962240  32.057442
57625.62996  2.200  0.063 W1mW2  2.8222  55.962240  32.057442
57787.91760 13.680  0.051 W1  2.9975  55.962308  32.057480
57787.91760 11.481  0.035 W2  2.9975  55.962308  32.057480
57787.91760  2.199  0.062 W1mW2  2.9975  55.962308  32.057480
57788.42518 13.719  0.064 W1  2.7988  55.962152  32.057444
57788.42518 11.517  0.089 W2  2.7988  55.962152  32.057444
57788.42518  2.203  0.110 W1mW2  2.7988  55.962152  32.057444
57790.79928 13.590  0.072 W1  2.7375  55.962032  32.057429
57790.79928 11.514  0.047 W2  2.7375  55.962032  32.057429
57790.79928  2.076  0.086 W1mW2  2.7375  55.962032  32.057429
57791.24460 13.779  0.078 W1  2.8219  55.962138  32.057449
57791.24460 11.590  0.041 W2  2.8219  55.962138  32.057449
57791.24460  2.189  0.088 W1mW2  2.8219  55.962138  32.057449
57989.87450 13.780  0.055 W1  2.9939  55.962234  32.057491
57989.87450 11.491  0.040 W2  2.9939  55.962234  32.057491
57989.87450  2.289  0.068 W1mW2  2.9939  55.962234  32.057491
58147.87274 13.817  0.053 W1  2.7388  55.962253  32.057417
58147.87274 11.556  0.034 W2  2.7388  55.962253  32.057417
58147.87274  2.261  0.063 W1mW2  2.7388  55.962253  32.057417
58148.42544 13.927  0.120 W1  2.6657  55.962160  32.057406
58148.42544 11.536  0.058 W2  2.6657  55.962160  32.057406
58148.42544  2.391  0.133 W1mW2  2.6657  55.962160  32.057406
58353.67555 14.055  0.102 W1  2.7402  55.962225  32.057420
58353.67555 11.625  0.047 W2  2.7402  55.962225  32.057420
58353.67555  2.430  0.112 W1mW2  2.7402  55.962225  32.057420
58354.23828 14.019  0.115 W1  2.6923  55.962204  32.057410
58354.23828 11.600  0.038 W2  2.6923  55.962204  32.057410
58354.23828  2.419  0.121 W1mW2  2.6923  55.962204  32.057410
58512.58525 14.220  0.222 W1  2.1755  55.962202  32.057264
58512.58525 11.659  0.037 W2  2.1755  55.962202  32.057264
58512.58525  2.562  0.225 W1mW2  2.1755  55.962202  32.057264
58717.74211 14.808  0.245 W1  2.2548  55.962294  32.057269
58717.74211 11.839  0.051 W2  2.2548  55.962294  32.057269
58717.74211  2.969  0.250 W1mW2  2.2548  55.962294  32.057269
58718.16732 14.874  0.209 W1  2.2457  55.962262  32.057271
58718.16732 11.819  0.067 W2  2.2457  55.962262  32.057271
58718.16732  3.055  0.219 W1mW2  2.2457  55.962262  32.057271
58720.80077 14.985  0.354 W1  2.2576  55.962302  32.057267
58720.80077 11.814  0.063 W2  2.2576  55.962302  32.057267
58720.80077  3.171  0.360 W1mW2  2.2576  55.962302  32.057267
58721.35683 15.016  0.184 W1  2.3053  55.962273  32.057285
58721.35683 11.827  0.063 W2  2.3053  55.962273  32.057285
58721.35683  3.189  0.195 W1mW2  2.3053  55.962273  32.057285
59084.78960 14.305  0.202 W1  2.7579  55.962245  32.057421
59084.78960 11.456  0.044 W2  2.7579  55.962245  32.057421
59084.78960  2.849  0.207 W1mW2  2.7579  55.962245  32.057421
59085.27994 14.430  0.201 W1  2.6159  55.962240  32.057381
59085.27994 11.470  0.060 W2  2.6159  55.962240  32.057381
59085.27994  2.959  0.210 W1mW2  2.6159  55.962240  32.057381
