# MJD mag magerr filter distance ra dec
55265.44557 10.410  0.436 W2  0.9277  85.351378  -1.908915
56729.82176 11.821  0.382 W2  0.3233  85.351173  -1.909084
56921.73225 11.388  0.490 W2  0.8532  85.351075  -1.908932
57089.26922 10.962  0.035 W1  1.0873  85.351472  -1.908929
57089.35686 11.835  0.317 W2  0.3354  85.351183  -1.909104
57283.59818 11.022  0.529 W2  0.6831  85.351128  -1.909012
57448.36902 11.723  0.268 W2  0.4828  85.351194  -1.909056
57648.21617 11.368  0.362 W2  0.7377  85.351150  -1.908918
57813.24355 12.054  0.273 W2  0.4089  85.351180  -1.909056
58014.81656 11.284  0.609 W2  0.6477  85.351164  -1.908977
58170.09037 12.231  0.450 W2  0.2868  85.351169  -1.909079
58379.11168 11.844  0.434 W1  0.6017  85.351148  -1.909235
58378.96120 11.356  0.530 W2  0.7746  85.351117  -1.908977
58536.66629 12.064  0.221 W2  0.3743  85.351155  -1.909082
58743.54133 11.251  0.384 W2  0.6764  85.351165  -1.908963
58900.89526 11.812  0.215 W2  0.3213  85.351177  -1.909109
59110.19432 11.233  0.586 W2  0.5777  85.351129  -1.908981
