# MJD mag magerr filter distance ra dec
55264.84861  9.508  0.030 W1  0.2089  85.500386 -10.019773
55264.84861  8.839  0.078 W2  0.2089  85.500386 -10.019773
55264.84861  0.669  0.084 W1mW2  0.2089  85.500386 -10.019773
55265.48541  9.453  0.034 W1  0.1809  85.500376 -10.019769
55265.48541  8.832  0.056 W2  0.1809  85.500376 -10.019769
55265.48541  0.621  0.065 W1mW2  0.1809  85.500376 -10.019769
56724.73472  9.528  0.015 W1  0.1517  85.500367 -10.019800
56724.73472  8.877  0.040 W2  0.1517  85.500367 -10.019800
56724.73472  0.651  0.043 W1mW2  0.1517  85.500367 -10.019800
56729.76117  9.554  0.024 W1  0.2737  85.500397 -10.019817
56729.76117  8.923  0.042 W2  0.2737  85.500397 -10.019817
56729.76117  0.632  0.048 W1mW2  0.2737  85.500397 -10.019817
56730.27544  9.547  0.019 W1  0.2194  85.500384 -10.019806
56730.27544  8.911  0.057 W2  0.2194  85.500384 -10.019806
56730.27544  0.636  0.060 W1mW2  0.2194  85.500384 -10.019806
56920.93255  9.359  0.014 W1  0.1626  85.500376 -10.019782
56920.93255  8.727  0.040 W2  0.1626  85.500376 -10.019782
56920.93255  0.632  0.042 W1mW2  0.1626  85.500376 -10.019782
56921.52445  9.366  0.021 W1  0.2099  85.500387 -10.019792
56921.52445  8.770  0.043 W2  0.2099  85.500387 -10.019792
56921.52445  0.596  0.048 W1mW2  0.2099  85.500387 -10.019792
56922.05057  9.376  0.016 W1  0.1853  85.500379 -10.019798
56922.05057  8.755  0.040 W2  0.1853  85.500379 -10.019798
56922.05057  0.621  0.043 W1mW2  0.1853  85.500379 -10.019798
57088.80809  9.373  0.022 W1  0.2567  85.500391 -10.019815
57088.80809  8.730  0.041 W2  0.2567  85.500391 -10.019815
57088.80809  0.642  0.046 W1mW2  0.2567  85.500391 -10.019815
57089.34005  9.386  0.019 W1  0.2143  85.500387 -10.019798
57089.34005  8.746  0.041 W2  0.2143  85.500387 -10.019798
57089.34005  0.640  0.045 W1mW2  0.2143  85.500387 -10.019798
57282.89598  9.459  0.014 W1  0.2437  85.500399 -10.019782
57282.89598  8.867  0.040 W2  0.2437  85.500399 -10.019782
57282.89598  0.592  0.042 W1mW2  0.2437  85.500399 -10.019782
57283.41068  9.498  0.023 W1  0.2028  85.500386 -10.019789
57283.41068  8.891  0.045 W2  0.2028  85.500386 -10.019789
57283.41068  0.607  0.050 W1mW2  0.2028  85.500386 -10.019789
57284.01108  9.469  0.018 W1  0.2018  85.500386 -10.019789
57284.01108  8.882  0.040 W2  0.2018  85.500386 -10.019789
