# MJD mag magerr filter distance ra dec
55246.89379  8.007  0.043 W1  0.2535 235.667960 -34.228549
55246.89379  7.884  0.057 W2  0.2535 235.667960 -34.228549
55246.89379  0.123  0.071 W1mW2  0.2535 235.667960 -34.228549
55247.40105  8.012  0.042 W1  0.2311 235.667959 -34.228558
55247.40105  7.864  0.056 W2  0.2311 235.667959 -34.228558
55247.40105  0.148  0.070 W1mW2  0.2311 235.667959 -34.228558
56708.81639  8.023  0.041 W1  0.1766 235.667943 -34.228570
56708.81639  7.888  0.044 W2  0.1766 235.667943 -34.228570
56708.81639  0.135  0.060 W1mW2  0.1766 235.667943 -34.228570
56709.31257  8.042  0.041 W1  0.1645 235.667929 -34.228567
56709.31257  7.902  0.045 W2  0.1645 235.667929 -34.228567
56709.31257  0.141  0.061 W1mW2  0.1645 235.667929 -34.228567
56711.85160  8.042  0.036 W1  0.1491 235.667931 -34.228571
56711.85160  7.904  0.045 W2  0.1491 235.667931 -34.228571
56711.85160  0.138  0.058 W1mW2  0.1491 235.667931 -34.228571
56712.23702  8.039  0.038 W1  0.1589 235.667925 -34.228567
56712.23702  7.909  0.042 W2  0.1589 235.667925 -34.228567
56712.23702  0.130  0.056 W1mW2  0.1589 235.667925 -34.228567
56890.62099  8.081  0.040 W1  0.1714 235.667930 -34.228571
56890.62099  7.930  0.045 W2  0.1714 235.667930 -34.228571
56890.62099  0.150  0.061 W1mW2  0.1714 235.667930 -34.228571
56891.09464  8.091  0.037 W1  0.0988 235.667921 -34.228590
56891.09464  7.917  0.044 W2  0.0988 235.667921 -34.228590
56891.09464  0.175  0.058 W1mW2  0.0988 235.667921 -34.228590
57073.77696  8.062  0.037 W1  0.2038 235.667938 -34.228558
57073.77696  7.905  0.044 W2  0.2038 235.667938 -34.228558
57073.77696  0.157  0.057 W1mW2  0.2038 235.667938 -34.228558
57074.12509  8.063  0.037 W1  0.1824 235.667938 -34.228562
57074.12509  7.916  0.044 W2  0.1824 235.667938 -34.228562
57074.12509  0.147  0.058 W1mW2  0.1824 235.667938 -34.228562
57249.48364  8.074  0.038 W1  0.1687 235.667935 -34.228567
57249.48364  7.955  0.045 W2  0.1687 235.667935 -34.228567
57249.48364  0.119  0.059 W1mW2  0.1687 235.667935 -34.228567
57250.05611  8.079  0.034 W1  0.1556 235.667897 -34.228571
57250.05611  7.943  0.042 W2  0.1556 235.667897 -34.228571
57250.05611  0.136  0.054 W1mW2  0.1556 235.667897 -34.228571
57257.40314  8.060  0.035 W1  0.0768 235.667933 -34.228591
57257.40314  7.944  0.041 W2  0.0768 235.667933 -34.228591
57257.40314  0.116  0.054 W1mW2  0.0768 235.667933 -34.228591
57437.77737  8.004  0.041 W1  0.1858 235.667932 -34.228560
57437.77737  7.854  0.048 W2  0.1858 235.667932 -34.228560
57437.77737  0.150  0.063 W1mW2  0.1858 235.667932 -34.228560
57438.29356  8.003  0.042 W1  0.1736 235.667930 -34.228566
57438.29356  7.873  0.047 W2  0.1736 235.667930 -34.228566
57438.29356  0.130  0.063 W1mW2  0.1736 235.667930 -34.228566
57607.90859  7.918  0.039 W1  0.2236 235.667973 -34.228566
57607.90859  7.956  0.042 W2  0.2236 235.667973 -34.228566
57607.90859 -0.038  0.057 W1mW2  0.2236 235.667973 -34.228566
57608.40242  8.079  0.039 W1  0.1603 235.667926 -34.228572
57608.40242  7.945  0.043 W2  0.1603 235.667926 -34.228572
57608.40242  0.134  0.058 W1mW2  0.1603 235.667926 -34.228572
57612.29793  8.050  0.036 W1  0.0584 235.667918 -34.228594
57612.29793  7.926  0.042 W2  0.0584 235.667918 -34.228594
57612.29793  0.124  0.055 W1mW2  0.0584 235.667918 -34.228594
57801.90038  8.112  0.034 W1  0.2699 235.667974 -34.228550
57801.90038  8.014  0.041 W2  0.2699 235.667974 -34.228550
57801.90038  0.098  0.053 W1mW2  0.2699 235.667974 -34.228550
57802.32136  8.081  0.039 W1  0.2140 235.667930 -34.228554
57802.32136  7.928  0.043 W2  0.2140 235.667930 -34.228554
57802.32136  0.153  0.058 W1mW2  0.2140 235.667930 -34.228554
57804.86924  8.092  0.039 W1  0.1821 235.667948 -34.228567
57804.86924  7.929  0.044 W2  0.1821 235.667948 -34.228567
57804.86924  0.163  0.059 W1mW2  0.1821 235.667948 -34.228567
57805.38441  8.060  0.040 W1  0.1956 235.667927 -34.228557
57805.38441  7.919  0.043 W2  0.1956 235.667927 -34.228557
57805.38441  0.141  0.059 W1mW2  0.1956 235.667927 -34.228557
57971.70641  8.089  0.041 W1  0.1684 235.667934 -34.228566
57971.70641  7.957  0.044 W2  0.1684 235.667934 -34.228566
57971.70641  0.132  0.060 W1mW2  0.1684 235.667934 -34.228566
57972.23015  8.092  0.039 W1  0.1586 235.667915 -34.228570
57972.23015  7.938  0.043 W2  0.1586 235.667915 -34.228570
57972.23015  0.153  0.057 W1mW2  0.1586 235.667915 -34.228570
58169.46064  7.998  0.044 W1  0.1827 235.667930 -34.228563
58169.46064  7.873  0.044 W2  0.1827 235.667930 -34.228563
58169.46064  0.125  0.062 W1mW2  0.1827 235.667930 -34.228563
58170.02924  8.016  0.038 W1  0.1562 235.667911 -34.228576
58170.02924  7.883  0.052 W2  0.1562 235.667911 -34.228576
58170.02924  0.133  0.065 W1mW2  0.1562 235.667911 -34.228576
58331.82569  8.079  0.038 W1  0.1547 235.667956 -34.228586
58331.82569  7.941  0.064 W2  0.1547 235.667956 -34.228586
58331.82569  0.139  0.074 W1mW2  0.1547 235.667956 -34.228586
58332.39083  8.097  0.037 W1  0.1625 235.667931 -34.228571
58332.39083  7.969  0.043 W2  0.1625 235.667931 -34.228571
58332.39083  0.128  0.057 W1mW2  0.1625 235.667931 -34.228571
58533.60441  8.007  0.045 W1  0.1873 235.667934 -34.228564
58533.61482  7.873  0.042 W2  0.1952 235.667933 -34.228561
58533.60441  0.133  0.062 W1mW2  0.1873 235.667934 -34.228564
58534.12191  7.974  0.036 W1  0.2026 235.667933 -34.228555
58534.12191  7.885  0.041 W2  0.2026 235.667933 -34.228555
58534.12191  0.089  0.055 W1mW2  0.2026 235.667933 -34.228555
58540.40325  8.004  0.035 W1  0.1896 235.667933 -34.228558
58540.40325  7.863  0.041 W2  0.1896 235.667933 -34.228558
58540.40325  0.141  0.054 W1mW2  0.1896 235.667933 -34.228558
58695.92638  8.075  0.035 W1  0.1504 235.667917 -34.228568
58695.92638  7.974  0.041 W2  0.1504 235.667917 -34.228568
58695.92638  0.101  0.054 W1mW2  0.1504 235.667917 -34.228568
58696.48235  8.075  0.040 W1  0.1565 235.667927 -34.228569
58696.48235  7.948  0.046 W2  0.1565 235.667927 -34.228569
58696.48235  0.127  0.061 W1mW2  0.1565 235.667927 -34.228569
58704.36441  8.101  0.036 W1  0.1404 235.667919 -34.228571
58704.36441  7.987  0.041 W2  0.1404 235.667919 -34.228571
58704.36441  0.114  0.055 W1mW2  0.1404 235.667919 -34.228571
58900.62121  8.024  0.047 W1  0.2002 235.667926 -34.228558
58900.62121  7.895  0.042 W2  0.2002 235.667926 -34.228558
