# MJD mag magerr filter flag distance ra dec
55264.71663 11.605  0.027 W1 10  0.1418  84.811866  -7.828903
55264.71675 11.535  0.027 W1 10  0.1947  84.811879  -7.828895
55264.91515 11.570  0.022 W1 10  0.2040  84.811886  -7.828911
55264.78284 11.539  0.023 W1 10  0.2130  84.811878  -7.828956
55264.05511 11.604  0.028 W1 10  0.2296  84.811894  -7.828926
55264.45202 11.525  0.023 W1 10  0.2663  84.811904  -7.828914
55264.31971 11.585  0.021 W1 10  0.2732  84.811904  -7.828939
55264.51823 11.580  0.027 W1 10  0.2750  84.811905  -7.828938
55264.58432 11.558  0.025 W1 10  0.2809  84.811894  -7.828875
55265.04745 11.554  0.029 W1 10  0.2854  84.811908  -7.828901
55264.84906 11.539  0.022 W1 10  0.3079  84.811914  -7.828941
55265.17988 11.598  0.024 W1 10  0.3178  84.811895  -7.828860
55264.65054 11.578  0.022 W1 10  0.3362  84.811924  -7.828931
55264.18741 11.540  0.027 W1 10  0.3560  84.811927  -7.828942
58535.52022 11.556  0.023 W1  0  0.0069  84.811829  -7.828919
58377.80405 11.539  0.019 W1  5  0.1008  84.811858  -7.828918
58013.38552 11.549  0.020 W1 10  0.1056  84.811860  -7.828920
58169.39923 11.592  0.024 W1 10  0.1107  84.811859  -7.828931
58535.38944 11.499  0.023 W1 10  0.1121  84.811861  -7.828923
58900.59993 11.533  0.019 W1  5  0.1129  84.811860  -7.828909
58168.74471 11.545  0.023 W1 10  0.1387  84.811857  -7.828948
58013.64746 11.588  0.019 W1  5  0.1454  84.811870  -7.828912
57282.83002 11.630  0.018 W1 10  0.1522  84.811869  -7.828902
57283.22362 11.647  0.021 W1 10  0.1536  84.811871  -7.828906
58169.39911 11.560  0.021 W1 10  0.1557  84.811871  -7.828905
57811.81368 11.559  0.021 W1 10  0.1601  84.811874  -7.828930
57447.24060 11.549  0.022 W1  5  0.1602  84.811875  -7.828921
57646.92881 11.607  0.023 W1 10  0.1658  84.811874  -7.828935
57089.00550 11.575  0.017 W1 10  0.1707  84.811878  -7.828922
57448.09262 11.599  0.018 W1 10  0.1710  84.811878  -7.828918
57088.61152 11.596  0.019 W1 10  0.1739  84.811877  -7.828908
58535.91280 11.546  0.018 W1 10  0.1744  84.811879  -7.828924
56920.27446 11.399  0.028 W1 10  0.1769  84.811875  -7.828942
58168.87562 11.545  0.023 W1 10  0.1796  84.811878  -7.828904
58378.19663 11.518  0.021 W1 10  0.1805  84.811881  -7.828919
57646.66688 11.624  0.020 W1 10  0.1834  84.811880  -7.828908
56920.66908 11.330  0.019 W1  5  0.1849  84.811877  -7.828898
59109.51636 11.588  0.021 W1 10  0.1856  84.811881  -7.828932
57088.67723 11.572  0.024 W1 10  0.1870  84.811882  -7.828916
58535.65112 11.518  0.023 W1 10  0.1900  84.811876  -7.828947
58899.88047 11.533  0.019 W1 10  0.1924  84.811881  -7.828903
57088.34882 11.627  0.020 W1 10  0.1928  84.811883  -7.828930
58535.71657 11.527  0.022 W1 10  0.1938  84.811882  -7.828936
56729.67377 11.416  0.019 W1 10  0.1946  84.811884  -7.828926
58377.93495 11.509  0.021 W1 10  0.1951  84.811885  -7.828920
58014.04017 11.583  0.024 W1 10  0.1951  84.811885  -7.828924
56729.60794 11.424  0.018 W1 10  0.1953  84.811883  -7.828905
57646.79791 11.610  0.021 W1 10  0.1954  84.811885  -7.828917
57647.05984 11.584  0.021 W1 10  0.1974  84.811885  -7.828924
57282.37084 11.610  0.019 W1 10  0.1975  84.811880  -7.828897
57812.20652 11.534  0.021 W1 10  0.2015  84.811885  -7.828933
57646.92894 11.585  0.024 W1 10  0.2023  84.811883  -7.828901
58899.74969 11.551  0.020 W1 10  0.2032  84.811887  -7.828917
57447.69940 11.595  0.020 W1  5  0.2036  84.811886  -7.828910
58378.26209 11.553  0.019 W1 10  0.2049  84.811885  -7.828937
57447.76498 11.597  0.019 W1 10  0.2074  84.811882  -7.828895
58014.04030 11.619  0.027 W1 10  0.2075  84.811885  -7.828900
58013.97472 11.589  0.019 W1 10  0.2096  84.811887  -7.828904
58013.90927 11.620  0.022 W1 10  0.2111  84.811889  -7.828912
56920.93217 11.349  0.021 W1 10  0.2136  84.811890  -7.828917
58378.06586 11.508  0.024 W1  5  0.2160  84.811886  -7.828898
58742.41168 11.610  0.022 W1 10  0.2167  84.811888  -7.828903
56920.53754 11.317  0.018 W1 10  0.2196  84.811885  -7.828893
57647.51851 11.631  0.023 W1 10  0.2217  84.811892  -7.828927
58377.54224 11.543  0.021 W1 10  0.2218  84.811889  -7.828939
57811.87913 11.569  0.018 W1 10  0.2229  84.811892  -7.828921
58536.23993 11.563  0.018 W1  5  0.2240  84.811890  -7.828939
57283.35478 11.610  0.019 W1 10  0.2255  84.811893  -7.828913
56729.54210 11.452  0.019 W1 10  0.2260  84.811881  -7.828883
58742.47700 11.586  0.021 W1 10  0.2262  84.811893  -7.828919
58169.00652 11.551  0.025 W1 10  0.2266  84.811893  -7.828930
58900.01125 11.509  0.022 W1 10  0.2273  84.811893  -7.828910
57646.99439 11.604  0.018 W1 10  0.2284  84.811892  -7.828902
57812.33755 11.556  0.018 W1 10  0.2301  84.811894  -7.828921
58168.94107 11.489  0.021 W1 10  0.2306  84.811895  -7.828917
58174.04571 11.453  0.020 W1 10  0.2316  84.811892  -7.828938
56729.47627 11.452  0.020 W1 10  0.2322  84.811891  -7.828944
57448.22378 11.609  0.019 W1 10  0.2341  84.811895  -7.828930
58014.10575 11.580  0.023 W1  5  0.2355  84.811888  -7.828951
59109.58169 11.622  0.019 W1  5  0.2363  84.811896  -7.828923
57812.07562 11.604  0.019 W1 10  0.2368  84.811896  -7.828919
59109.25481 11.631  0.023 W1  5  0.2385  84.811893  -7.828897
57088.15183 11.595  0.021 W1 10  0.2387  84.811896  -7.828907
57447.63382 11.591  0.018 W1 10  0.2388  84.811893  -7.828898
59109.45091 11.574  0.018 W1 10  0.2392  84.811897  -7.828914
59108.99313 11.593  0.020 W1 10  0.2394  84.811897  -7.828926
58013.84381 11.615  0.019 W1  5  0.2413  84.811897  -7.828931
56729.21281 11.538  0.020 W1  5  0.2417  84.811854  -7.828857
57447.37163 11.587  0.022 W1 10  0.2433  84.811894  -7.828896
59109.12391 11.593  0.019 W1 10  0.2440  84.811898  -7.828920
56921.39249 11.352  0.018 W1 10  0.2448  84.811897  -7.828907
56729.27864 11.452  0.017 W1 10  0.2456  84.811896  -7.828902
57447.83043 11.651  0.023 W1 10  0.2487  84.811898  -7.828936
58378.32754 11.528  0.019 W1 10  0.2493  84.811892  -7.828888
58742.80414 11.574  0.023 W1 10  0.2499  84.811900  -7.828913
58900.07670 11.534  0.023 W1 10  0.2500  84.811898  -7.828905
57088.28312 11.595  0.020 W1 10  0.2540  84.811901  -7.828922
57447.43721 11.609  0.021 W1 10  0.2572  84.811901  -7.828931
59110.10492 11.536  0.021 W1 10  0.2581  84.811883  -7.828872
58168.94094 11.509  0.020 W1 10  0.2584  84.811902  -7.828927
57811.68265 11.563  0.019 W1 10  0.2611  84.811902  -7.828906
56921.26095 11.346  0.021 W1 10  0.2614  84.811901  -7.828902
57811.48617 11.557  0.023 W1 10  0.2619  84.811902  -7.828932
59109.97414 11.550  0.023 W1 10  0.2620  84.811898  -7.828892
58168.54785 11.490  0.020 W1  5  0.2629  84.811891  -7.828962
58742.41155 11.589  0.022 W1 10  0.2641  84.811904  -7.828925
57818.49335 11.564  0.019 W1 10  0.2644  84.811904  -7.828918
58378.00041 11.563  0.019 W1  5  0.2652  84.811903  -7.828932
58535.78190 11.522  0.020 W1 10  0.2689  84.811905  -7.828919
58536.37083 11.508  0.019 W1 10  0.2693  84.811905  -7.828919
58169.07185 11.525  0.021 W1  5  0.2698  84.811883  -7.828867
58169.07197 11.527  0.022 W1 10  0.2702  84.811904  -7.828903
57811.94458 11.618  0.023 W1 10  0.2703  84.811871  -7.828857
59109.64714 11.555  0.020 W1 10  0.2709  84.811902  -7.828895
58748.16874 11.533  0.019 W1 10  0.2712  84.811899  -7.828888
57282.76444 11.631  0.021 W1 10  0.2717  84.811906  -7.828911
57647.38748 11.649  0.021 W1 10  0.2718  84.811906  -7.828912
58169.26820 11.542  0.020 W1 10  0.2720  84.811906  -7.828914
57647.12542 11.614  0.019 W1 10  0.2725  84.811905  -7.828908
58900.14215 11.501  0.019 W1 10  0.2729  84.811904  -7.828899
58168.67926 11.504  0.023 W1  5  0.2736  84.811906  -7.828930
56728.94947 11.462  0.024 W1 10  0.2743  84.811892  -7.828965
57654.33150 11.610  0.023 W1 10  0.2756  84.811907  -7.828913
58742.08455 11.606  0.020 W1 10  0.2778  84.811892  -7.828873
56729.80544 11.433  0.017 W1 10  0.2818  84.811909  -7.828924
58378.52389 11.544  0.021 W1 10  0.2824  84.811909  -7.828912
58900.20747 11.512  0.020 W1  5  0.2834  84.811909  -7.828911
58535.97825 11.509  0.020 W1 10  0.2850  84.811908  -7.828937
56920.86633 11.353  0.019 W1 10  0.2851  84.811910  -7.828917
56920.99787 11.339  0.018 W1 10  0.2859  84.811910  -7.828915
58168.41745 11.518  0.022 W1 10  0.2862  84.811910  -7.828925
58535.84735 11.514  0.020 W1 10  0.2863  84.811910  -7.828925
57088.87422 11.591  0.018 W1 10  0.2868  84.811910  -7.828930
58378.13080 11.534  0.020 W1 10  0.2872  84.811906  -7.828894
58013.51656 11.556  0.021 W1 10  0.2874  84.811909  -7.828903
57088.74281 11.625  0.021 W1 10  0.2874  84.811909  -7.828937
58742.93491 11.600  0.023 W1 10  0.2877  84.811906  -7.828893
56729.34448 11.424  0.017 W1 10  0.2879  84.811911  -7.828921
57811.35526 11.572  0.021 W1 10  0.2886  84.811911  -7.828927
56920.80063 11.350  0.018 W1 10  0.2897  84.811908  -7.828899
57646.40482 11.640  0.020 W1 10  0.2904  84.811911  -7.828918
58378.06573 11.522  0.022 W1 10  0.2911  84.811912  -7.828918
58900.33838 11.535  0.021 W1  5  0.2912  84.811905  -7.828952
