# MJD mag magerr filter distance ra dec
55284.56213  9.942  0.103 W1  1.0615 277.942359  -1.897031
55284.56213  9.111  0.076 W2  1.0615 277.942359  -1.897031
55284.56213  0.831  0.128 W1mW2  1.0615 277.942359  -1.897031
56748.61826 10.001  0.077 W1  1.1410 277.942371  -1.897067
56748.61826  9.217  0.057 W2  1.1410 277.942371  -1.897067
56748.61826  0.784  0.096 W1mW2  1.1410 277.942371  -1.897067
56928.51020 10.064  0.054 W1  1.0752 277.942347  -1.897074
56928.51020  9.238  0.040 W2  1.0752 277.942347  -1.897074
56928.51020  0.826  0.067 W1mW2  1.0752 277.942347  -1.897074
57110.52903 10.223  0.059 W1  1.0967 277.942361  -1.897057
57110.52903  9.358  0.063 W2  1.0967 277.942361  -1.897057
57110.52903  0.865  0.086 W1mW2  1.0967 277.942361  -1.897057
57289.80848  9.891  0.086 W1  1.1068 277.942351  -1.897084
57289.80848  9.050  0.059 W2  1.1068 277.942351  -1.897084
57289.80848  0.840  0.105 W1mW2  1.1068 277.942351  -1.897084
57475.03695  9.919  0.076 W1  1.0994 277.942363  -1.897053
57475.03695  9.054  0.057 W2  1.0994 277.942363  -1.897053
57475.03695  0.865  0.095 W1mW2  1.0994 277.942363  -1.897053
57649.04521 10.093  0.081 W1  1.0777 277.942342  -1.897085
57649.04521  9.264  0.045 W2  1.0777 277.942342  -1.897085
57649.04521  0.829  0.092 W1mW2  1.0777 277.942342  -1.897085
57841.82245 10.124  0.068 W1  1.1060 277.942360  -1.897067
57841.82245  9.306  0.048 W2  1.1060 277.942360  -1.897067
57841.82245  0.817  0.084 W1mW2  1.1060 277.942360  -1.897067
58009.50872 10.172  0.086 W1  1.0732 277.942342  -1.897081
58009.50872  9.324  0.075 W2  1.0732 277.942342  -1.897081
58009.50872  0.848  0.114 W1mW2  1.0732 277.942342  -1.897081
58205.97515  9.954  0.101 W1  1.1292 277.942368  -1.897063
58205.97515  9.140  0.071 W2  1.1292 277.942368  -1.897063
58205.97515  0.814  0.123 W1mW2  1.1292 277.942368  -1.897063
58370.01510 10.017  0.047 W1  1.0893 277.942349  -1.897078
58370.01510  9.207  0.036 W2  1.0893 277.942349  -1.897078
58370.01510  0.810  0.059 W1mW2  1.0893 277.942349  -1.897078
58572.57394 10.030  0.108 W1  1.0979 277.942359  -1.897061
58572.57394  9.194  0.091 W2  1.0979 277.942359  -1.897061
58572.57394  0.836  0.141 W1mW2  1.0979 277.942359  -1.897061
58736.36367 10.423  0.155 W1  1.1035 277.942352  -1.897081
58736.36367  9.584  0.126 W2  1.1035 277.942352  -1.897081
58736.36367  0.838  0.200 W1mW2  1.1035 277.942352  -1.897081
58937.35213 10.065  0.120 W1  1.1019 277.942358  -1.897067
58937.35213  9.257  0.086 W2  1.1019 277.942358  -1.897067
58937.35213  0.808  0.147 W1mW2  1.1019 277.942358  -1.897067
59101.34915 10.123  0.070 W1  1.0984 277.942351  -1.897080
59101.34915  9.297  0.051 W2  1.0984 277.942351  -1.897080
59101.34915  0.827  0.086 W1mW2  1.0984 277.942351  -1.897080
