# MJD mag magerr filter distance ra dec
55287.57533  6.731  0.094 W1  0.8293 285.263547 -37.060981
55287.57533  6.704  0.067 W2  0.8293 285.263547 -37.060981
55287.57533  0.027  0.116 W1mW2  0.8293 285.263547 -37.060981
55288.11286  6.698  0.077 W1  0.8965 285.263550 -37.061008
55288.11286  6.710  0.053 W2  0.8965 285.263550 -37.061008
55288.11286 -0.012  0.094 W1mW2  0.8965 285.263550 -37.061008
55292.47934  6.702  0.074 W1  0.7617 285.263510 -37.060986
55292.47934  6.742  0.053 W2  0.7617 285.263510 -37.060986
55292.47934 -0.040  0.091 W1mW2  0.7617 285.263510 -37.060986
56931.34814  7.777  0.619 W1  0.9297 285.263358 -37.060977
56931.34814  8.407  2.283 W2  0.9297 285.263358 -37.060977
56931.34814 -0.630  2.366 W1mW2  0.9297 285.263358 -37.060977
56934.60819  7.232  0.529 W1  1.5191 285.263308 -37.061022
56934.60819  7.082  0.476 W2  1.5191 285.263308 -37.061022
56934.60819  0.150  0.712 W1mW2  1.5191 285.263308 -37.061022
56935.22825  7.309  0.107 W1  0.1018 285.263308 -37.060853
56935.22825  7.101  0.066 W2  0.1018 285.263308 -37.060853
56935.22825  0.208  0.126 W1mW2  0.1018 285.263308 -37.060853
57113.80197  7.025  0.160 W1  0.6598 285.263441 -37.060966
57113.80197  6.807  0.062 W2  0.6598 285.263441 -37.060966
57113.80197  0.218  0.171 W1mW2  0.6598 285.263441 -37.060966
57114.45854  7.225  0.412 W1  1.1700 285.263378 -37.060984
57114.42571  7.125  0.474 W2  1.2062 285.263335 -37.061006
57114.45854  0.100  0.628 W1mW2  1.1700 285.263378 -37.060984
57293.65119  6.873  0.249 W1  0.9054 285.263508 -37.061021
57293.65119  6.786  0.126 W2  0.9054 285.263508 -37.061021
57293.65119  0.087  0.279 W1mW2  0.9054 285.263508 -37.061021
57294.13658  6.885  0.521 W1  1.1607 285.263444 -37.061049
57294.13658  6.804  0.464 W2  1.1607 285.263444 -37.061049
57294.13658  0.081  0.697 W1mW2  1.1607 285.263444 -37.061049
57477.88877  7.422  0.088 W1  1.8773 285.262745 -37.061062
57477.88877  7.489  0.053 W2  1.8773 285.262745 -37.061062
57477.88877 -0.067  0.103 W1mW2  1.8773 285.262745 -37.061062
57478.15096  7.125  0.184 W1  0.3080 285.263420 -37.060876
57478.15096  6.944  0.050 W2  0.3080 285.263420 -37.060876
57478.15096  0.181  0.191 W1mW2  0.3080 285.263420 -37.060876
57481.46046  7.485  1.058 W1  1.1547 285.263260 -37.061063
57481.37527  6.983  0.370 W2  0.9691 285.263351 -37.061030
57481.46046  0.502  1.121 W1mW2  1.1547 285.263260 -37.061063
57652.65267  7.776  1.651 W1  1.3565 285.263338 -37.060883
57652.65267  7.510  1.597 W2  1.3565 285.263338 -37.060883
57652.65267  0.266  2.297 W1mW2  1.3565 285.263338 -37.060883
57653.14397  7.436  0.579 W1  1.1991 285.263470 -37.061109
57653.13307  6.885  0.267 W2  0.8787 285.263524 -37.061002
57653.14397  0.552  0.637 W1mW2  1.1991 285.263470 -37.061109
57845.63538  7.517  1.044 W1  1.2084 285.263351 -37.060956
57845.65564  6.840  0.181 W2  0.8914 285.263346 -37.061044
57845.63538  0.677  1.060 W1mW2  1.2084 285.263351 -37.060956
58012.75533  6.834  0.404 W1  0.8985 285.263574 -37.060975
58012.75533  6.755  0.146 W2  0.8985 285.263574 -37.060975
58012.75533  0.079  0.430 W1mW2  0.8985 285.263574 -37.060975
