# MJD mag magerr filter distance ra dec
55283.62953  7.015  0.072 W1  0.6904 277.707977  -1.551244
55283.62953  6.432  0.086 W2  0.6904 277.707977  -1.551244
55283.62953  0.583  0.113 W1mW2  0.6904 277.707977  -1.551244
55284.20289  6.944  0.083 W1  0.4600 277.707953  -1.551233
55284.20289  6.438  0.057 W2  0.4600 277.707953  -1.551233
55284.20289  0.506  0.101 W1mW2  0.4600 277.707953  -1.551233
55292.14202  7.057  0.058 W1  0.6632 277.707984  -1.551283
55292.14202  6.395  0.056 W2  0.6632 277.707984  -1.551283
55292.14202  0.662  0.081 W1mW2  0.6632 277.707984  -1.551283
56747.88092  7.196  0.110 W1  0.7652 277.708039  -1.551286
56747.88092  6.086  0.111 W2  0.7652 277.708039  -1.551286
56747.88092  1.110  0.156 W1mW2  0.7652 277.708039  -1.551286
56748.44050  6.776  0.232 W1  0.5175 277.707933  -1.551189
56748.44050  6.098  0.147 W2  0.5175 277.707933  -1.551189
56748.44050  0.678  0.275 W1mW2  0.5175 277.707933  -1.551189
56927.76384  6.520  0.158 W1  0.7905 277.707976  -1.551315
56927.76384  5.997  0.120 W2  0.7905 277.707976  -1.551315
56927.76384  0.522  0.198 W1mW2  0.7905 277.707976  -1.551315
56928.23077  6.697  0.141 W1  0.7530 277.707966  -1.551306
56928.23077  6.022  0.148 W2  0.7530 277.707966  -1.551306
56928.23077  0.675  0.204 W1mW2  0.7530 277.707966  -1.551306
57109.85596  6.765  0.123 W1  0.6124 277.707987  -1.551258
57109.85596  6.261  0.155 W2  0.6124 277.707987  -1.551258
57109.85596  0.503  0.198 W1mW2  0.6124 277.707987  -1.551258
57110.40585  6.732  0.156 W1  0.4844 277.707945  -1.551233
57110.40585  6.125  0.118 W2  0.4844 277.707945  -1.551233
57110.40585  0.607  0.196 W1mW2  0.4844 277.707945  -1.551233
57286.59995  6.817  0.143 W1  0.7524 277.707982  -1.551309
57286.59995  6.170  0.132 W2  0.7524 277.707982  -1.551309
57286.59995  0.648  0.194 W1mW2  0.7524 277.707982  -1.551309
57289.69220  6.728  0.142 W1  0.8945 277.708008  -1.551334
57289.69220  6.222  0.157 W2  0.8945 277.708008  -1.551334
57289.69220  0.506  0.212 W1mW2  0.8945 277.708008  -1.551334
57290.19664  6.860  0.209 W1  0.8115 277.707975  -1.551327
57290.19664  6.235  0.134 W2  0.8115 277.707975  -1.551327
57290.19664  0.625  0.249 W1mW2  0.8115 277.707975  -1.551327
57474.52799  6.962  0.159 W1  0.4650 277.707947  -1.551218
57474.52799  6.277  0.111 W2  0.4650 277.707947  -1.551218
57474.52799  0.685  0.194 W1mW2  0.4650 277.707947  -1.551218
57475.06415  6.979  0.126 W1  0.5534 277.707937  -1.551263
57475.06415  6.381  0.084 W2  0.5534 277.707937  -1.551263
57475.06415  0.598  0.151 W1mW2  0.5534 277.707937  -1.551263
57478.79975  6.844  0.126 W1  0.5001 277.707908  -1.551248
57478.79975  6.215  0.104 W2  0.5001 277.707908  -1.551248
57478.79975  0.629  0.163 W1mW2  0.5001 277.707908  -1.551248
57648.67133  6.935  0.206 W1  0.7245 277.707987  -1.551270
57648.67133  6.304  0.164 W2  0.7245 277.707987  -1.551270
57648.67133  0.631  0.264 W1mW2  0.7245 277.707987  -1.551270
57649.25274  6.826  0.127 W1  0.9304 277.708025  -1.551343
57649.25274  6.231  0.106 W2  0.9304 277.708025  -1.551343
57649.25274  0.595  0.166 W1mW2  0.9304 277.708025  -1.551343
57841.56377  6.584  0.181 W1  0.4604 277.707922  -1.551226
57841.56377  6.004  0.139 W2  0.4604 277.707922  -1.551226
57841.56377  0.580  0.228 W1mW2  0.4604 277.707922  -1.551226
57842.10217  6.925  0.146 W1  0.9067 277.707829  -1.551343
57842.10217  6.043  0.119 W2  0.9067 277.707829  -1.551343
57842.10217  0.883  0.189 W1mW2  0.9067 277.707829  -1.551343
58008.92114  6.839  0.198 W1  0.7969 277.707957  -1.551325
58008.92114  6.243  0.133 W2  0.7969 277.707957  -1.551325
58008.92114  0.595  0.238 W1mW2  0.7969 277.707957  -1.551325
58009.44286  6.546  0.220 W1  0.9300 277.707969  -1.551354
58009.44286  6.021  0.169 W2  0.9300 277.707969  -1.551354
58009.44286  0.525  0.277 W1mW2  0.9300 277.707969  -1.551354
58205.66968  6.451  0.220 W1  0.4773 277.707912  -1.551220
58205.66968  5.834  0.176 W2  0.4773 277.707912  -1.551220
58205.66968  0.617  0.281 W1mW2  0.4773 277.707912  -1.551220
58206.18235  6.620  0.227 W1  0.6873 277.707916  -1.551289
58206.18235  5.772  0.434 W2  0.6873 277.707916  -1.551289
58206.18235  0.848  0.490 W1mW2  0.6873 277.707916  -1.551289
58369.71146  6.630  0.217 W1  0.9031 277.708017  -1.551326
58369.69626  5.970  0.166 W2  0.9270 277.708016  -1.551336
58369.71146  0.660  0.273 W1mW2  0.9031 277.708017  -1.551326
58370.17872  6.617  0.247 W1  0.8391 277.708005  -1.551324
58370.17872  6.068  0.209 W2  0.8391 277.708005  -1.551324
58370.17872  0.549  0.323 W1mW2  0.8391 277.708005  -1.551324
58569.67315  6.498  0.227 W1  0.6141 277.707919  -1.551243
58569.67315  5.942  0.196 W2  0.6141 277.707919  -1.551243
58569.67315  0.556  0.299 W1mW2  0.6141 277.707919  -1.551243
58572.65024  6.487  0.299 W1  0.5082 277.707880  -1.551238
58572.61284  5.820  0.191 W2  0.5723 277.707877  -1.551256
58572.65024  0.667  0.355 W1mW2  0.5082 277.707880  -1.551238
58573.19984  6.570  0.224 W1  0.4904 277.707893  -1.551214
58573.19984  5.906  0.199 W2  0.4904 277.707893  -1.551214
58573.19984  0.664  0.300 W1mW2  0.4904 277.707893  -1.551214
58733.54645  6.620  0.204 W1  0.9080 277.707986  -1.551348
58733.54645  6.116  0.143 W2  0.9080 277.707986  -1.551348
58733.54645  0.505  0.249 W1mW2  0.9080 277.707986  -1.551348
58736.72963  6.698  0.263 W1  0.7490 277.707982  -1.551255
58736.72963  6.195  0.181 W2  0.7490 277.707982  -1.551255
58736.72963  0.504  0.319 W1mW2  0.7490 277.707982  -1.551255
58737.16027  6.670  0.174 W1  0.7086 277.707953  -1.551299
58737.16027  6.177  0.172 W2  0.7086 277.707953  -1.551299
58737.16027  0.493  0.245 W1mW2  0.7086 277.707953  -1.551299
58936.86703  6.464  0.179 W1  0.4422 277.707918  -1.551215
58936.86703  5.832  0.235 W2  0.4422 277.707918  -1.551215
58936.86703  0.632  0.295 W1mW2  0.4422 277.707918  -1.551215
58937.29212  6.638  0.212 W1  0.6202 277.707913  -1.551260
58937.29212  5.913  0.214 W2  0.6202 277.707913  -1.551260
