# MJD mag magerr filter distance ra dec
55264.70021 12.056  0.119 W1  0.5877  84.983240  -7.507676
55264.70021  8.886  0.087 W2  0.5877  84.983240  -7.507676
55264.70021  3.170  0.148 W1mW2  0.5877  84.983240  -7.507676
55265.24603 12.069  0.073 W1  0.5127  84.983173  -7.507650
55265.24603  8.910  0.076 W2  0.5127  84.983173  -7.507650
55265.24603  3.159  0.105 W1mW2  0.5127  84.983173  -7.507650
56724.66927 13.057  0.030 W1  0.7803  84.983342  -7.507728
56724.66927  9.684  0.014 W2  0.7803  84.983342  -7.507728
56724.66927  3.373  0.033 W1mW2  0.7803  84.983342  -7.507728
56729.64092 13.024  0.051 W1  0.9829  84.983385  -7.507683
56729.64092  9.667  0.057 W2  0.9829  84.983385  -7.507683
56729.64092  3.357  0.076 W1mW2  0.9829  84.983385  -7.507683
56730.15672 13.063  0.068 W1  1.0055  84.983383  -7.507666
56730.15672  9.651  0.016 W2  1.0055  84.983383  -7.507666
56730.15672  3.412  0.069 W1mW2  1.0055  84.983383  -7.507666
56915.80191 13.152  0.039 W1  1.0144  84.983375  -7.507637
56915.80191  9.732  0.035 W2  1.0144  84.983375  -7.507637
56915.80191  3.421  0.052 W1mW2  1.0144  84.983375  -7.507637
56920.78736 13.104  0.061 W1  0.8161  84.983318  -7.507655
56920.78736  9.741  0.035 W2  0.8161  84.983318  -7.507655
56920.78736  3.364  0.070 W1mW2  0.8161  84.983318  -7.507655
56921.31731 13.122  0.058 W1  0.8372  84.983317  -7.507642
56921.31731  9.746  0.048 W2  0.8372  84.983317  -7.507642
56921.31731  3.376  0.076 W1mW2  0.8372  84.983317  -7.507642
57088.59186 13.204  0.048 W1  0.7761  84.983335  -7.507721
57088.59186  9.808  0.069 W2  0.7761  84.983335  -7.507721
57088.59186  3.395  0.084 W1mW2  0.7761  84.983335  -7.507721
57089.16977 13.195  0.145 W1  0.9154  84.983376  -7.507708
57089.16977  9.762  0.034 W2  0.9154  84.983376  -7.507708
57089.16977  3.434  0.149 W1mW2  0.9154  84.983376  -7.507708
57282.70816 12.968  0.100 W1  0.7891  84.983310  -7.507655
57282.70816  9.649  0.026 W2  0.7891  84.983310  -7.507655
57282.70816  3.320  0.103 W1mW2  0.7891  84.983310  -7.507655
57283.24227 12.935  0.140 W1  0.8087  84.983313  -7.507651
57283.24227  9.663  0.059 W2  0.8087  84.983313  -7.507651
57283.24227  3.272  0.152 W1mW2  0.8087  84.983313  -7.507651
57447.61751 13.138  0.064 W1  0.8537  84.983357  -7.507715
57447.61751  9.798  0.045 W2  0.8537  84.983357  -7.507715
57447.61751  3.340  0.078 W1mW2  0.8537  84.983357  -7.507715
57448.17465 13.104  0.042 W1  0.9418  84.983378  -7.507694
57448.17465  9.752  0.049 W2  0.9418  84.983378  -7.507694
57448.17465  3.351  0.065 W1mW2  0.9418  84.983378  -7.507694
57646.87640 13.120  0.050 W1  0.9300  84.983352  -7.507649
57646.87640  9.808  0.040 W2  0.9300  84.983352  -7.507649
57646.87640  3.311  0.064 W1mW2  0.9300  84.983352  -7.507649
57647.34059 13.104  0.062 W1  0.9419  84.983337  -7.507622
57647.34059  9.858  0.037 W2  0.9419  84.983337  -7.507622
57647.34059  3.246  0.072 W1mW2  0.9419  84.983337  -7.507622
57654.33137 13.065  0.033 W1  0.7988  84.983334  -7.507689
57654.33137  9.779  0.018 W2  0.7988  84.983334  -7.507689
57654.33137  3.286  0.038 W1mW2  0.7988  84.983334  -7.507689
57811.78752 13.100  0.065 W1  0.4363  84.983250  -7.507762
57811.78752  9.886  0.037 W2  0.4363  84.983250  -7.507762
57811.78752  3.214  0.075 W1mW2  0.4363  84.983250  -7.507762
57812.27213 13.110  0.055 W1  0.5349  84.983273  -7.507744
57812.27213  9.883  0.039 W2  0.5349  84.983273  -7.507744
57812.27213  3.227  0.067 W1mW2  0.5349  84.983273  -7.507744
57818.49347 13.089  0.035 W1  0.5544  84.983283  -7.507753
57818.49347  9.842  0.018 W2  0.5544  84.983283  -7.507753
57818.49347  3.247  0.039 W1mW2  0.5544  84.983283  -7.507753
58013.77832 13.060  0.087 W1  0.7255  84.983298  -7.507668
58013.77832  9.819  0.031 W2  0.7255  84.983298  -7.507668
58013.77832  3.241  0.093 W1mW2  0.7255  84.983298  -7.507668
58014.33478 13.090  0.070 W1  0.7955  84.983300  -7.507640
58014.33478  9.820  0.039 W2  0.7955  84.983300  -7.507640
58014.33478  3.271  0.080 W1mW2  0.7955  84.983300  -7.507640
58168.74459 12.982  0.071 W1  0.5002  84.983268  -7.507762
58168.74459  9.775  0.017 W2  0.5002  84.983268  -7.507762
58168.74459  3.207  0.072 W1mW2  0.5002  84.983268  -7.507762
58169.28463 12.963  0.082 W1  0.5663  84.983279  -7.507747
58169.28463  9.763  0.045 W2  0.5663  84.983279  -7.507747
58169.28463  3.200  0.093 W1mW2  0.5663  84.983279  -7.507747
58377.84760 12.965  0.040 W1  0.4730  84.983237  -7.507714
58377.84760  9.783  0.021 W2  0.4730  84.983237  -7.507714
58377.84760  3.182  0.045 W1mW2  0.4730  84.983237  -7.507714
58378.45838 12.892  0.066 W1  0.5834  84.983244  -7.507665
58378.45838  9.784  0.038 W2  0.5834  84.983244  -7.507665
58378.45838  3.107  0.076 W1mW2  0.5834  84.983244  -7.507665
58535.79291 13.094  0.045 W1  0.5272  84.983270  -7.507742
58535.79291  9.964  0.029 W2  0.5272  84.983270  -7.507742
58535.79291  3.130  0.053 W1mW2  0.5272  84.983270  -7.507742
58536.28907 13.104  0.086 W1  0.6341  84.983293  -7.507715
58536.28907  9.967  0.039 W2  0.6341  84.983293  -7.507715
58536.28907  3.137  0.095 W1mW2  0.6341  84.983293  -7.507715
58742.49710 12.790  0.063 W1  0.4589  84.983229  -7.507700
58742.49710  9.768  0.036 W2  0.4589  84.983229  -7.507700
