# MJD mag magerr filter distance ra dec
55266.68646 10.656  0.074 W1  0.4520  86.647998   0.027633
55266.68646  9.961  0.045 W2  0.4520  86.647998   0.027633
55266.68646  0.694  0.086 W1mW2  0.4520  86.647998   0.027633
55267.24553 10.682  0.042 W1  0.4222  86.647991   0.027643
55267.24553  9.940  0.057 W2  0.4222  86.647991   0.027643
55267.24553  0.742  0.071 W1mW2  0.4222  86.647991   0.027643
56731.51897 10.695  0.050 W1  0.4192  86.647981   0.027615
56731.51897 10.177  0.035 W2  0.4192  86.647981   0.027615
56731.51897  0.518  0.061 W1mW2  0.4192  86.647981   0.027615
56732.13351 10.725  0.076 W1  0.4961  86.648007   0.027626
56732.13351 10.125  0.142 W2  0.4961  86.648007   0.027626
56732.13351  0.599  0.161 W1mW2  0.4961  86.648007   0.027626
56922.75906 10.713  0.072 W1  0.3781  86.647977   0.027635
56922.75906 10.182  0.035 W2  0.3781  86.647977   0.027635
56922.75906  0.531  0.080 W1mW2  0.3781  86.647977   0.027635
56923.28901 10.689  0.053 W1  0.3534  86.647973   0.027643
56923.28901 10.188  0.041 W2  0.3534  86.647973   0.027643
56923.28901  0.501  0.067 W1mW2  0.3534  86.647973   0.027643
57090.56515 10.711  0.045 W1  0.4405  86.647980   0.027605
57090.56515 10.214  0.036 W2  0.4405  86.647980   0.027605
57090.56515  0.497  0.058 W1mW2  0.4405  86.647980   0.027605
57091.17407 10.710  0.050 W1  0.4142  86.647983   0.027619
57091.17407 10.206  0.019 W2  0.4142  86.647983   0.027619
57091.17407  0.504  0.054 W1mW2  0.4142  86.647983   0.027619
57284.78003 10.707  0.079 W1  0.3977  86.647980   0.027625
57284.78003 10.199  0.065 W2  0.3977  86.647980   0.027625
57284.78003  0.509  0.102 W1mW2  0.3977  86.647980   0.027625
57285.22935 10.679  0.046 W1  0.3161  86.647936   0.027619
57285.22935 10.208  0.064 W2  0.3161  86.647936   0.027619
57285.22935  0.471  0.079 W1mW2  0.3161  86.647936   0.027619
57449.64094 10.708  0.052 W1  0.3722  86.647959   0.027612
57449.64094 10.185  0.051 W2  0.3722  86.647959   0.027612
57449.64094  0.524  0.073 W1mW2  0.3722  86.647959   0.027612
57450.19149 10.690  0.060 W1  0.3753  86.647971   0.027620
57450.19149 10.205  0.019 W2  0.3753  86.647971   0.027620
57450.19149  0.486  0.063 W1mW2  0.3753  86.647971   0.027620
57648.82721 10.722  0.055 W1  0.4009  86.647972   0.027615
57648.82721 10.229  0.047 W2  0.4009  86.647972   0.027615
57648.82721  0.493  0.072 W1mW2  0.4009  86.647972   0.027615
57649.27761 10.741  0.049 W1  0.3397  86.647966   0.027636
57649.27761 10.250  0.038 W2  0.3397  86.647966   0.027636
57649.27761  0.491  0.062 W1mW2  0.3397  86.647966   0.027636
57654.52658 10.671  0.025 W1  0.3159  86.647950   0.027617
57654.52658 10.192  0.022 W2  0.3159  86.647950   0.027617
57654.52658  0.479  0.033 W1mW2  0.3159  86.647950   0.027617
57813.75164 10.714  0.081 W1  0.4542  86.647995   0.027622
57813.75164 10.214  0.051 W2  0.4542  86.647995   0.027622
57813.75164  0.500  0.096 W1mW2  0.4542  86.647995   0.027622
57814.21195 10.776  0.046 W1  0.4987  86.648005   0.027614
57814.21195 10.227  0.023 W2  0.4987  86.648005   0.027614
57814.21195  0.548  0.052 W1mW2  0.4987  86.648005   0.027614
57818.62578 10.666  0.028 W1  0.4293  86.647968   0.027589
