# MJD mag magerr filter distance ra dec
55263.40331 11.157  0.035 W1  0.1107  83.501426  -5.595398
55263.40331 11.193  0.045 W2  0.1107  83.501426  -5.595398
55263.40331 -0.036  0.058 W1mW2  0.1107  83.501426  -5.595398
56727.97729 11.192  0.090 W1  0.1561  83.501420  -5.595390
56727.97729 11.219  0.098 W2  0.1561  83.501420  -5.595390
56727.97729 -0.027  0.133 W1mW2  0.1561  83.501420  -5.595390
56919.28237 11.137  0.031 W1  0.1409  83.501435  -5.595386
56919.28237 11.167  0.041 W2  0.1409  83.501435  -5.595386
56919.28237 -0.031  0.051 W1mW2  0.1409  83.501435  -5.595386
57087.24375 11.136  0.025 W1  0.1240  83.501435  -5.595392
57087.24375 11.171  0.036 W2  0.1240  83.501435  -5.595392
57087.24375 -0.036  0.044 W1mW2  0.1240  83.501435  -5.595392
57281.49752 11.146  0.026 W1  0.1443  83.501438  -5.595389
57281.49752 11.183  0.042 W2  0.1443  83.501438  -5.595389
57281.49752 -0.037  0.050 W1mW2  0.1443  83.501438  -5.595389
57446.35610 11.139  0.029 W1  0.1269  83.501424  -5.595387
57446.35610 11.187  0.038 W2  0.1269  83.501424  -5.595387
57446.35610 -0.048  0.048 W1mW2  0.1269  83.501424  -5.595387
57646.24277 11.144  0.037 W1  0.1314  83.501434  -5.595390
57646.24277 11.187  0.045 W2  0.1314  83.501434  -5.595390
57646.24277 -0.043  0.058 W1mW2  0.1314  83.501434  -5.595390
57811.16389 11.162  0.024 W1  0.1120  83.501428  -5.595396
57811.16389 11.200  0.064 W2  0.1120  83.501428  -5.595396
57811.16389 -0.038  0.069 W1mW2  0.1120  83.501428  -5.595396
58012.76321 11.155  0.029 W1  0.1411  83.501433  -5.595385
58012.76321 11.220  0.040 W2  0.1411  83.501433  -5.595385
58012.76321 -0.065  0.049 W1mW2  0.1411  83.501433  -5.595385
58168.15082 11.140  0.026 W1  0.1279  83.501428  -5.595392
58168.15082 11.189  0.047 W2  0.1279  83.501428  -5.595392
58168.15082 -0.049  0.053 W1mW2  0.1279  83.501428  -5.595392
58376.88748 11.160  0.050 W1  0.1485  83.501426  -5.595399
58376.88748 11.249  0.069 W2  0.1485  83.501426  -5.595399
58376.88748 -0.089  0.085 W1mW2  0.1485  83.501426  -5.595399
58534.70285 11.142  0.032 W1  0.1377  83.501435  -5.595388
58534.70285 11.208  0.047 W2  0.1377  83.501435  -5.595388
58534.70285 -0.066  0.057 W1mW2  0.1377  83.501435  -5.595388
58741.48312 11.130  0.036 W1  0.1283  83.501438  -5.595393
58741.48312 11.197  0.035 W2  0.1283  83.501438  -5.595393
58741.48312 -0.067  0.050 W1mW2  0.1283  83.501438  -5.595393
58898.85776 11.151  0.030 W1  0.1375  83.501428  -5.595388
58898.85776 11.194  0.039 W2  0.1375  83.501428  -5.595388
58898.85776 -0.043  0.049 W1mW2  0.1375  83.501428  -5.595388
59108.27809 11.160  0.041 W1  0.1633  83.501446  -5.595392
59108.27809 11.224  0.053 W2  0.1633  83.501446  -5.595392
59108.27809 -0.064  0.067 W1mW2  0.1633  83.501446  -5.595392
