# MJD mag magerr filter distance ra dec
55282.87991  8.858  0.045 W1  1.3992 277.251162  -2.534371
55282.87991  8.808  0.050 W2  1.3992 277.251162  -2.534371
55282.87991  0.050  0.067 W1mW2  1.3992 277.251162  -2.534371
55283.38712  8.868  0.047 W1  1.4147 277.251170  -2.534368
55283.38712  8.794  0.053 W2  1.4147 277.251170  -2.534368
55283.38712  0.074  0.071 W1mW2  1.4147 277.251170  -2.534368
56747.69295  8.871  0.035 W1  1.4530 277.251156  -2.534408
56747.69295  8.759  0.045 W2  1.4530 277.251156  -2.534408
56747.69295  0.112  0.057 W1mW2  1.4530 277.251156  -2.534408
56748.22338  8.874  0.038 W1  1.4294 277.251155  -2.534399
56748.22338  8.764  0.047 W2  1.4294 277.251155  -2.534399
56748.22338  0.110  0.060 W1mW2  1.4294 277.251155  -2.534399
56927.46228  8.865  0.041 W1  1.4573 277.251159  -2.534405
56927.46228  8.744  0.044 W2  1.4573 277.251159  -2.534405
56927.46228  0.121  0.060 W1mW2  1.4573 277.251159  -2.534405
56928.00044  8.879  0.034 W1  1.4408 277.251153  -2.534407
56928.00044  8.725  0.040 W2  1.4408 277.251153  -2.534407
56928.00044  0.154  0.052 W1mW2  1.4408 277.251153  -2.534407
56932.14375  8.855  0.034 W1  1.5216 277.251180  -2.534407
56932.14375  8.738  0.040 W2  1.5216 277.251180  -2.534407
56932.14375  0.117  0.052 W1mW2  1.5216 277.251180  -2.534407
57109.67886  8.926  0.038 W1  1.4358 277.251156  -2.534400
57109.67886  8.801  0.046 W2  1.4358 277.251156  -2.534400
57109.67886  0.126  0.059 W1mW2  1.4358 277.251156  -2.534400
57110.25007  8.930  0.044 W1  1.4164 277.251152  -2.534395
57110.25007  8.820  0.043 W2  1.4164 277.251152  -2.534395
57110.25007  0.109  0.061 W1mW2  1.4164 277.251152  -2.534395
57285.94382  8.893  0.034 W1  1.4958 277.251160  -2.534422
57285.94382  8.805  0.040 W2  1.4958 277.251160  -2.534422
57285.94382  0.088  0.052 W1mW2  1.4958 277.251160  -2.534422
57286.37018  8.904  0.037 W1  1.4404 277.251154  -2.534405
57286.37018  8.796  0.044 W2  1.4404 277.251154  -2.534405
57286.37018  0.108  0.058 W1mW2  1.4404 277.251154  -2.534405
57288.96110  8.763  0.034 W1  1.4097 277.251165  -2.534373
57288.96110  8.804  0.041 W2  1.4097 277.251165  -2.534373
57288.96110 -0.041  0.053 W1mW2  1.4097 277.251165  -2.534373
57289.50378  8.894  0.039 W1  1.4588 277.251157  -2.534410
57289.50378  8.794  0.044 W2  1.4588 277.251157  -2.534410
57289.50378  0.101  0.059 W1mW2  1.4588 277.251157  -2.534410
57473.75364  8.917  0.055 W1  1.4756 277.251164  -2.534408
57473.75364  8.796  0.042 W2  1.4756 277.251164  -2.534408
57473.75364  0.121  0.069 W1mW2  1.4756 277.251164  -2.534408
57474.24047  8.912  0.036 W1  1.4396 277.251154  -2.534404
57474.24047  8.789  0.046 W2  1.4396 277.251154  -2.534404
57474.24047  0.122  0.059 W1mW2  1.4396 277.251154  -2.534404
57478.79988  8.919  0.034 W1  1.4432 277.251174  -2.534376
57478.79988  8.830  0.040 W2  1.4432 277.251174  -2.534376
57478.79988  0.089  0.052 W1mW2  1.4432 277.251174  -2.534376
57647.87684  8.931  0.034 W1  1.4870 277.251161  -2.534418
57647.87684  8.789  0.040 W2  1.4870 277.251161  -2.534418
57647.87684  0.142  0.052 W1mW2  1.4870 277.251161  -2.534418
57648.40093  8.926  0.040 W1  1.4685 277.251160  -2.534410
57648.40093  8.796  0.043 W2  1.4685 277.251160  -2.534410
57648.40093  0.130  0.058 W1mW2  1.4685 277.251160  -2.534410
57840.84180  8.899  0.035 W1  1.4917 277.251156  -2.534425
57840.84180  8.792  0.041 W2  1.4917 277.251156  -2.534425
57840.84180  0.108  0.054 W1mW2  1.4917 277.251156  -2.534425
57841.30721  8.896  0.035 W1  1.4455 277.251162  -2.534396
57841.30721  8.776  0.043 W2  1.4455 277.251162  -2.534396
57841.30721  0.121  0.055 W1mW2  1.4455 277.251162  -2.534396
58008.68639  8.885  0.037 W1  1.4389 277.251152  -2.534406
58008.68639  8.753  0.049 W2  1.4389 277.251152  -2.534406
58008.68639  0.132  0.061 W1mW2  1.4389 277.251152  -2.534406
58009.16117  8.852  0.068 W1  1.4035 277.251144  -2.534400
58009.16117  8.756  0.040 W2  1.4035 277.251144  -2.534400
58009.16117  0.096  0.079 W1mW2  1.4035 277.251144  -2.534400
58204.77543  8.973  0.034 W1  1.5415 277.251171  -2.534430
58204.77543  8.836  0.040 W2  1.5415 277.251171  -2.534430
58204.77543  0.137  0.052 W1mW2  1.5415 277.251171  -2.534430
58205.39064  8.961  0.038 W1  1.4431 277.251151  -2.534411
58205.39064  8.838  0.043 W2  1.4431 277.251151  -2.534411
58205.39064  0.123  0.057 W1mW2  1.4431 277.251151  -2.534411
58368.86990  9.001  0.028 W1  1.4646 277.251148  -2.534422
58368.86990  8.837  0.042 W2  1.4646 277.251148  -2.534422
58368.86990  0.163  0.050 W1mW2  1.4646 277.251148  -2.534422
58369.39988  8.995  0.027 W1  1.4713 277.251155  -2.534417
