# MJD mag magerr filter distance ra dec
55283.63703 13.656  0.120 W1  1.3212 277.671465  -2.338307
55283.63703 13.394  0.198 W2  1.3212 277.671465  -2.338307
55283.63703  0.262  0.232 W1mW2  1.3212 277.671465  -2.338307
55284.13686 13.602  0.074 W1  1.3880 277.671475  -2.338283
55284.13686 13.312  0.191 W2  1.3880 277.671475  -2.338283
55284.13686  0.290  0.205 W1mW2  1.3880 277.671475  -2.338283
55292.14215 13.658  0.079 W1  0.8922 277.671540  -2.338399
55292.14215 13.656  0.214 W2  0.8922 277.671540  -2.338399
55292.14215  0.002  0.228 W1mW2  0.8922 277.671540  -2.338399
56747.88105 13.362  0.042 W1  1.7249 277.671350  -2.338254
56747.88105 13.399  0.100 W2  1.7249 277.671350  -2.338254
56747.88105 -0.037  0.108 W1mW2  1.7249 277.671350  -2.338254
56748.38577 13.455  0.140 W1  1.3750 277.671431  -2.338317
56748.38577 13.389  0.217 W2  1.3750 277.671431  -2.338317
56748.38577  0.066  0.258 W1mW2  1.3750 277.671431  -2.338317
56927.72093 13.556  0.139 W1  1.3019 277.671464  -2.338316
56927.72093 13.414  0.113 W2  1.3019 277.671464  -2.338316
56927.72093  0.142  0.180 W1mW2  1.3019 277.671464  -2.338316
56928.11552 13.508  0.156 W1  1.3897 277.671438  -2.338304
56928.11552 13.466  0.201 W2  1.3897 277.671438  -2.338304
56928.11552  0.041  0.255 W1mW2  1.3897 277.671438  -2.338304
56932.14375 13.520  0.052 W1  0.9951 277.671517  -2.338379
56932.14375 13.402  0.148 W2  0.9951 277.671517  -2.338379
56932.14375  0.118  0.157 W1mW2  0.9951 277.671517  -2.338379
57109.79045 13.450  0.229 W1  2.1770 277.671283  -2.338145
57109.79045 13.329  0.238 W2  2.1770 277.671283  -2.338145
57109.79045  0.121  0.330 W1mW2  2.1770 277.671283  -2.338145
57110.25944 13.555  0.180 W1  1.8103 277.671389  -2.338195
57110.25944 13.422  0.149 W2  1.8103 277.671389  -2.338195
57110.25944  0.133  0.234 W1mW2  1.8103 277.671389  -2.338195
57286.51234 13.609  0.155 W1  1.8754 277.671385  -2.338174
57286.51234 13.255  0.139 W2  1.8754 277.671385  -2.338174
57286.51234  0.354  0.209 W1mW2  1.8754 277.671385  -2.338174
57289.57338 13.558  0.120 W1  1.7229 277.671416  -2.338212
57289.57338 13.690  0.533 W2  1.7229 277.671416  -2.338212
57289.57338 -0.132  0.546 W1mW2  1.7229 277.671416  -2.338212
