# MJD mag magerr filter distance ra dec
55238.37451 11.123  0.033 W1  0.8712  52.339829  31.352895
55238.37451 10.645  0.042 W2  0.8712  52.339829  31.352895
55238.37451  0.478  0.053 W1mW2  0.8712  52.339829  31.352895
56703.01449 11.128  0.032 W1  0.8846  52.339857  31.352842
56703.01449 10.656  0.064 W2  0.8846  52.339857  31.352842
56703.01449  0.472  0.072 W1mW2  0.8846  52.339857  31.352842
56893.59463 11.126  0.022 W1  0.9008  52.339858  31.352858
56893.59463 10.653  0.029 W2  0.9008  52.339858  31.352858
56893.59463  0.473  0.036 W1mW2  0.9008  52.339858  31.352858
57062.12026 11.106  0.024 W1  0.8924  52.339859  31.352848
57062.12026 10.645  0.027 W2  0.8924  52.339859  31.352848
57062.12026  0.461  0.036 W1mW2  0.8924  52.339859  31.352848
57255.45055 11.117  0.022 W1  0.9136  52.339864  31.352853
57255.45055 10.644  0.030 W2  0.9136  52.339864  31.352853
57255.45055  0.473  0.037 W1mW2  0.9136  52.339864  31.352853
57421.60061 11.106  0.024 W1  0.9126  52.339864  31.352849
57421.64472 10.645  0.064 W2  0.9089  52.339864  31.352846
57421.60061  0.461  0.068 W1mW2  0.9126  52.339864  31.352849
57620.05134 11.126  0.034 W1  0.9279  52.339870  31.352849
57620.05134 10.652  0.029 W2  0.9279  52.339870  31.352849
57620.05134  0.474  0.044 W1mW2  0.9279  52.339870  31.352849
57785.52718 11.125  0.031 W1  0.8787  52.339858  31.352838
57785.52718 10.646  0.029 W2  0.8787  52.339858  31.352838
57785.52718  0.479  0.042 W1mW2  0.8787  52.339858  31.352838
57789.42389 11.125  0.018 W1  0.8504  52.339854  31.352814
57789.42389 10.669  0.022 W2  0.8504  52.339854  31.352814
57789.42389  0.456  0.028 W1mW2  0.8504  52.339854  31.352814
57986.68668 11.115  0.028 W1  0.9137  52.339866  31.352848
57986.68668 10.644  0.026 W2  0.9137  52.339866  31.352848
57986.68668  0.471  0.038 W1mW2  0.9137  52.339866  31.352848
58144.08709 11.104  0.027 W1  0.9010  52.339866  31.352832
58144.08709 10.637  0.028 W2  0.9010  52.339866  31.352832
58144.08709  0.467  0.039 W1mW2  0.9010  52.339866  31.352832
58350.83553 11.106  0.033 W1  0.9150  52.339868  31.352842
58350.83553 10.661  0.031 W2  0.9150  52.339868  31.352842
58350.83553  0.444  0.046 W1mW2  0.9150  52.339868  31.352842
58509.57848 11.111  0.023 W1  0.8932  52.339864  31.352832
58509.57848 10.644  0.043 W2  0.8932  52.339864  31.352832
58509.57848  0.467  0.049 W1mW2  0.8932  52.339864  31.352832
58715.38721 11.098  0.024 W1  0.9008  52.339863  31.352842
58715.38721 10.646  0.025 W2  0.9008  52.339863  31.352842
58715.38721  0.453  0.034 W1mW2  0.9008  52.339863  31.352842
58874.69509 11.118  0.026 W1  0.8897  52.339863  31.352831
58874.69509 10.656  0.034 W2  0.8897  52.339863  31.352831
58874.69509  0.462  0.043 W1mW2  0.8897  52.339863  31.352831
59082.16376 11.134  0.026 W1  0.9149  52.339868  31.352845
59082.16376 10.681  0.043 W2  0.9149  52.339868  31.352845
59082.16376  0.452  0.051 W1mW2  0.9149  52.339868  31.352845
