# MJD mag magerr filter distance ra dec
55263.95854 12.113  0.100 W1  0.4290  84.102276  -6.876185
55263.95854 11.676  0.064 W2  0.4290  84.102276  -6.876185
55263.95854  0.437  0.118 W1mW2  0.4290  84.102276  -6.876185
56728.48395 12.089  0.049 W1  0.3912  84.102274  -6.876171
56728.50621 11.617  0.052 W2  0.3946  84.102275  -6.876174
56728.48395  0.472  0.071 W1mW2  0.3912  84.102274  -6.876171
56919.83408 12.008  0.075 W1  0.4945  84.102294  -6.876213
56919.83408 11.565  0.060 W2  0.4945  84.102294  -6.876213
56919.83408  0.443  0.096 W1mW2  0.4945  84.102294  -6.876213
57087.81350 12.041  0.059 W1  0.4221  84.102273  -6.876185
57087.81350 11.591  0.073 W2  0.4221  84.102273  -6.876185
57087.81350  0.449  0.094 W1mW2  0.4221  84.102273  -6.876185
57281.97115 11.958  0.065 W1  0.4752  84.102291  -6.876194
57281.97115 11.476  0.091 W2  0.4752  84.102291  -6.876194
57281.97115  0.482  0.112 W1mW2  0.4752  84.102291  -6.876194
57446.94579 12.103  0.063 W1  0.4111  84.102276  -6.876185
57446.94579 11.621  0.066 W2  0.4111  84.102276  -6.876185
57446.94579  0.481  0.091 W1mW2  0.4111  84.102276  -6.876185
57646.84448 12.018  0.071 W1  0.5032  84.102294  -6.876211
57646.84448 11.559  0.064 W2  0.5032  84.102294  -6.876211
57646.84448  0.459  0.096 W1mW2  0.5032  84.102294  -6.876211
57811.18080 11.982  0.073 W1  0.4610  84.102286  -6.876208
57811.18080 11.546  0.054 W2  0.4610  84.102286  -6.876208
57811.18080  0.437  0.091 W1mW2  0.4610  84.102286  -6.876208
58013.31993 12.013  0.104 W1  0.4248  84.102273  -6.876211
58013.31993 11.552  0.070 W2  0.4248  84.102273  -6.876211
58013.31993  0.461  0.125 W1mW2  0.4248  84.102273  -6.876211
58168.25093 12.114  0.075 W1  0.5023  84.102298  -6.876208
58168.25093 11.660  0.059 W2  0.5023  84.102298  -6.876208
58168.25093  0.454  0.095 W1mW2  0.5023  84.102298  -6.876208
58377.38400 12.037  0.058 W1  0.5135  84.102299  -6.876210
58377.38400 11.620  0.046 W2  0.5135  84.102299  -6.876210
58377.38400  0.417  0.074 W1mW2  0.5135  84.102299  -6.876210
58535.22852 11.982  0.070 W1  0.4888  84.102289  -6.876203
58535.22852 11.520  0.070 W2  0.4888  84.102289  -6.876203
58535.22852  0.462  0.099 W1mW2  0.4888  84.102289  -6.876203
58742.14433 12.217  0.061 W1  0.5062  84.102292  -6.876199
58742.14433 11.794  0.052 W2  0.5062  84.102292  -6.876199
58742.14433  0.423  0.080 W1mW2  0.5062  84.102292  -6.876199
58899.38751 11.967  0.063 W1  0.5381  84.102305  -6.876219
58899.38751 11.503  0.073 W2  0.5381  84.102305  -6.876219
58899.38751  0.464  0.096 W1mW2  0.5381  84.102305  -6.876219
59108.83704 11.918  0.067 W1  0.5118  84.102298  -6.876187
59108.83704 11.453  0.069 W2  0.5118  84.102298  -6.876187
59108.83704  0.465  0.096 W1mW2  0.5118  84.102298  -6.876187
