# MJD mag magerr filter flag distance ra dec
55283.93777 11.190  0.023 W1 10  1.1135 277.282383   0.900890
55283.21003 11.280  0.025 W1 10  1.1293 277.282367   0.900957
55283.54086 11.216  0.020 W1 10  1.1470 277.282372   0.900959
55283.60707 11.229  0.027 W1 10  1.1889 277.282378   0.900971
55283.07773 11.240  0.020 W1 10  1.2216 277.282394   0.900960
55284.07007 11.321  0.033 W1 10  1.2445 277.282397   0.900969
55283.40855 11.247  0.023 W1 10  1.2612 277.282401   0.900969
55283.34234 11.257  0.024 W1 10  1.3254 277.282419   0.900974
55283.80546 11.249  0.026 W1 10  1.3276 277.282424   0.900962
55283.47477 11.232  0.025 W1 10  1.3292 277.282408   0.901000
55283.47464 11.322  0.026 W1 10  1.3449 277.282443   0.900917
55292.14151 11.235  0.023 W1 10  1.3687 277.282426   0.900987
55283.67316 11.224  0.022 W1 10  1.3713 277.282428   0.900985
55282.94542 11.231  0.018 W1 10  1.3815 277.282423   0.901002
57648.53264 11.352  0.023 W1  5  1.0752 277.282355   0.900947
58736.81735 11.340  0.018 W1  0  1.0803 277.282344   0.900973
56927.14600 11.346  0.022 W1 10  1.0887 277.282356   0.900953
59100.91521 11.085  0.020 W1  5  1.0922 277.282366   0.900933
56748.47291 11.249  0.019 W1 10  1.0967 277.282374   0.900912
57474.21175 11.409  0.020 W1  0  1.1089 277.282371   0.900932
59101.37299 11.067  0.019 W1  5  1.1220 277.282370   0.900945
56747.94624 11.144  0.016 W1  5  1.1224 277.282365   0.900956
58009.03069 11.235  0.020 W1 10  1.1280 277.282384   0.900907
56927.86953 11.376  0.019 W1 10  1.1369 277.282373   0.900948
58736.75190 11.266  0.018 W1  5  1.1413 277.282377   0.900942
58572.25739 11.401  0.023 W1  5  1.1420 277.282375   0.900946
58733.54655 11.372  0.024 W1  5  1.1438 277.282374   0.900950
58733.48110 11.379  0.020 W1 10  1.1454 277.282381   0.900932
57109.85558 11.287  0.021 W1 10  1.1469 277.282338   0.901017
57648.46706 11.370  0.020 W1 10  1.1488 277.282381   0.900937
59100.26133 11.050  0.019 W1  5  1.1518 277.282377   0.900948
58572.45362 11.457  0.018 W1  0  1.1545 277.282388   0.900919
58008.89979 11.268  0.020 W1  5  1.1550 277.282383   0.900935
58009.55443 11.304  0.018 W1  5  1.1591 277.282374   0.900961
57648.99118 11.456  0.019 W1  0  1.1599 277.282391   0.900914
57474.27733 11.430  0.018 W1  5  1.1625 277.282381   0.900947
59100.65366 11.096  0.019 W1  5  1.1631 277.282375   0.900961
57289.22418 11.172  0.019 W1 10  1.1650 277.282353   0.901003
57289.61765 11.203  0.018 W1 10  1.1659 277.282384   0.900941
58009.09614 11.245  0.018 W1  5  1.1666 277.282379   0.900955
58205.56021 11.339  0.024 W1 10  1.1668 277.282384   0.900943
56927.80370 11.381  0.017 W1 10  1.1692 277.282376   0.900964
57648.53251 11.319  0.020 W1 10  1.1692 277.282384   0.900944
58733.08915 11.356  0.020 W1 10  1.1726 277.282376   0.900966
58369.65583 11.348  0.018 W1 10  1.1726 277.282383   0.900949
57648.27058 11.295  0.019 W1 10  1.1733 277.282391   0.900926
59100.71911 11.068  0.019 W1  5  1.1737 277.282388   0.900938
57289.94568 11.187  0.018 W1 10  1.1742 277.282385   0.900947
58009.29301 11.320  0.021 W1  5  1.1744 277.282379   0.900961
57290.07684 11.145  0.016 W1 10  1.1757 277.282383   0.900952
57648.66354 11.380  0.021 W1 10  1.1760 277.282390   0.900933
58733.67784 11.334  0.021 W1  5  1.1763 277.282391   0.900929
58733.35083 11.342  0.019 W1  5  1.1775 277.282391   0.900930
56927.54062 11.379  0.021 W1 10  1.1782 277.282384   0.900952
58205.16750 11.362  0.018 W1 10  1.1804 277.282392   0.900930
58369.52441 11.287  0.019 W1  5  1.1882 277.282396   0.900927
56928.13261 11.392  0.019 W1 10  1.1907 277.282383   0.900963
57840.79211 11.175  0.018 W1  5  1.1911 277.282381   0.900967
56748.60458 11.142  0.017 W1  5  1.1922 277.282387   0.900954
58008.44150 11.263  0.020 W1 10  1.1929 277.282396   0.900931
57289.74881 11.198  0.020 W1  5  1.1936 277.282399   0.900919
57289.48650 11.207  0.018 W1  5  1.1942 277.282377   0.900979
57286.60038 11.307  0.018 W1 10  1.1947 277.282378   0.900976
57286.46922 11.257  0.018 W1 10  1.1963 277.282380   0.900972
56927.67216 11.372  0.017 W1 10  1.1971 277.282392   0.900946
58008.70343 11.271  0.023 W1  5  1.1990 277.282398   0.900929
56927.73799 11.371  0.019 W1 10  1.2018 277.282394   0.900943
59100.84988 11.090  0.019 W1  5  1.2022 277.282399   0.900929
58737.07903 11.280  0.020 W1  5  1.2034 277.282392   0.900950
57286.53480 11.290  0.018 W1 10  1.2057 277.282394   0.900946
57841.25040 11.177  0.019 W1 10  1.2065 277.282389   0.900959
58736.35944 11.375  0.021 W1  0  1.2075 277.282385   0.900970
59100.98066 11.056  0.019 W1  5  1.2086 277.282403   0.900921
58736.68645 11.303  0.025 W1  5  1.2112 277.282404   0.900920
57109.65859 11.266  0.019 W1 10  1.2112 277.282383   0.900976
58937.19356 11.450  0.019 W1  5  1.2120 277.282395   0.900949
57110.18386 11.315  0.022 W1 10  1.2142 277.282385   0.900975
58205.03660 11.358  0.018 W1 10  1.2152 277.282397   0.900947
57289.74894 11.169  0.024 W1  5  1.2156 277.282402   0.900931
57841.44688 11.139  0.019 W1  5  1.2160 277.282397   0.900948
58205.49476 11.328  0.019 W1 10  1.2160 277.282392   0.900959
58205.36386 11.368  0.019 W1 10  1.2161 277.282391   0.900963
58009.16160 11.294  0.022 W1  5  1.2188 277.282401   0.900938
58369.06689 11.279  0.019 W1  5  1.2191 277.282405   0.900927
58736.49022 11.304  0.019 W1  5  1.2228 277.282399   0.900945
59101.11144 11.074  0.017 W1  5  1.2249 277.282406   0.900929
57648.72912 11.323  0.021 W1  5  1.2258 277.282397   0.900955
58369.39402 11.334  0.021 W1  5  1.2278 277.282393   0.900965
57286.33806 11.249  0.019 W1 10  1.2296 277.282398   0.900956
57474.53951 11.425  0.023 W1 10  1.2296 277.282393   0.900966
58370.04841 11.349  0.018 W1  5  1.2335 277.282403   0.900945
57648.00851 11.297  0.019 W1 10  1.2344 277.282393   0.900969
58369.32857 11.435  0.023 W1  5  1.2359 277.282395   0.900967
57474.34290 11.432  0.023 W1  5  1.2363 277.282397   0.900962
58572.71530 11.375  0.019 W1  5  1.2364 277.282402   0.900950
58736.22854 11.278  0.023 W1 10  1.2379 277.282407   0.900935
58733.74329 11.353  0.018 W1  5  1.2388 277.282404   0.900945
58008.57240 11.261  0.020 W1 10  1.2429 277.282408   0.900938
57289.35534 11.131  0.019 W1 10  1.2435 277.282406   0.900943
58936.67033 11.459  0.019 W1  5  1.2448 277.282401   0.900959
58008.96524 11.293  0.018 W1  5  1.2451 277.282406   0.900945
58369.59038 11.321  0.018 W1  5  1.2471 277.282405   0.900951
56927.40908 11.303  0.019 W1 10  1.2473 277.282403   0.900955
58009.42353 11.310  0.018 W1  5  1.2499 277.282403   0.900958
56748.01208 11.180  0.017 W1  5  1.2506 277.282404   0.900955
57648.66367 11.303  0.022 W1 10  1.2515 277.282411   0.900936
57286.73154 11.286  0.018 W1  5  1.2521 277.282416   0.900922
58206.01825 11.345  0.019 W1  5  1.2557 277.282404   0.900960
57289.68323 11.182  0.020 W1 10  1.2580 277.282398   0.900975
57110.38072 11.267  0.023 W1 10  1.2582 277.282395   0.900981
58936.86656 11.479  0.020 W1  5  1.2586 277.282410   0.900944
58736.55567 11.299  0.019 W1 10  1.2590 277.282423   0.900899
58736.62112 11.286  0.022 W1  5  1.2590 277.282410   0.900946
58205.88734 11.360  0.020 W1 10  1.2600 277.282403   0.900964
58369.91751 11.360  0.019 W1 10  1.2601 277.282410   0.900948
57474.14617 11.379  0.023 W1 10  1.2608 277.282410   0.900948
58205.42931 11.372  0.021 W1 10  1.2611 277.282403   0.900966
56927.60645 11.358  0.020 W1 10  1.2620 277.282406   0.900959
57289.09289 11.226  0.022 W1 10  1.2620 277.282404   0.900963
58369.19728 11.313  0.018 W1  5  1.2638 277.282418   0.900924
57286.66596 11.250  0.020 W1 10  1.2650 277.282410   0.900951
56748.27541 11.172  0.018 W1  5  1.2650 277.282412   0.900944
58008.83434 11.274  0.019 W1  5  1.2659 277.282406   0.900961
59101.24221 11.150  0.018 W1  5  1.2668 277.282411   0.900949
56748.20958 11.150  0.017 W1 10  1.2677 277.282405   0.900967
57109.85545 11.285  0.020 W1 10  1.2686 277.282394   0.900991
58572.64984 11.432  0.022 W1  5  1.2692 277.282411   0.900952
56932.14438 11.309  0.019 W1 10  1.2692 277.282404   0.900969
59100.52288 11.096  0.022 W1  5  1.2720 277.282420   0.900925
57474.67055 11.398  0.020 W1 10  1.2730 277.282404   0.900972
57286.20678 11.230  0.023 W1 10  1.2733 277.282404   0.900972
58572.78075 11.446  0.025 W1  5  1.2734 277.282417   0.900937
58733.21993 11.301  0.022 W1  5  1.2754 277.282423   0.900918
58569.11660 11.367  0.018 W1  5  1.2760 277.282405   0.900971
58936.93201 11.462  0.019 W1 10  1.2761 277.282416   0.900943
57110.24944 11.368  0.020 W1 10  1.2762 277.282403   0.900976
57289.81452 11.190  0.020 W1 10  1.2762 277.282414   0.900949
56928.00107 11.363  0.019 W1 10  1.2766 277.282403   0.900977
58569.70541 11.362  0.017 W1  5  1.2772 277.282416   0.900945
57648.59809 11.370  0.022 W1 10  1.2789 277.282423   0.900924
59100.78443 11.082  0.018 W1  5  1.2791 277.282417   0.900943
59100.39211 11.098  0.017 W1  5  1.2804 277.282424   0.900922
58572.51856 11.418  0.021 W1  5  1.2824 277.282408   0.900968
57110.05244 11.297  0.021 W1 10  1.2840 277.282403   0.900981
58369.45947 11.316  0.018 W1  5  1.2843 277.282414   0.900955
57110.51213 11.255  0.019 W1  5  1.2885 277.282409   0.900972
57474.80158 11.426  0.018 W1 10  1.2920 277.282421   0.900943
59100.91534 11.098  0.020 W1  5  1.2922 277.282411   0.900970
56748.14374 11.204  0.018 W1  5  1.2925 277.282418   0.900953
56927.27754 11.369  0.021 W1 10  1.2933 277.282416   0.900956
58936.47411 11.432  0.022 W1  5  1.2938 277.282421   0.900945
58009.29314 11.344  0.021 W1  5  1.2959 277.282409   0.900975
57648.13954 11.322  0.022 W1 10  1.2961 277.282423   0.900938
58008.70331 11.261  0.021 W1 10  1.3008 277.282410   0.900977
56748.34124 11.194  0.018 W1  5  1.3011 277.282408   0.900983
56747.88041 11.144  0.016 W1 10  1.3011 277.282409   0.900980
58936.47423 11.432  0.021 W1 10  1.3012 277.282420   0.900953
57478.79924 11.421  0.021 W1 10  1.3027 277.282411   0.900977
57841.38143 11.137  0.017 W1  5  1.3044 277.282424   0.900945
58736.94813 11.314  0.018 W1  0  1.3058 277.282428   0.900931
58733.61251 11.316  0.023 W1  5  1.3063 277.282420   0.900957
58205.62566 11.386  0.022 W1 10  1.3071 277.282416   0.900969
57109.78987 11.273  0.018 W1 10  1.3077 277.282415   0.900972
57289.55207 11.207  0.020 W1  5  1.3078 277.282415   0.900970
57474.14629 11.359  0.022 W1 10  1.3109 277.282408   0.900987
57110.11815 11.272  0.018 W1  5  1.3151 277.282404   0.900999
58573.10775 11.380  0.022 W1  5  1.3160 277.282425   0.900952
58572.12649 11.388  0.017 W1  5  1.3168 277.282439   0.900902
58569.83631 11.422  0.021 W1 10  1.3170 277.282410   0.900988
56747.74874 11.124  0.018 W1 10  1.3193 277.282386   0.901032
57841.31598 11.158  0.019 W1  5  1.3200 277.282420   0.900968
