# MJD mag magerr filter distance ra dec
55240.73334 13.674  0.176 W1  1.0799  55.494482  31.805964
55240.73334 12.184  0.098 W2  1.0799  55.494482  31.805964
55240.73334  1.490  0.202 W1mW2  1.0799  55.494482  31.805964
55241.17002 13.640  0.088 W1  1.0219  55.494461  31.805962
55241.17002 12.099  0.126 W2  1.0219  55.494461  31.805962
55241.17002  1.541  0.154 W1mW2  1.0219  55.494461  31.805962
56705.56662 13.381  0.109 W1  1.0159  55.494494  31.805886
56705.56662 12.021  0.067 W2  1.0159  55.494494  31.805886
56705.56662  1.360  0.128 W1mW2  1.0159  55.494494  31.805886
57064.53171 13.403  0.080 W1  1.1173  55.494520  31.805903
57064.53171 12.095  0.076 W2  1.1173  55.494520  31.805903
57064.53171  1.308  0.111 W1mW2  1.1173  55.494520  31.805903
57423.74902 13.524  0.074 W1  1.0299  55.494495  31.805903
57423.74902 12.125  0.045 W2  1.0299  55.494495  31.805903
57423.74902  1.399  0.087 W1mW2  1.0299  55.494495  31.805903
57424.10952 13.340  0.055 W1  1.1728  55.494519  31.805952
57424.10952 11.993  0.099 W2  1.1728  55.494519  31.805952
57424.10952  1.347  0.113 W1mW2  1.1728  55.494519  31.805952
57787.76480 13.472  0.071 W1  1.0340  55.494491  31.805918
57787.76480 12.005  0.089 W2  1.0340  55.494491  31.805918
57787.76480  1.468  0.114 W1mW2  1.0340  55.494491  31.805918
57788.22873 13.510  0.134 W1  1.0400  55.494497  31.805904
57788.22873 12.007  0.064 W2  1.0400  55.494497  31.805904
57788.22873  1.503  0.149 W1mW2  1.0400  55.494497  31.805904
57790.70754 13.431  0.124 W1  0.8770  55.494437  31.805914
57790.70754 11.982  0.073 W2  0.8770  55.494437  31.805914
57790.70754  1.449  0.144 W1mW2  0.8770  55.494437  31.805914
58147.74184 13.351  0.088 W1  1.1006  55.494511  31.805916
58147.74184 11.937  0.070 W2  1.1006  55.494511  31.805916
58147.74184  1.415  0.112 W1mW2  1.1006  55.494511  31.805916
58148.15091 13.332  0.052 W1  0.9795  55.494476  31.805893
58148.15091 11.991  0.076 W2  0.9795  55.494476  31.805893
58148.15091  1.341  0.092 W1mW2  0.9795  55.494476  31.805893
58353.45311 13.208  0.051 W1  1.0760  55.494481  31.805969
58353.45311 11.857  0.057 W2  1.0760  55.494481  31.805969
58353.45311  1.351  0.076 W1mW2  1.0760  55.494481  31.805969
58511.84380 13.432  0.110 W1  0.9243  55.494443  31.805936
58511.84380 11.948  0.059 W2  0.9243  55.494443  31.805936
58511.84380  1.484  0.125 W1mW2  0.9243  55.494443  31.805936
58512.26435 13.392  0.074 W1  0.9249  55.494442  31.805932
58512.26435 11.930  0.059 W2  0.9249  55.494442  31.805932
58512.26435  1.462  0.095 W1mW2  0.9249  55.494442  31.805932
58875.88432 13.274  0.054 W1  0.9708  55.494461  31.805938
58875.88432 11.875  0.084 W2  0.9708  55.494461  31.805938
58875.88432  1.399  0.100 W1mW2  0.9708  55.494461  31.805938
58876.39120 13.424  0.113 W1  1.0589  55.494481  31.805938
58876.39120 11.974  0.069 W2  1.0589  55.494481  31.805938
58876.39120  1.450  0.132 W1mW2  1.0589  55.494481  31.805938
58882.94782 13.213  0.050 W1  1.1731  55.494553  31.805844
58882.94782 11.932  0.056 W2  1.1731  55.494553  31.805844
58882.94782  1.281  0.075 W1mW2  1.1731  55.494553  31.805844
59084.65889 13.315  0.043 W1  1.0912  55.494520  31.805888
59084.65889 11.885  0.038 W2  1.0912  55.494520  31.805888
59084.65889  1.430  0.057 W1mW2  1.0912  55.494520  31.805888
