# MJD mag magerr filter distance ra dec
55265.57794 11.696  0.179 W1  1.0232  85.367419  -1.870667
55265.57794 10.522  0.133 W2  1.0232  85.367419  -1.870667
55265.57794  1.174  0.223 W1mW2  1.0232  85.367419  -1.870667
56724.73625 11.518  0.145 W1  1.6570  85.367550  -1.870790
56724.73625 11.048  0.195 W2  1.6570  85.367550  -1.870790
56724.73625  0.470  0.243 W1mW2  1.6570  85.367550  -1.870790
56729.74075 11.425  0.136 W1  1.5880  85.367208  -1.870091
56729.74075 10.837  0.188 W2  1.5880  85.367208  -1.870091
56729.74075  0.588  0.232 W1mW2  1.5880  85.367208  -1.870091
56730.39921 11.431  0.151 W1  0.7310  85.367342  -1.870467
56730.39921 10.904  0.212 W2  0.7310  85.367342  -1.870467
56730.39921  0.527  0.260 W1mW2  0.7310  85.367342  -1.870467
56921.58878 11.457  0.142 W1  0.8273  85.367339  -1.870411
56921.58878 10.858  0.173 W2  0.8273  85.367339  -1.870411
56921.58878  0.599  0.224 W1mW2  0.8273  85.367339  -1.870411
57089.28571 11.379  0.169 W1  1.2698  85.367502  -1.870559
57089.28571 10.923  0.211 W2  1.2698  85.367502  -1.870559
57089.28571  0.456  0.270 W1mW2  1.2698  85.367502  -1.870559
57283.68166 11.279  0.119 W1  0.5187  85.367225  -1.870397
57283.68166 10.908  0.170 W2  0.5187  85.367225  -1.870397
57283.68166  0.371  0.208 W1mW2  0.5187  85.367225  -1.870397
57448.42148 11.484  0.199 W1  1.1403  85.367348  -1.870453
57448.42148 10.988  0.387 W2  1.1403  85.367348  -1.870453
57448.42148  0.497  0.435 W1mW2  1.1403  85.367348  -1.870453
57647.58282 11.356  0.114 W1  1.2161  85.367393  -1.870783
57647.58282 10.687  0.140 W2  1.2161  85.367393  -1.870783
57647.58282  0.669  0.181 W1mW2  1.2161  85.367393  -1.870783
57812.76429 11.423  0.161 W1  1.1993  85.367455  -1.870509
57812.76429 10.917  0.175 W2  1.1993  85.367455  -1.870509
57812.76429  0.506  0.238 W1mW2  1.1993  85.367455  -1.870509
57813.12450 11.313  0.125 W1  1.4830  85.367577  -1.870464
57813.12450 10.840  0.166 W2  1.4830  85.367577  -1.870464
57813.12450  0.473  0.208 W1mW2  1.4830  85.367577  -1.870464
58014.43199 11.643  0.181 W1  1.2834  85.367343  -1.870316
58014.43199 10.826  0.213 W2  1.2834  85.367343  -1.870316
58014.43199  0.816  0.279 W1mW2  1.2834  85.367343  -1.870316
58169.53116 11.453  0.143 W1  1.0153  85.367431  -1.870508
58169.53116 10.866  0.173 W2  1.0153  85.367431  -1.870508
58169.53116  0.588  0.224 W1mW2  1.0153  85.367431  -1.870508
58170.18568 11.334  0.129 W1  1.4381  85.367461  -1.870256
58170.18568 10.794  0.162 W2  1.4381  85.367461  -1.870256
58170.18568  0.540  0.207 W1mW2  1.4381  85.367461  -1.870256
58379.17714 11.180  0.126 W1  0.6532  85.366997  -1.870475
58379.17714 10.929  0.174 W2  0.6532  85.366997  -1.870475
58379.17714  0.251  0.215 W1mW2  0.6532  85.366997  -1.870475
58536.63358 11.397  0.136 W1  1.1787  85.367456  -1.870497
58536.63358 11.002  0.189 W2  1.1787  85.367456  -1.870497
58536.63358  0.395  0.232 W1mW2  1.1787  85.367456  -1.870497
58537.02612 11.348  0.126 W1  1.0947  85.367463  -1.870612
58537.02612 10.839  0.166 W2  1.0947  85.367463  -1.870612
58537.02612  0.509  0.208 W1mW2  1.0947  85.367463  -1.870612
58743.19557 11.502  0.143 W1  1.0810  85.367181  -1.870230
58743.19557 10.814  0.154 W2  1.0810  85.367181  -1.870230
58743.19557  0.688  0.210 W1mW2  1.0810  85.367181  -1.870230
58900.75346 11.404  0.190 W1  1.3388  85.367191  -1.870492
58900.75346 10.795  0.270 W2  1.3388  85.367191  -1.870492
58900.75346  0.609  0.330 W1mW2  1.3388  85.367191  -1.870492
58901.12380 11.562  0.142 W1  1.8280  85.367630  -1.870745
58901.12380 11.047  0.179 W2  1.8280  85.367630  -1.870745
58901.12380  0.515  0.228 W1mW2  1.8280  85.367630  -1.870745
59109.90767 11.646  0.144 W1  1.0297  85.367368  -1.870737
59109.90767 10.995  0.176 W2  1.0297  85.367368  -1.870737
59109.90767  0.651  0.227 W1mW2  1.0297  85.367368  -1.870737
59110.16922 11.505  0.139 W1  1.0420  85.367239  -1.870249
59110.16922 10.987  0.183 W2  1.0420  85.367239  -1.870249
59110.16922  0.518  0.230 W1mW2  1.0420  85.367239  -1.870249
