# MJD mag magerr filter distance ra dec
55263.85700 10.148  0.114 W1  0.4840  83.748509  -5.427718
55263.85700  9.294  0.118 W2  0.4840  83.748509  -5.427718
55263.85700  0.853  0.164 W1mW2  0.4840  83.748509  -5.427718
56728.21033 10.224  0.292 W1  0.3112  83.748457  -5.427735
56728.21033  9.750  0.055 W2  0.3112  83.748457  -5.427735
56728.21033  0.474  0.297 W1mW2  0.3112  83.748457  -5.427735
56919.69024 10.197  0.156 W1  0.3688  83.748462  -5.427718
56919.69024  9.815  0.090 W2  0.3688  83.748462  -5.427718
56919.69024  0.382  0.180 W1mW2  0.3688  83.748462  -5.427718
57087.63416 10.240  0.194 W1  0.3346  83.748463  -5.427729
57087.63416  9.812  0.039 W2  0.3346  83.748463  -5.427729
57087.63416  0.428  0.198 W1mW2  0.3346  83.748463  -5.427729
57281.70715 10.136  0.047 W1  0.3711  83.748462  -5.427718
57281.70715  9.798  0.034 W2  0.3711  83.748462  -5.427718
57281.70715  0.337  0.058 W1mW2  0.3711  83.748462  -5.427718
57446.76253 10.232  0.082 W1  0.3501  83.748455  -5.427724
57446.76253  9.840  0.093 W2  0.3501  83.748455  -5.427724
57446.76253  0.392  0.123 W1mW2  0.3501  83.748455  -5.427724
57646.58217 10.176  0.243 W1  0.3764  83.748467  -5.427720
57646.58217  9.743  0.048 W2  0.3764  83.748467  -5.427720
57646.58217  0.433  0.248 W1mW2  0.3764  83.748467  -5.427720
57810.81724 10.100  0.049 W1  0.3264  83.748452  -5.427726
57810.81724  9.734  0.076 W2  0.3264  83.748452  -5.427726
57810.81724  0.367  0.091 W1mW2  0.3264  83.748452  -5.427726
58012.97776 10.255  0.086 W1  0.3735  83.748467  -5.427719
58012.97776  9.936  0.041 W2  0.3735  83.748467  -5.427719
58012.97776  0.319  0.095 W1mW2  0.3735  83.748467  -5.427719
58168.38497 10.096  0.066 W1  0.2997  83.748446  -5.427732
58168.38497  9.752  0.053 W2  0.2997  83.748446  -5.427732
58168.38497  0.344  0.085 W1mW2  0.2997  83.748446  -5.427732
58377.05999 10.030  0.073 W1  0.3607  83.748468  -5.427724
58377.05999  9.617  0.042 W2  0.3607  83.748468  -5.427724
58377.05999  0.413  0.084 W1mW2  0.3607  83.748468  -5.427724
58534.97861 10.103  0.053 W1  0.3181  83.748459  -5.427733
58534.97861  9.782  0.036 W2  0.3181  83.748459  -5.427733
58534.97861  0.321  0.064 W1mW2  0.3181  83.748459  -5.427733
58741.84622 10.169  0.195 W1  0.3991  83.748459  -5.427709
58741.84622  9.803  0.084 W2  0.3991  83.748459  -5.427709
58741.84622  0.366  0.212 W1mW2  0.3991  83.748459  -5.427709
58899.08999 10.192  0.066 W1  0.3413  83.748449  -5.427721
58899.08999  9.778  0.041 W2  0.3413  83.748449  -5.427721
58899.08999  0.414  0.077 W1mW2  0.3413  83.748449  -5.427721
59108.59487  9.941  0.045 W1  0.3669  83.748468  -5.427721
59108.59487  9.602  0.038 W2  0.3669  83.748468  -5.427721
59108.59487  0.339  0.059 W1mW2  0.3669  83.748468  -5.427721
