# MJD mag magerr filter distance ra dec
55266.70306 14.310  0.112 W1  0.3954  86.463041   0.394414
55266.70306 13.113  0.138 W2  0.3954  86.463041   0.394414
55266.70306  1.197  0.177 W1mW2  0.3954  86.463041   0.394414
56730.84408 14.214  0.119 W1  0.4496  86.463023   0.394432
56730.84408 13.161  0.160 W2  0.4496  86.463023   0.394432
56730.84408  1.053  0.199 W1mW2  0.4496  86.463023   0.394432
56922.85110 14.251  0.099 W1  0.3081  86.463054   0.394468
56922.85110 13.099  0.096 W2  0.3081  86.463054   0.394468
56922.85110  1.152  0.138 W1mW2  0.3081  86.463054   0.394468
57090.56124 14.134  0.111 W1  0.3661  86.463056   0.394417
57090.56124 13.051  0.101 W2  0.3661  86.463056   0.394417
57090.56124  1.084  0.151 W1mW2  0.3661  86.463056   0.394417
57284.66518 14.144  0.096 W1  0.3300  86.463047   0.394465
57284.66518 12.989  0.112 W2  0.3300  86.463047   0.394465
57284.66518  1.155  0.148 W1mW2  0.3300  86.463047   0.394465
57285.18994 14.075  0.110 W1  0.3667  86.463050   0.394426
57285.18994 13.075  0.172 W2  0.3667  86.463050   0.394426
57285.18994  1.000  0.204 W1mW2  0.3667  86.463050   0.394426
57449.61260 14.093  0.118 W1  0.4024  86.463036   0.394442
57449.61260 12.940  0.123 W2  0.4024  86.463036   0.394442
57449.61260  1.153  0.170 W1mW2  0.4024  86.463036   0.394442
57649.35126 14.090  0.098 W1  0.3737  86.463039   0.394442
57649.35126 13.009  0.159 W2  0.3737  86.463039   0.394442
57649.35126  1.080  0.187 W1mW2  0.3737  86.463039   0.394442
57814.20545 14.146  0.079 W1  0.3591  86.463048   0.394435
57814.20545 13.017  0.133 W2  0.3591  86.463048   0.394435
57814.20545  1.129  0.154 W1mW2  0.3591  86.463048   0.394435
58015.95239 14.091  0.104 W1  0.3318  86.463065   0.394446
58015.95239 13.002  0.136 W2  0.3318  86.463065   0.394446
58015.95239  1.089  0.171 W1mW2  0.3318  86.463065   0.394446
58171.18416 14.131  0.103 W1  0.4072  86.463035   0.394425
58171.18416 13.013  0.105 W2  0.4072  86.463035   0.394425
58171.18416  1.118  0.147 W1mW2  0.4072  86.463035   0.394425
58380.20693 14.187  0.100 W1  0.4128  86.463054   0.394448
58380.20693 13.033  0.162 W2  0.4128  86.463054   0.394448
58380.20693  1.154  0.191 W1mW2  0.4128  86.463054   0.394448
58537.82948 14.246  0.074 W1  0.4077  86.463044   0.394422
58537.82948 13.055  0.107 W2  0.4077  86.463044   0.394422
58537.82948  1.191  0.130 W1mW2  0.4077  86.463044   0.394422
58744.73494 14.213  0.114 W1  0.3582  86.463048   0.394435
58744.73494 13.091  0.151 W2  0.3582  86.463048   0.394435
58744.73494  1.122  0.189 W1mW2  0.3582  86.463048   0.394435
58902.08784 14.200  0.096 W1  0.4484  86.463021   0.394428
58902.08784 13.012  0.107 W2  0.4484  86.463021   0.394428
58902.08784  1.188  0.144 W1mW2  0.4484  86.463021   0.394428
59111.50930 14.222  0.108 W1  0.2748  86.463066   0.394450
59111.50930 13.055  0.126 W2  0.2748  86.463066   0.394450
59111.50930  1.167  0.166 W1mW2  0.2748  86.463066   0.394450
