# MJD mag magerr filter distance ra dec
55263.41591 11.024  0.066 W1  1.9725  83.485556  -5.650711
55263.41591 11.316  0.663 W2  1.9725  83.485556  -5.650711
55263.41591 -0.292  0.667 W1mW2  1.9725  83.485556  -5.650711
56727.81576 10.991  0.138 W1  2.3081  83.485574  -5.650617
56727.81576 11.926  0.062 W2  2.3081  83.485574  -5.650617
56727.81576 -0.935  0.151 W1mW2  2.3081  83.485574  -5.650617
56919.17382 11.088  0.104 W1  2.2260  83.485433  -5.650698
56919.17382 11.895  0.113 W2  2.2260  83.485433  -5.650698
56919.17382 -0.807  0.153 W1mW2  2.2260  83.485433  -5.650698
57087.20294 11.043  0.086 W1  2.2934  83.485566  -5.650618
57087.20294 11.954  0.121 W2  2.2934  83.485566  -5.650618
57087.20294 -0.911  0.148 W1mW2  2.2934  83.485566  -5.650618
57281.48492 11.084  0.088 W1  1.8739  83.485539  -5.650753
57281.48492 11.899  0.075 W2  1.8739  83.485539  -5.650753
57281.48492 -0.815  0.115 W1mW2  1.8739  83.485539  -5.650753
57446.29711 11.066  0.088 W1  2.3472  83.485560  -5.650604
57446.29711 11.897  0.096 W2  2.3472  83.485560  -5.650604
57446.29711 -0.831  0.130 W1mW2  2.3472  83.485560  -5.650604
57645.62371 11.103  0.069 W1  1.7722  83.485562  -5.650772
57645.62371 11.773  0.062 W2  1.7722  83.485562  -5.650772
57645.62371 -0.670  0.093 W1mW2  1.7722  83.485562  -5.650772
57811.10774 11.043  0.096 W1  1.9477  83.485601  -5.650706
57811.10774 11.773  0.090 W2  1.9477  83.485601  -5.650706
57811.10774 -0.729  0.131 W1mW2  1.9477  83.485601  -5.650706
58012.72544 11.059  0.085 W1  2.0295  83.485468  -5.650736
58012.72544 11.837  0.071 W2  2.0295  83.485468  -5.650736
58012.72544 -0.778  0.111 W1mW2  2.0295  83.485468  -5.650736
58168.20498 11.050  0.101 W1  2.1023  83.485574  -5.650668
58168.20498 11.780  0.060 W2  2.1023  83.485574  -5.650668
58168.20498 -0.730  0.118 W1mW2  2.1023  83.485574  -5.650668
58376.83299 11.080  0.264 W1  1.6119  83.485509  -5.650849
58376.83299 11.591  0.100 W2  1.6119  83.485509  -5.650849
58376.83299 -0.511  0.282 W1mW2  1.6119  83.485509  -5.650849
58534.55116 11.052  0.102 W1  2.2657  83.485605  -5.650617
58534.55116 11.884  0.117 W2  2.2657  83.485605  -5.650617
58534.55116 -0.833  0.155 W1mW2  2.2657  83.485605  -5.650617
58741.59351 11.089  0.069 W1  2.4262  83.485466  -5.650614
58741.59351 11.954  0.106 W2  2.4262  83.485466  -5.650614
58741.59351 -0.865  0.126 W1mW2  2.4262  83.485466  -5.650614
58898.90794 11.120  0.069 W1  2.3747  83.485595  -5.650583
58898.90794 11.998  0.080 W2  2.3747  83.485595  -5.650583
58898.90794 -0.878  0.105 W1mW2  2.3747  83.485595  -5.650583
59108.37153 11.075  0.093 W1  2.3106  83.485549  -5.650616
59108.37153 11.991  0.097 W2  2.3106  83.485549  -5.650616
59108.37153 -0.915  0.135 W1mW2  2.3106  83.485549  -5.650616
