# MJD mag magerr filter distance ra dec
55263.58635 10.253  0.166 W1  1.0551  83.765884  -5.414789
55263.58635  9.402  0.089 W2  1.0551  83.765884  -5.414789
55263.58635  0.851  0.188 W1mW2  1.0551  83.765884  -5.414789
55264.18785 10.314  0.058 W1  0.6707  83.765811  -5.414989
55264.18785  9.332  0.142 W2  0.6707  83.765811  -5.414989
55264.18785  0.982  0.153 W1mW2  0.6707  83.765811  -5.414989
56724.53798 10.112  0.040 W1  0.3835  83.765829  -5.414961
56724.53798  9.779  0.055 W2  0.3835  83.765829  -5.414961
56724.53798  0.333  0.068 W1mW2  0.3835  83.765829  -5.414961
56728.47096 10.056  0.297 W1  0.7148  83.765866  -5.414881
56728.47096  9.750  0.093 W2  0.7148  83.765866  -5.414881
56728.47096  0.306  0.311 W1mW2  0.7148  83.765866  -5.414881
56729.01569 10.009  0.031 W1  0.8136  83.765861  -5.414845
56729.01569  9.619  0.024 W2  0.8136  83.765861  -5.414845
56729.01569  0.390  0.039 W1mW2  0.8136  83.765861  -5.414845
56915.73576 10.471  0.049 W1  0.5817  83.765829  -5.414903
56915.73576  9.769  0.022 W2  0.5817  83.765829  -5.414903
56915.73576  0.702  0.054 W1mW2  0.5817  83.765829  -5.414903
56919.76972 10.165  0.224 W1  0.7088  83.765862  -5.414882
56919.76972  9.810  0.088 W2  0.7088  83.765862  -5.414882
56919.76972  0.354  0.240 W1mW2  0.7088  83.765862  -5.414882
56920.33976  9.874  0.162 W1  1.0177  83.765835  -5.414790
56920.33976 10.256  0.893 W2  1.0177  83.765835  -5.414790
56920.33976 -0.382  0.907 W1mW2  1.0177  83.765835  -5.414790
57087.60810 10.188  0.243 W1  0.9856  83.765883  -5.414815
57087.60810  9.774  0.076 W2  0.9856  83.765883  -5.414815
57087.60810  0.413  0.255 W1mW2  0.9856  83.765883  -5.414815
57088.08663 10.429  0.052 W1  0.5610  83.765845  -5.414914
57088.08663  9.765  0.017 W2  0.5610  83.765845  -5.414914
57088.08663  0.664  0.055 W1mW2  0.5610  83.765845  -5.414914
57281.59967 10.322  0.221 W1  1.2541  83.765871  -5.414729
57281.59967 10.045  0.109 W2  1.2541  83.765871  -5.414729
57281.59967  0.277  0.246 W1mW2  1.2541  83.765871  -5.414729
57282.10801 10.310  0.059 W1  1.5128  83.765875  -5.414650
57282.10801 10.043  0.075 W2  1.5128  83.765875  -5.414650
57282.10801  0.268  0.095 W1mW2  1.5128  83.765875  -5.414650
57446.59375 10.238  0.280 W1  1.8186  83.765970  -5.414602
57446.59375 10.193  0.252 W2  1.8186  83.765970  -5.414602
57446.59375  0.045  0.377 W1mW2  1.8186  83.765970  -5.414602
57447.04437 10.701  0.054 W1  1.5313  83.765943  -5.414663
57447.04437 10.176  0.092 W2  1.5313  83.765943  -5.414663
57447.04437  0.525  0.107 W1mW2  1.5313  83.765943  -5.414663
57645.61825 10.710  0.107 W1  2.5575  83.765918  -5.414373
57645.61825 10.561  0.143 W2  2.5575  83.765918  -5.414373
57645.61825  0.149  0.179 W1mW2  2.5575  83.765918  -5.414373
57654.26554 10.851  0.061 W1  1.4096  83.765884  -5.414680
57654.26554 10.545  0.093 W2  1.4096  83.765884  -5.414680
57654.26554  0.306  0.111 W1mW2  1.4096  83.765884  -5.414680
57810.83184 10.413  0.382 W1  2.1845  83.765980  -5.414499
57810.83184 10.511  0.119 W2  2.1845  83.765980  -5.414499
57810.83184 -0.097  0.400 W1mW2  2.1845  83.765980  -5.414499
57811.15922 10.611  0.186 W1  2.2850  83.766076  -5.414495
57811.15922 10.469  0.088 W2  2.2850  83.766076  -5.414495
57811.15922  0.143  0.206 W1mW2  2.2850  83.766076  -5.414495
58013.58150 10.515  0.046 W1  2.7318  83.765933  -5.414315
58013.58150 10.559  0.034 W2  2.7318  83.765933  -5.414315
58013.58150 -0.044  0.057 W1mW2  2.7318  83.765933  -5.414315
58167.82876 10.643  0.193 W1  2.7772  83.766038  -5.414338
58167.82876 10.515  0.072 W2  2.7772  83.766038  -5.414338
58167.82876  0.127  0.206 W1mW2  2.7772  83.766038  -5.414338
58376.62567 10.601  0.051 W1  2.5211  83.766426  -5.414761
58376.62567 10.565  0.118 W2  2.5211  83.766426  -5.414761
58376.62567  0.036  0.129 W1mW2  2.5211  83.766426  -5.414761
58377.28012 10.535  0.036 W1  1.7593  83.766042  -5.414789
58377.28012 10.754  0.321 W2  1.7593  83.766042  -5.414789
58377.28012 -0.219  0.323 W1mW2  1.7593  83.766042  -5.414789
58534.78468 10.572  0.111 W1  2.0147  83.766036  -5.414560
58534.78468 10.463  0.089 W2  2.0147  83.766036  -5.414560
58534.78468  0.109  0.142 W1mW2  2.0147  83.766036  -5.414560
58535.21537 10.620  0.149 W1  2.4477  83.765958  -5.414401
58535.21537 10.588  0.155 W2  2.4477  83.765958  -5.414401
58535.21537  0.032  0.216 W1mW2  2.4477  83.765958  -5.414401
58740.90668 10.044  0.026 W1  0.8424  83.765913  -5.414861
58740.90668 10.448  0.026 W2  0.8424  83.765913  -5.414861
58740.90668 -0.404  0.037 W1mW2  0.8424  83.765913  -5.414861
58741.33182 10.500  0.174 W1  2.1246  83.765910  -5.414488
58741.33182 10.501  0.110 W2  2.1246  83.765910  -5.414488
58741.33182 -0.001  0.206 W1mW2  2.1246  83.765910  -5.414488
58898.87806 10.687  0.075 W1  2.5486  83.765973  -5.414386
58898.87806 10.313  0.254 W2  2.5486  83.765973  -5.414386
58898.87806  0.375  0.264 W1mW2  2.5486  83.765973  -5.414386
58899.27913 10.565  0.289 W1  2.5340  83.766092  -5.414454
58899.34122 10.443  0.085 W2  2.5812  83.766034  -5.414396
58899.27913  0.121  0.301 W1mW2  2.5340  83.766092  -5.414454
59108.70934 10.345  0.145 W1  1.9812  83.765811  -5.414513
59108.76386 10.640  0.082 W2  2.2336  83.765827  -5.414444
59108.70934 -0.295  0.166 W1mW2  1.9812  83.765811  -5.414513
