# MJD mag magerr filter distance ra dec
55263.92890 13.437  0.125 W1  0.2579  83.936623  -4.288604
55263.92890 12.827  0.105 W2  0.2579  83.936623  -4.288604
55263.92890  0.610  0.163 W1mW2  0.2579  83.936623  -4.288604
56728.36250 13.422  0.098 W1  0.1991  83.936655  -4.288608
56728.39505 12.908  0.120 W2  0.2076  83.936662  -4.288607
56728.36250  0.513  0.154 W1mW2  0.1991  83.936655  -4.288608
56919.77286 13.427  0.054 W1  0.1639  83.936670  -4.288575
56919.77286 12.925  0.152 W2  0.1639  83.936670  -4.288575
56919.77286  0.501  0.161 W1mW2  0.1639  83.936670  -4.288575
57087.80221 13.437  0.072 W1  0.2246  83.936642  -4.288609
57087.80221 13.024  0.135 W2  0.2246  83.936642  -4.288609
57087.80221  0.413  0.153 W1mW2  0.2246  83.936642  -4.288609
57281.98600 13.399  0.078 W1  0.1883  83.936671  -4.288602
57281.98600 12.848  0.113 W2  0.1883  83.936671  -4.288602
57281.98600  0.551  0.138 W1mW2  0.1883  83.936671  -4.288602
57446.82063 13.459  0.123 W1  0.2208  83.936661  -4.288611
57446.82063 12.939  0.122 W2  0.2208  83.936661  -4.288611
57446.82063  0.519  0.173 W1mW2  0.2208  83.936661  -4.288611
57646.85766 13.413  0.080 W1  0.1248  83.936663  -4.288579
57646.85766 13.031  0.272 W2  0.1248  83.936663  -4.288579
57646.85766  0.382  0.284 W1mW2  0.1248  83.936663  -4.288579
57811.64303 13.455  0.097 W1  0.2411  83.936659  -4.288615
57811.64303 12.875  0.099 W2  0.2411  83.936659  -4.288615
57811.64303  0.579  0.138 W1mW2  0.2411  83.936659  -4.288615
58013.29139 13.458  0.085 W1  0.2031  83.936666  -4.288591
58013.29139 12.926  0.121 W2  0.2031  83.936666  -4.288591
58013.29139  0.532  0.148 W1mW2  0.2031  83.936666  -4.288591
58168.20384 13.525  0.144 W1  0.2145  83.936644  -4.288578
58168.20384 12.958  0.197 W2  0.2145  83.936644  -4.288578
58168.20384  0.568  0.244 W1mW2  0.2145  83.936644  -4.288578
58377.42823 13.392  0.092 W1  0.1956  83.936678  -4.288581
58377.42823 12.844  0.198 W2  0.1956  83.936678  -4.288581
58377.42823  0.548  0.218 W1mW2  0.1956  83.936678  -4.288581
58535.14619 13.378  0.062 W1  0.1659  83.936666  -4.288588
58535.14619 12.865  0.096 W2  0.1659  83.936666  -4.288588
58535.14619  0.513  0.114 W1mW2  0.1659  83.936666  -4.288588
58742.05527 13.481  0.059 W1  0.2180  83.936681  -4.288605
58742.05527 13.008  0.111 W2  0.2180  83.936681  -4.288605
58742.05527  0.474  0.126 W1mW2  0.2180  83.936681  -4.288605
58899.38750 13.417  0.091 W1  0.1794  83.936654  -4.288601
58899.38750 12.912  0.136 W2  0.1794  83.936654  -4.288601
58899.38750  0.505  0.163 W1mW2  0.1794  83.936654  -4.288601
59108.76363 13.466  0.073 W1  0.2100  83.936658  -4.288608
59108.76363 12.961  0.127 W2  0.2100  83.936658  -4.288608
59108.76363  0.505  0.146 W1mW2  0.2100  83.936658  -4.288608
