# MJD mag magerr filter distance ra dec
55240.90535 11.187  0.023 W1  0.7857  56.042194  32.067976
55240.90535 10.585  0.021 W2  0.7857  56.042194  32.067976
55240.90535  0.602  0.031 W1mW2  0.7857  56.042194  32.067976
55241.50090 11.184  0.043 W1  0.7270  56.042191  32.067958
55241.50090 10.637  0.040 W2  0.7270  56.042191  32.067958
55241.50090  0.546  0.059 W1mW2  0.7270  56.042191  32.067958
56705.76205 11.214  0.035 W1  0.6350  56.042185  32.067930
56705.76205 10.766  0.040 W2  0.6350  56.042185  32.067930
56705.76205  0.447  0.054 W1mW2  0.6350  56.042185  32.067930
56706.28334 11.211  0.032 W1  0.6461  56.042189  32.067932
56706.28334 10.762  0.042 W2  0.6461  56.042189  32.067932
56706.28334  0.449  0.053 W1mW2  0.6461  56.042189  32.067932
56896.61388 11.314  0.128 W1  0.7093  56.042208  32.067943
56896.61388 10.806  0.061 W2  0.7093  56.042208  32.067943
56896.61388  0.508  0.142 W1mW2  0.7093  56.042208  32.067943
56897.11379 11.270  0.038 W1  0.6639  56.042197  32.067936
56897.11379 10.777  0.024 W2  0.6639  56.042197  32.067936
56897.11379  0.493  0.045 W1mW2  0.6639  56.042197  32.067936
57064.77804 11.270  0.022 W1  0.6472  56.042192  32.067933
57064.77804 10.800  0.037 W2  0.6472  56.042192  32.067933
57064.77804  0.470  0.044 W1mW2  0.6472  56.042192  32.067933
57065.26248 11.258  0.029 W1  0.6299  56.042190  32.067927
57065.26248 10.785  0.026 W2  0.6299  56.042190  32.067927
57065.26248  0.473  0.039 W1mW2  0.6299  56.042190  32.067927
57258.51878 11.266  0.031 W1  0.6964  56.042206  32.067940
57258.51878 10.806  0.035 W2  0.6964  56.042206  32.067940
57258.51878  0.460  0.047 W1mW2  0.6964  56.042206  32.067940
57259.07637 11.271  0.019 W1  0.6605  56.042208  32.067928
57259.07637 10.784  0.020 W2  0.6605  56.042208  32.067928
57259.07637  0.487  0.028 W1mW2  0.6605  56.042208  32.067928
57423.84733 11.204  0.025 W1  0.7308  56.042221  32.067943
57423.84733 10.751  0.020 W2  0.7308  56.042221  32.067943
57423.84733  0.453  0.032 W1mW2  0.7308  56.042221  32.067943
57424.34369 11.227  0.025 W1  0.6427  56.042196  32.067929
57424.34369 10.748  0.031 W2  0.6427  56.042196  32.067929
57424.34369  0.479  0.040 W1mW2  0.6427  56.042196  32.067929
57622.55091 11.304  0.035 W1  0.6832  56.042209  32.067934
57622.55091 10.836  0.032 W2  0.6832  56.042209  32.067934
57622.55091  0.468  0.047 W1mW2  0.6832  56.042209  32.067934
57623.07498 11.287  0.023 W1  0.6374  56.042197  32.067927
57623.07498 10.832  0.032 W2  0.6374  56.042197  32.067927
57623.07498  0.455  0.039 W1mW2  0.6374  56.042197  32.067927
57625.63934 11.269  0.035 W1  0.7123  56.042190  32.067954
57625.63934 10.848  0.060 W2  0.7123  56.042190  32.067954
57625.63934  0.421  0.070 W1mW2  0.7123  56.042190  32.067954
57626.08856 11.272  0.042 W1  0.7539  56.042222  32.067951
57626.08856 10.870  0.041 W2  0.7539  56.042222  32.067951
57626.08856  0.402  0.059 W1mW2  0.7539  56.042222  32.067951
57787.91760 11.231  0.018 W1  0.6539  56.042196  32.067933
57787.91760 10.790  0.020 W2  0.6539  56.042196  32.067933
57787.91760  0.441  0.027 W1mW2  0.6539  56.042196  32.067933
57788.47430 11.265  0.033 W1  0.7019  56.042212  32.067939
57788.47430 10.807  0.046 W2  0.7019  56.042212  32.067939
57788.47430  0.458  0.057 W1mW2  0.7019  56.042212  32.067939
57790.86480 11.247  0.049 W1  0.7006  56.042208  32.067941
