# MJD mag magerr filter distance ra dec
55284.04653 10.609  0.044 W1  1.5454 277.252456   0.752147
55284.04653  9.913  0.058 W2  1.5454 277.252456   0.752147
55284.04653  0.696  0.073 W1mW2  1.5454 277.252456   0.752147
56748.05816 10.509  0.085 W1  1.5363 277.252462   0.752131
56748.05816  9.840  0.077 W2  1.5363 277.252462   0.752131
56748.05816  0.669  0.115 W1mW2  1.5363 277.252462   0.752131
56927.98865 10.598  0.037 W1  1.4583 277.252446   0.752113
56927.98865  9.855  0.032 W2  1.4583 277.252446   0.752113
56927.98865  0.744  0.049 W1mW2  1.4583 277.252446   0.752113
57109.97170 10.690  0.082 W1  1.5193 277.252456   0.752131
57109.97170  9.989  0.067 W2  1.5193 277.252456   0.752131
57109.97170  0.701  0.105 W1mW2  1.5193 277.252456   0.752131
57288.28195 10.830  0.092 W1  1.4798 277.252450   0.752119
57288.28195 10.109  0.051 W2  1.4798 277.252450   0.752119
57288.28195  0.721  0.105 W1mW2  1.4798 277.252450   0.752119
57474.61046 10.819  0.055 W1  1.5188 277.252459   0.752126
57474.61046 10.082  0.054 W2  1.5188 277.252459   0.752126
57474.61046  0.738  0.077 W1mW2  1.5188 277.252459   0.752126
57648.52066 11.111  0.045 W1  1.4859 277.252460   0.752099
57648.52066 10.343  0.036 W2  1.4859 277.252460   0.752099
57648.52066  0.767  0.057 W1mW2  1.4859 277.252460   0.752099
57841.29811 10.620  0.032 W1  1.5160 277.252458   0.752124
57841.29811  9.902  0.032 W2  1.5160 277.252458   0.752124
57841.29811  0.718  0.045 W1mW2  1.5160 277.252458   0.752124
58008.99800 10.692  0.059 W1  1.4726 277.252453   0.752109
58008.99800  9.988  0.049 W2  1.4726 277.252453   0.752109
58008.99800  0.704  0.077 W1mW2  1.4726 277.252453   0.752109
58205.49474 10.495  0.103 W1  1.5215 277.252461   0.752122
58205.49474  9.750  0.085 W2  1.5215 277.252461   0.752122
58205.49474  0.745  0.134 W1mW2  1.5215 277.252461   0.752122
58369.49211 10.540  0.071 W1  1.4879 277.252456   0.752110
58369.49211  9.800  0.059 W2  1.4879 277.252456   0.752110
58369.49211  0.740  0.092 W1mW2  1.4879 277.252456   0.752110
58571.23842 10.990  0.113 W1  1.5180 277.252464   0.752113
58571.23842 10.238  0.095 W2  1.5180 277.252464   0.752113
58571.23842  0.752  0.147 W1mW2  1.5180 277.252464   0.752113
58735.26618 10.713  0.121 W1  1.4722 277.252454   0.752103
58735.26618 10.015  0.106 W2  1.4722 277.252454   0.752103
58735.26618  0.698  0.161 W1mW2  1.4722 277.252454   0.752103
58936.82133 10.582  0.094 W1  1.5283 277.252462   0.752125
58936.82133  9.874  0.054 W2  1.5283 277.252462   0.752125
58936.82133  0.708  0.108 W1mW2  1.5283 277.252462   0.752125
59100.81716 10.530  0.061 W1  1.4637 277.252454   0.752098
59100.81716  9.824  0.049 W2  1.4637 277.252454   0.752098
59100.81716  0.706  0.078 W1mW2  1.4637 277.252454   0.752098
