# MJD mag magerr filter distance ra dec
55244.69203 11.421  0.045 W1  0.1775  61.685186  25.671688
55244.69203 11.028  0.035 W2  0.1775  61.685186  25.671688
55244.69203  0.393  0.058 W1mW2  0.1775  61.685186  25.671688
56708.80370 11.391  0.028 W1  0.0925  61.685207  25.671656
56708.80370 11.013  0.060 W2  0.0925  61.685207  25.671656
56708.80370  0.378  0.066 W1mW2  0.0925  61.685207  25.671656
56709.29400 11.381  0.022 W1  0.1049  61.685194  25.671662
56709.29400 10.977  0.026 W2  0.1049  61.685194  25.671662
56709.29400  0.404  0.034 W1mW2  0.1049  61.685194  25.671662
56899.71337 11.430  0.023 W1  0.0956  61.685215  25.671667
56899.71337 11.053  0.029 W2  0.0956  61.685215  25.671667
56899.71337  0.377  0.037 W1mW2  0.0956  61.685215  25.671667
56900.20671 11.430  0.025 W1  0.1003  61.685207  25.671672
56900.20671 11.035  0.035 W2  0.1003  61.685207  25.671672
56900.20671  0.395  0.043 W1mW2  0.1003  61.685207  25.671672
57067.86389 11.298  0.033 W1  0.0649  61.685216  25.671657
57067.86389 10.899  0.023 W2  0.0649  61.685216  25.671657
57067.86389  0.399  0.040 W1mW2  0.0649  61.685216  25.671657
57068.38206 11.304  0.030 W1  0.0801  61.685211  25.671649
57068.38206 10.887  0.029 W2  0.0801  61.685211  25.671649
57068.38206  0.417  0.041 W1mW2  0.0801  61.685211  25.671649
57261.67245 11.422  0.020 W1  0.0930  61.685203  25.671663
57261.67245 11.026  0.041 W2  0.0930  61.685203  25.671663
57261.67245  0.395  0.046 W1mW2  0.0930  61.685203  25.671663
57262.22637 11.396  0.022 W1  0.1089  61.685198  25.671670
57262.22637 11.039  0.034 W2  0.1089  61.685198  25.671670
57262.22637  0.357  0.040 W1mW2  0.1089  61.685198  25.671670
57270.22915 11.400  0.021 W1  0.0283  61.685228  25.671647
57270.22915 11.029  0.036 W2  0.0283  61.685228  25.671647
57270.22915  0.371  0.042 W1mW2  0.0283  61.685228  25.671647
57426.92708 11.419  0.024 W1  0.1259  61.685188  25.671630
57426.92708 11.016  0.024 W2  0.1259  61.685188  25.671630
57426.92708  0.403  0.034 W1mW2  0.1259  61.685188  25.671630
57427.51700 11.418  0.024 W1  0.0979  61.685199  25.671649
57427.51700 11.024  0.035 W2  0.0979  61.685199  25.671649
57427.51700  0.394  0.043 W1mW2  0.0979  61.685199  25.671649
57434.33436 11.408  0.021 W1  0.1121  61.685190  25.671665
57434.33436 11.061  0.032 W2  0.1121  61.685190  25.671665
57434.33436  0.347  0.038 W1mW2  0.1121  61.685190  25.671665
57628.74781 11.395  0.026 W1  0.0902  61.685207  25.671648
57628.74781 11.031  0.031 W2  0.0902  61.685207  25.671648
57628.74781  0.364  0.041 W1mW2  0.0902  61.685207  25.671648
57629.23445 11.408  0.037 W1  0.0565  61.685217  25.671646
57629.23445 11.010  0.040 W2  0.0565  61.685217  25.671646
57629.23445  0.397  0.055 W1mW2  0.0565  61.685217  25.671646
57793.94148 11.398  0.021 W1  0.0457  61.685220  25.671637
57793.94148 11.039  0.024 W2  0.0457  61.685220  25.671637
57793.94148  0.359  0.032 W1mW2  0.0457  61.685220  25.671637
57794.45950 11.417  0.030 W1  0.0586  61.685217  25.671641
57794.45950 11.025  0.039 W2  0.0586  61.685217  25.671641
57794.45950  0.392  0.049 W1mW2  0.0586  61.685217  25.671641
57992.75650 11.421  0.024 W1  0.0439  61.685219  25.671649
57992.75650 11.037  0.043 W2  0.0439  61.685219  25.671649
57992.75650  0.384  0.049 W1mW2  0.0439  61.685219  25.671649
57993.22299 11.416  0.032 W1  0.0995  61.685200  25.671643
57993.22299 11.027  0.033 W2  0.0995  61.685200  25.671643
57993.22299  0.390  0.046 W1mW2  0.0995  61.685200  25.671643
58151.52950 11.418  0.026 W1  0.0766  61.685211  25.671634
58151.52950 11.032  0.030 W2  0.0766  61.685211  25.671634
58151.52950  0.386  0.039 W1mW2  0.0766  61.685211  25.671634
58356.85711 11.415  0.030 W1  0.1239  61.685215  25.671635
58356.85711 11.040  0.038 W2  0.1239  61.685215  25.671635
58356.85711  0.374  0.049 W1mW2  0.1239  61.685215  25.671635
58357.42223 11.406  0.028 W1  0.0814  61.685220  25.671644
58357.42223 11.040  0.032 W2  0.0814  61.685220  25.671644
58357.42223  0.366  0.043 W1mW2  0.0814  61.685220  25.671644
58364.12058 11.354  0.024 W1  0.1603  61.685222  25.671695
58364.12058 10.658  0.041 W2  0.1603  61.685222  25.671695
58364.12058  0.696  0.048 W1mW2  0.1603  61.685222  25.671695
58515.62919 11.407  0.025 W1  0.0677  61.685220  25.671636
58515.62919 11.032  0.030 W2  0.0677  61.685220  25.671636
58515.62919  0.375  0.039 W1mW2  0.0677  61.685220  25.671636
58516.09541 11.407  0.018 W1  0.0615  61.685216  25.671633
58516.09541 11.022  0.023 W2  0.0615  61.685216  25.671633
58516.09541  0.385  0.029 W1mW2  0.0615  61.685216  25.671633
58723.89295 11.396  0.018 W1  0.0993  61.685222  25.671623
58723.89295 10.973  0.022 W2  0.0993  61.685222  25.671623
58723.89295  0.423  0.028 W1mW2  0.0993  61.685222  25.671623
58724.42280 11.395  0.026 W1  0.0632  61.685227  25.671641
58724.42280 11.017  0.036 W2  0.0632  61.685227  25.671641
58724.42280  0.379  0.045 W1mW2  0.0632  61.685227  25.671641
58879.70927 11.338  0.034 W1  0.0587  61.685215  25.671638
58879.70927 10.946  0.032 W2  0.0587  61.685215  25.671638
