# MJD mag magerr filter distance ra dec
55253.56097  9.286  0.026 W1  0.6805 246.278862 -23.847376
55253.56097  9.094  0.033 W2  0.6805 246.278862 -23.847376
55253.56097  0.192  0.042 W1mW2  0.6805 246.278862 -23.847376
55254.03732  9.293  0.022 W1  0.6193 246.278844 -23.847369
55254.03732  9.102  0.019 W2  0.6193 246.278844 -23.847369
55254.03732  0.191  0.029 W1mW2  0.6193 246.278844 -23.847369
56717.99116  9.380  0.014 W1  0.7943 246.278854 -23.847419
56717.99116  9.155  0.013 W2  0.7943 246.278854 -23.847419
56717.99116  0.225  0.019 W1mW2  0.7943 246.278854 -23.847419
56718.45881  9.367  0.024 W1  0.8207 246.278822 -23.847437
56718.45881  9.163  0.042 W2  0.8207 246.278822 -23.847437
56718.45881  0.204  0.048 W1mW2  0.8207 246.278822 -23.847437
56896.88541  9.246  0.019 W1  0.7596 246.278863 -23.847404
56896.88541  9.060  0.015 W2  0.7596 246.278863 -23.847404
56896.88541  0.186  0.024 W1mW2  0.7596 246.278863 -23.847404
56897.44448  9.216  0.036 W1  0.7876 246.278810 -23.847431
56897.44448  9.057  0.024 W2  0.7876 246.278810 -23.847431
56897.44448  0.159  0.043 W1mW2  0.7876 246.278810 -23.847431
56902.73965  9.294  0.016 W1  0.7369 246.278811 -23.847417
56902.73965  9.107  0.017 W2  0.7369 246.278811 -23.847417
56902.73965  0.187  0.023 W1mW2  0.7369 246.278811 -23.847417
57079.91574  9.251  0.014 W1  0.7993 246.278863 -23.847416
57079.91574  9.082  0.024 W2  0.7993 246.278863 -23.847416
57079.91574  0.168  0.028 W1mW2  0.7993 246.278863 -23.847416
57080.44773  9.257  0.030 W1  0.8492 246.278838 -23.847438
57080.44773  9.047  0.118 W2  0.8492 246.278838 -23.847438
57080.44773  0.209  0.121 W1mW2  0.8492 246.278838 -23.847438
57255.76544  9.225  0.018 W1  0.8021 246.278854 -23.847422
57255.76544  9.087  0.013 W2  0.8021 246.278854 -23.847422
57255.76544  0.138  0.022 W1mW2  0.8021 246.278854 -23.847422
57256.34985  9.279  0.030 W1  0.8374 246.278826 -23.847441
57256.34985  9.104  0.022 W2  0.8374 246.278826 -23.847441
57256.34985  0.175  0.037 W1mW2  0.8374 246.278826 -23.847441
57258.84856  9.384  0.016 W1  0.8294 246.278830 -23.847439
57258.84856  9.169  0.018 W2  0.8294 246.278830 -23.847439
57258.84856  0.215  0.024 W1mW2  0.8294 246.278830 -23.847439
57259.38153  9.393  0.023 W1  0.8479 246.278812 -23.847448
57259.38153  9.179  0.018 W2  0.8479 246.278812 -23.847448
57259.38153  0.214  0.029 W1mW2  0.8479 246.278812 -23.847448
57444.57021  9.276  0.032 W1  0.8634 246.278829 -23.847447
57444.57021  9.073  0.032 W2  0.8634 246.278829 -23.847447
57444.57021  0.203  0.045 W1mW2  0.8634 246.278829 -23.847447
57445.05089  9.218  0.016 W1  0.8964 246.278828 -23.847458
57445.05089  9.038  0.017 W2  0.8964 246.278828 -23.847458
57445.05089  0.180  0.023 W1mW2  0.8964 246.278828 -23.847458
57449.11469  9.364  0.036 W1  0.8453 246.278797 -23.847450
57449.11469  9.179  0.037 W2  0.8453 246.278797 -23.847450
57449.11469  0.185  0.052 W1mW2  0.8453 246.278797 -23.847450
57617.80307  9.395  0.024 W1  0.8846 246.278821 -23.847457
57617.80307  9.158  0.032 W2  0.8846 246.278821 -23.847457
57617.80307  0.237  0.040 W1mW2  0.8846 246.278821 -23.847457
57618.31901  9.386  0.037 W1  0.8582 246.278823 -23.847448
57618.31901  9.173  0.023 W2  0.8582 246.278823 -23.847448
57618.31901  0.213  0.044 W1mW2  0.8582 246.278823 -23.847448
57811.56598  9.278  0.025 W1  0.8876 246.278830 -23.847455
57811.56598  9.096  0.019 W2  0.8876 246.278830 -23.847455
57811.56598  0.181  0.031 W1mW2  0.8876 246.278830 -23.847455
57812.11446  9.295  0.025 W1  0.8445 246.278818 -23.847446
57812.11446  9.110  0.020 W2  0.8445 246.278818 -23.847446
57812.11446  0.185  0.032 W1mW2  0.8445 246.278818 -23.847446
57978.51085  9.269  0.021 W1  0.9007 246.278816 -23.847462
57978.51085  9.106  0.026 W2  0.9007 246.278816 -23.847462
57978.51085  0.163  0.034 W1mW2  0.9007 246.278816 -23.847462
57979.04110  9.284  0.015 W1  0.8227 246.278809 -23.847442
57979.04110  9.109  0.014 W2  0.8227 246.278809 -23.847442
57979.04110  0.175  0.021 W1mW2  0.8227 246.278809 -23.847442
58175.75812  9.289  0.020 W1  0.8857 246.278845 -23.847450
58175.75812  9.081  0.018 W2  0.8857 246.278845 -23.847450
58175.75812  0.208  0.026 W1mW2  0.8857 246.278845 -23.847450
58176.17889  9.259  0.023 W1  0.9585 246.278805 -23.847481
58176.17889  9.055  0.019 W2  0.9585 246.278805 -23.847481
58176.17889  0.204  0.030 W1mW2  0.9585 246.278805 -23.847481
58338.76473  9.250  0.041 W1  0.9293 246.278823 -23.847468
58338.76473  9.096  0.044 W2  0.9293 246.278823 -23.847468
58338.76473  0.155  0.060 W1mW2  0.9293 246.278823 -23.847468
58339.22261  9.263  0.025 W1  0.9317 246.278814 -23.847471
58339.22261  9.109  0.020 W2  0.9317 246.278814 -23.847471
58339.22261  0.154  0.032 W1mW2  0.9317 246.278814 -23.847471
58539.78993  9.330  0.022 W1  0.9393 246.278825 -23.847471
58539.78993  9.142  0.020 W2  0.9393 246.278825 -23.847471
58539.78993  0.188  0.030 W1mW2  0.9393 246.278825 -23.847471
58540.07344  9.337  0.023 W1  0.9979 246.278849 -23.847481
58540.07344  9.139  0.027 W2  0.9979 246.278849 -23.847481
58540.07344  0.198  0.035 W1mW2  0.9979 246.278849 -23.847481
58542.72364  9.322  0.021 W1  0.9279 246.278836 -23.847465
58542.72364  9.142  0.024 W2  0.9279 246.278836 -23.847465
58542.72364  0.180  0.032 W1mW2  0.9279 246.278836 -23.847465
58543.21435  9.307  0.028 W1  0.9329 246.278822 -23.847471
58543.21435  9.117  0.032 W2  0.9329 246.278822 -23.847471
58543.21435  0.190  0.043 W1mW2  0.9329 246.278822 -23.847471
58702.74475  9.292  0.022 W1  1.0045 246.278829 -23.847489
58702.74475  9.136  0.023 W2  1.0045 246.278829 -23.847489
58702.74475  0.156  0.032 W1mW2  1.0045 246.278829 -23.847489
58703.25484  9.280  0.025 W1  0.9691 246.278824 -23.847481
58703.25484  9.120  0.020 W2  0.9691 246.278824 -23.847481
58703.25484  0.160  0.032 W1mW2  0.9691 246.278824 -23.847481
58705.78932  9.310  0.016 W1  0.9721 246.278821 -23.847482
58705.78932  9.145  0.019 W2  0.9721 246.278821 -23.847482
58705.78932  0.165  0.025 W1mW2  0.9721 246.278821 -23.847482
58706.25425  9.329  0.062 W1  0.9052 246.278801 -23.847466
58706.25425  9.149  0.028 W2  0.9052 246.278801 -23.847466
58706.25425  0.179  0.068 W1mW2  0.9052 246.278801 -23.847466
58906.78669  9.303  0.016 W1  0.9494 246.278847 -23.847468
58906.78669  9.117  0.016 W2  0.9494 246.278847 -23.847468
58906.78669  0.186  0.023 W1mW2  0.9494 246.278847 -23.847468
58907.30053  9.297  0.026 W1  0.9765 246.278819 -23.847484
58907.30053  9.122  0.016 W2  0.9765 246.278819 -23.847484
58907.30053  0.176  0.031 W1mW2  0.9765 246.278819 -23.847484
59069.84856  9.291  0.024 W1  0.9515 246.278812 -23.847479
59069.84856  9.123  0.017 W2  0.9515 246.278812 -23.847479
59069.84856  0.168  0.030 W1mW2  0.9515 246.278812 -23.847479
59070.39621  9.321  0.020 W1  0.9982 246.278806 -23.847492
59070.39621  9.148  0.022 W2  0.9982 246.278806 -23.847492
59070.39621  0.173  0.030 W1mW2  0.9982 246.278806 -23.847492
