# MJD mag magerr filter distance ra dec
55249.24247  9.130  0.062 W1  0.7755  67.455009  35.239655
55249.24247  8.259  0.086 W2  0.7755  67.455009  35.239655
55249.24247  0.870  0.106 W1mW2  0.7755  67.455009  35.239655
55252.71612  9.011  0.056 W1  0.7528  67.455023  35.239647
55252.71612  8.147  0.080 W2  0.7528  67.455023  35.239647
55252.71612  0.864  0.097 W1mW2  0.7528  67.455023  35.239647
55253.18588  9.027  0.030 W1  0.8128  67.455034  35.239664
55253.18588  8.171  0.061 W2  0.8128  67.455034  35.239664
55253.18588  0.856  0.068 W1mW2  0.8128  67.455034  35.239664
56714.79893  9.564  0.046 W1  0.7200  67.455035  35.239638
56714.79893  8.749  0.110 W2  0.7200  67.455035  35.239638
56714.79893  0.815  0.120 W1mW2  0.7200  67.455035  35.239638
56715.29290  9.507  0.046 W1  0.7242  67.455039  35.239638
56715.29290  8.683  0.052 W2  0.7242  67.455039  35.239638
56715.29290  0.824  0.069 W1mW2  0.7242  67.455039  35.239638
56905.79614  9.876  0.036 W1  0.7853  67.455048  35.239654
56905.79614  8.920  0.049 W2  0.7853  67.455048  35.239654
56905.79614  0.955  0.061 W1mW2  0.7853  67.455048  35.239654
56906.31295  9.823  0.023 W1  0.7756  67.455060  35.239650
56906.31295  8.879  0.044 W2  0.7756  67.455060  35.239650
56906.31295  0.944  0.050 W1mW2  0.7756  67.455060  35.239650
57073.80965  9.476  0.018 W1  0.7264  67.455043  35.239638
57073.80965  8.662  0.045 W2  0.7264  67.455043  35.239638
57073.80965  0.814  0.048 W1mW2  0.7264  67.455043  35.239638
57074.28765  9.490  0.030 W1  0.7211  67.455040  35.239637
57074.28765  8.670  0.045 W2  0.7211  67.455040  35.239637
57074.28765  0.820  0.054 W1mW2  0.7211  67.455040  35.239637
57267.76778  9.355  0.046 W1  0.7460  67.455053  35.239642
57267.76778  8.472  0.067 W2  0.7460  67.455053  35.239642
57267.76778  0.883  0.082 W1mW2  0.7460  67.455053  35.239642
57268.21055  9.347  0.039 W1  0.8055  67.455067  35.239656
57268.21055  8.496  0.080 W2  0.8055  67.455067  35.239656
57268.21055  0.851  0.088 W1mW2  0.8055  67.455067  35.239656
57270.87045  9.395  0.026 W1  0.7688  67.455045  35.239650
57270.87045  8.546  0.056 W2  0.7688  67.455045  35.239650
57270.87045  0.848  0.061 W1mW2  0.7688  67.455045  35.239650
57271.21156  9.380  0.045 W1  0.7776  67.455058  35.239650
57271.21156  8.534  0.053 W2  0.7776  67.455058  35.239650
57271.21156  0.846  0.070 W1mW2  0.7776  67.455058  35.239650
57432.89378  9.736  0.047 W1  0.7117  67.455056  35.239632
57432.89378  8.917  0.040 W2  0.7117  67.455056  35.239632
57432.89378  0.819  0.061 W1mW2  0.7117  67.455056  35.239632
57433.34443  9.777  0.047 W1  0.7149  67.455057  35.239632
57433.34443  8.941  0.046 W2  0.7149  67.455057  35.239632
57433.34443  0.836  0.065 W1mW2  0.7149  67.455057  35.239632
57435.73864  9.656  0.054 W1  0.7149  67.455056  35.239631
57435.73864  8.873  0.055 W2  0.7149  67.455056  35.239631
57435.73864  0.783  0.077 W1mW2  0.7149  67.455056  35.239631
57436.26490  9.741  0.042 W1  0.7544  67.455058  35.239641
57436.26490  8.949  0.047 W2  0.7544  67.455058  35.239641
57436.26490  0.792  0.063 W1mW2  0.7544  67.455058  35.239641
57634.78262  9.769  0.049 W1  0.7812  67.455057  35.239651
57634.78262  8.947  0.055 W2  0.7812  67.455057  35.239651
57634.78262  0.821  0.074 W1mW2  0.7812  67.455057  35.239651
57635.33481  9.713  0.057 W1  0.7813  67.455062  35.239650
57635.33481  8.878  0.049 W2  0.7813  67.455062  35.239650
57635.33481  0.835  0.075 W1mW2  0.7813  67.455062  35.239650
57799.90276  9.573  0.027 W1  0.7068  67.455061  35.239629
57799.90276  8.849  0.061 W2  0.7068  67.455061  35.239629
57799.90276  0.724  0.067 W1mW2  0.7068  67.455061  35.239629
57800.41940  9.581  0.030 W1  0.7306  67.455050  35.239637
57800.41940  8.810  0.044 W2  0.7306  67.455050  35.239637
57800.41940  0.770  0.053 W1mW2  0.7306  67.455050  35.239637
57998.93085  9.645  0.057 W1  0.7369  67.455044  35.239641
57998.93085  8.873  0.059 W2  0.7369  67.455044  35.239641
57998.93085  0.772  0.082 W1mW2  0.7369  67.455044  35.239641
57999.41095  9.652  0.030 W1  0.7908  67.455058  35.239654
57999.41095  8.868  0.055 W2  0.7908  67.455058  35.239654
57999.41095  0.784  0.062 W1mW2  0.7908  67.455058  35.239654
58156.90601  9.389  0.018 W1  0.6104  67.455044  35.239606
58156.90601  8.600  0.039 W2  0.6104  67.455044  35.239606
58156.90601  0.789  0.043 W1mW2  0.6104  67.455044  35.239606
58157.46225  9.486  0.044 W1  0.7095  67.455050  35.239632
58157.46225  8.650  0.061 W2  0.7095  67.455050  35.239632
58157.46225  0.836  0.075 W1mW2  0.7095  67.455050  35.239632
58363.45378  9.604  0.030 W1  0.7721  67.455051  35.239649
58363.45378  8.674  0.054 W2  0.7721  67.455051  35.239649
58363.45378  0.930  0.062 W1mW2  0.7721  67.455051  35.239649
58365.88637  9.551  0.015 W1  0.6573  67.455046  35.239619
58365.88637  8.633  0.040 W2  0.6573  67.455046  35.239619
58365.88637  0.918  0.043 W1mW2  0.6573  67.455046  35.239619
58366.40390  9.525  0.040 W1  0.7907  67.455046  35.239656
58366.40390  8.627  0.052 W2  0.7907  67.455046  35.239656
58366.40390  0.898  0.066 W1mW2  0.7907  67.455046  35.239656
58521.60600  9.246  0.030 W1  0.6475  67.455055  35.239614
58521.60600  8.351  0.053 W2  0.6475  67.455055  35.239614
58521.60600  0.895  0.061 W1mW2  0.6475  67.455055  35.239614
58522.18179  9.252  0.024 W1  0.7028  67.455056  35.239630
58522.18179  8.323  0.043 W2  0.7028  67.455056  35.239630
58522.18179  0.929  0.049 W1mW2  0.7028  67.455056  35.239630
58729.90966  9.458  0.016 W1  0.6938  67.455044  35.239629
58729.90966  8.637  0.039 W2  0.6938  67.455044  35.239629
58729.90966  0.821  0.042 W1mW2  0.6938  67.455044  35.239629
58730.46270  9.492  0.033 W1  0.7425  67.455057  35.239641
58730.46270  8.686  0.052 W2  0.7425  67.455057  35.239641
58730.46270  0.807  0.062 W1mW2  0.7425  67.455057  35.239641
58731.02170  9.446  0.015 W1  0.7958  67.455055  35.239657
58731.02170  8.625  0.039 W2  0.7958  67.455055  35.239657
58731.02170  0.821  0.042 W1mW2  0.7958  67.455055  35.239657
58888.66024  9.473  0.027 W1  0.7094  67.455055  35.239630
58888.66024  8.616  0.048 W2  0.7094  67.455055  35.239630
58888.66024  0.857  0.055 W1mW2  0.7094  67.455055  35.239630
58889.13989  9.464  0.019 W1  0.7292  67.455050  35.239638
58889.13989  8.588  0.041 W2  0.7292  67.455050  35.239638
58889.13989  0.876  0.045 W1mW2  0.7292  67.455050  35.239638
59094.58488  9.466  0.075 W1  0.7410  67.455059  35.239640
59094.58488  8.639  0.072 W2  0.7410  67.455059  35.239640
59094.58488  0.828  0.104 W1mW2  0.7410  67.455059  35.239640
59095.12114  9.573  0.032 W1  0.8618  67.455049  35.239676
59095.12114  8.831  0.065 W2  0.8618  67.455049  35.239676
59095.12114  0.742  0.073 W1mW2  0.8618  67.455049  35.239676
59102.31491  9.593  0.016 W1  0.7414  67.455054  35.239641
59102.31491  8.725  0.040 W2  0.7414  67.455054  35.239641
59102.31491  0.868  0.043 W1mW2  0.7414  67.455054  35.239641
