# MJD mag magerr filter flag distance ra dec
57476.11252  7.221  0.105 W1  0  0.6052 279.208884  -0.143229
57476.11252  6.944  0.049 W2  0  0.6052 279.208884  -0.143229
57476.11252  0.278  0.116 W1mW2  0  0.6052 279.208884  -0.143229
