# MJD mag magerr filter distance ra dec
55262.79860  7.564  0.047 W1  0.2980  83.237851  -4.566444
55262.79860  7.518  0.052 W2  0.2980  83.237851  -4.566444
55262.79860  0.046  0.070 W1mW2  0.2980  83.237851  -4.566444
55263.38668  7.562  0.078 W1  0.2828  83.237837  -4.566444
55263.38668  7.558  0.062 W2  0.2828  83.237837  -4.566444
55263.38668  0.004  0.099 W1mW2  0.2828  83.237837  -4.566444
56724.53811  7.503  0.064 W1  0.3350  83.237883  -4.566508
56724.53811  7.521  0.041 W2  0.3350  83.237883  -4.566508
56724.53811 -0.018  0.076 W1mW2  0.3350  83.237883  -4.566508
56727.74278  7.558  0.078 W1  0.2614  83.237845  -4.566463
56727.74278  7.569  0.041 W2  0.2614  83.237845  -4.566463
56727.74278 -0.010  0.088 W1mW2  0.2614  83.237845  -4.566463
56728.30251  7.550  0.067 W1  0.1825  83.237826  -4.566505
56728.30251  7.527  0.049 W2  0.1825  83.237826  -4.566505
56728.30251  0.023  0.083 W1mW2  0.1825  83.237826  -4.566505
56915.66980  7.511  0.064 W1  0.2044  83.237839  -4.566471
56915.66980  7.470  0.041 W2  0.2044  83.237839  -4.566471
56915.66980  0.041  0.076 W1mW2  0.2044  83.237839  -4.566471
56918.89266  7.586  0.083 W1  0.2973  83.237870  -4.566482
56918.89266  7.531  0.045 W2  0.2973  83.237870  -4.566482
56918.89266  0.055  0.095 W1mW2  0.2973  83.237870  -4.566482
56919.48455  7.543  0.072 W1  0.2044  83.237834  -4.566467
56919.48455  7.536  0.044 W2  0.2044  83.237834  -4.566467
56919.48455  0.007  0.085 W1mW2  0.2044  83.237834  -4.566467
57086.78424  7.539  0.085 W1  0.2283  83.237840  -4.566476
57086.78424  7.533  0.043 W2  0.2283  83.237840  -4.566476
57086.78424  0.006  0.096 W1mW2  0.2283  83.237840  -4.566476
57087.28225  7.559  0.066 W1  0.2346  83.237853  -4.566485
57087.28225  7.536  0.043 W2  0.2346  83.237853  -4.566485
57087.28225  0.023  0.079 W1mW2  0.2346  83.237853  -4.566485
57280.86156  7.527  0.064 W1  0.1900  83.237829  -4.566465
57280.86156  7.546  0.043 W2  0.1900  83.237829  -4.566465
57280.86156 -0.020  0.077 W1mW2  0.1900  83.237829  -4.566465
57281.37440  7.564  0.067 W1  0.2177  83.237839  -4.566478
57281.37440  7.529  0.050 W2  0.2177  83.237839  -4.566478
57281.37440  0.035  0.084 W1mW2  0.2177  83.237839  -4.566478
57445.87783  7.550  0.072 W1  0.2430  83.237853  -4.566477
57445.87783  7.516  0.059 W2  0.2430  83.237853  -4.566477
57445.87783  0.034  0.093 W1mW2  0.2430  83.237853  -4.566477
57446.30896  7.542  0.070 W1  0.2435  83.237855  -4.566494
57446.30896  7.535  0.042 W2  0.2435  83.237855  -4.566494
57446.30896  0.006  0.082 W1mW2  0.2435  83.237855  -4.566494
57644.96296  7.547  0.060 W1  0.2965  83.237865  -4.566465
57644.96296  7.530  0.041 W2  0.2965  83.237865  -4.566465
57644.96296  0.017  0.073 W1mW2  0.2965  83.237865  -4.566465
57645.49897  7.540  0.073 W1  0.1970  83.237838  -4.566478
57645.49897  7.540  0.048 W2  0.1970  83.237838  -4.566478
57645.49897  0.000  0.087 W1mW2  0.1970  83.237838  -4.566478
57646.07667  7.550  0.062 W1  0.2341  83.237841  -4.566460
57646.07667  7.548  0.040 W2  0.2341  83.237841  -4.566460
57646.07667  0.002  0.074 W1mW2  0.2341  83.237841  -4.566460
57809.91512  7.635  0.070 W1  0.3008  83.237844  -4.566452
57809.91512  7.534  0.041 W2  0.3008  83.237844  -4.566452
57809.91512  0.100  0.081 W1mW2  0.3008  83.237844  -4.566452
57810.44450  7.549  0.080 W1  0.2347  83.237850  -4.566479
57810.44450  7.543  0.048 W2  0.2347  83.237850  -4.566479
57810.44450  0.005  0.093 W1mW2  0.2347  83.237850  -4.566479
57818.36295  7.543  0.062 W1  0.1771  83.237836  -4.566481
57818.36295  7.538  0.041 W2  0.1771  83.237836  -4.566481
57818.36295  0.005  0.074 W1mW2  0.1771  83.237836  -4.566481
58009.06412  7.566  0.079 W1  0.3100  83.237871  -4.566470
58009.06412  7.537  0.043 W2  0.3100  83.237871  -4.566470
58009.06412  0.029  0.090 W1mW2  0.3100  83.237871  -4.566470
58011.94470  7.567  0.058 W1  0.2430  83.237837  -4.566451
58011.94470  7.548  0.040 W2  0.2430  83.237837  -4.566451
58011.94470  0.019  0.070 W1mW2  0.2430  83.237837  -4.566451
58012.50115  7.518  0.071 W1  0.2342  83.237844  -4.566468
58012.50115  7.541  0.042 W2  0.2342  83.237844  -4.566468
58012.50115 -0.023  0.082 W1mW2  0.2342  83.237844  -4.566468
58013.05763  7.571  0.058 W1  0.1671  83.237824  -4.566469
58013.05763  7.548  0.040 W2  0.1671  83.237824  -4.566469
58013.05763  0.023  0.070 W1mW2  0.1671  83.237824  -4.566469
58166.97814  7.441  0.076 W1  0.2568  83.237855  -4.566529
58166.97814  7.553  0.041 W2  0.2568  83.237855  -4.566529
58166.97814 -0.112  0.086 W1mW2  0.2568  83.237855  -4.566529
58167.54165  7.559  0.074 W1  0.2426  83.237852  -4.566478
58167.54165  7.534  0.046 W2  0.2426  83.237852  -4.566478
58167.54165  0.025  0.087 W1mW2  0.2426  83.237852  -4.566478
58173.98082  7.550  0.061 W1  0.2317  83.237848  -4.566471
58173.98082  7.541  0.041 W2  0.2317  83.237848  -4.566471
58173.98082  0.008  0.074 W1mW2  0.2317  83.237848  -4.566471
58376.56005  7.556  0.079 W1  0.1986  83.237839  -4.566479
58376.56005  7.553  0.051 W2  0.1986  83.237839  -4.566479
58376.56005  0.003  0.094 W1mW2  0.1986  83.237839  -4.566479
58377.14909  7.565  0.075 W1  0.1740  83.237832  -4.566479
58377.14909  7.565  0.051 W2  0.1740  83.237832  -4.566479
58377.14909  0.000  0.091 W1mW2  0.1740  83.237832  -4.566479
58533.95064  7.495  0.066 W1  0.3031  83.237874  -4.566487
58533.95064  7.531  0.040 W2  0.3031  83.237874  -4.566487
58533.95064 -0.036  0.077 W1mW2  0.3031  83.237874  -4.566487
58534.46314  7.539  0.088 W1  0.2482  83.237857  -4.566488
58534.46314  7.542  0.044 W2  0.2482  83.237857  -4.566488
58534.46314 -0.003  0.099 W1mW2  0.2482  83.237857  -4.566488
58740.68113  7.551  0.078 W1  0.1693  83.237834  -4.566486
58740.68113  7.553  0.042 W2  0.1693  83.237834  -4.566486
58740.68113 -0.002  0.088 W1mW2  0.1693  83.237834  -4.566486
58741.18446  7.575  0.079 W1  0.2377  83.237849  -4.566480
58741.18446  7.538  0.055 W2  0.2377  83.237849  -4.566480
58741.18446  0.037  0.096 W1mW2  0.2377  83.237849  -4.566480
58748.10215  7.621  0.052 W1  0.3932  83.237898  -4.566482
58748.10215  7.632  0.039 W2  0.3932  83.237898  -4.566482
58748.10215 -0.011  0.065 W1mW2  0.3932  83.237898  -4.566482
58898.57792  7.590  0.077 W1  0.2701  83.237861  -4.566483
58898.57792  7.541  0.056 W2  0.2701  83.237861  -4.566483
58898.57792  0.049  0.095 W1mW2  0.2701  83.237861  -4.566483
58899.09626  7.534  0.070 W1  0.2172  83.237848  -4.566484
58899.09626  7.550  0.040 W2  0.2172  83.237848  -4.566484
58899.09626 -0.017  0.081 W1mW2  0.2172  83.237848  -4.566484
59107.73920  7.546  0.071 W1  0.2314  83.237849  -4.566501
59107.73920  7.528  0.047 W2  0.2314  83.237849  -4.566501
59107.73920  0.018  0.085 W1mW2  0.2314  83.237849  -4.566501
59108.20787  7.566  0.092 W1  0.2215  83.237849  -4.566487
59108.20787  7.558  0.046 W2  0.2215  83.237849  -4.566487
59108.20787  0.009  0.103 W1mW2  0.2215  83.237849  -4.566487
