# MJD mag magerr filter distance ra dec
55284.27367  7.495  0.059 W1  0.7060 277.661369  -2.612093
55284.27367  7.255  0.063 W2  0.7060 277.661369  -2.612093
55284.27367  0.240  0.086 W1mW2  0.7060 277.661369  -2.612093
56748.30896  7.424  0.087 W1  0.6477 277.661344  -2.612093
56748.30896  7.163  0.049 W2  0.6477 277.661344  -2.612093
56748.30896  0.261  0.100 W1mW2  0.6477 277.661344  -2.612093
56928.27864  7.608  0.064 W1  0.7711 277.661361  -2.612120
56928.27864  7.336  0.047 W2  0.7711 277.661361  -2.612120
56928.27864  0.272  0.079 W1mW2  0.7711 277.661361  -2.612120
57110.20833  7.449  0.082 W1  0.6540 277.661347  -2.612091
57110.20833  7.186  0.052 W2  0.6540 277.661347  -2.612091
57110.20833  0.263  0.097 W1mW2  0.6540 277.661347  -2.612091
57288.96112  7.556  0.072 W1  0.7411 277.661347  -2.612119
57288.96112  7.334  0.047 W2  0.7411 277.661347  -2.612119
57288.96112  0.222  0.086 W1mW2  0.7411 277.661347  -2.612119
57474.84256  7.499  0.087 W1  0.6467 277.661330  -2.612098
57474.84256  7.264  0.054 W2  0.6467 277.661330  -2.612098
57474.84256  0.235  0.103 W1mW2  0.6467 277.661330  -2.612098
57648.72380  7.525  0.085 W1  0.7498 277.661360  -2.612110
57648.72380  7.284  0.046 W2  0.7498 277.661360  -2.612110
57648.72380  0.241  0.097 W1mW2  0.7498 277.661360  -2.612110
57841.53088  7.488  0.073 W1  0.6810 277.661335  -2.612107
57841.53088  7.285  0.047 W2  0.6810 277.661335  -2.612107
57841.53088  0.203  0.087 W1mW2  0.6810 277.661335  -2.612107
58009.22116  7.535  0.107 W1  0.6912 277.661341  -2.612107
58009.22116  7.254  0.051 W2  0.6912 277.661341  -2.612107
58009.22116  0.281  0.118 W1mW2  0.6912 277.661341  -2.612107
58205.61434  7.563  0.075 W1  0.7157 277.661348  -2.612110
58205.61434  7.334  0.046 W2  0.7157 277.661348  -2.612110
58205.61434  0.230  0.088 W1mW2  0.7157 277.661348  -2.612110
58369.70741  7.490  0.077 W1  0.7381 277.661353  -2.612116
58369.70741  7.287  0.046 W2  0.7381 277.661353  -2.612116
58369.70741  0.204  0.090 W1mW2  0.7381 277.661353  -2.612116
58571.73130  7.565  0.087 W1  0.6716 277.661332  -2.612104
58571.73130  7.298  0.052 W2  0.6716 277.661332  -2.612104
58571.73130  0.267  0.101 W1mW2  0.6716 277.661332  -2.612104
58735.76289  7.531  0.096 W1  0.7223 277.661350  -2.612112
58735.76289  7.276  0.065 W2  0.7223 277.661350  -2.612112
58735.76289  0.255  0.116 W1mW2  0.7223 277.661350  -2.612112
58936.98018  7.549  0.086 W1  0.6862 277.661314  -2.612114
58936.98018  7.313  0.048 W2  0.6862 277.661314  -2.612114
58936.98018  0.237  0.098 W1mW2  0.6862 277.661314  -2.612114
59101.02905  7.469  0.088 W1  0.7257 277.661338  -2.612118
59101.02905  7.262  0.050 W2  0.7257 277.661338  -2.612118
59101.02905  0.207  0.101 W1mW2  0.7257 277.661338  -2.612118
