# MJD mag magerr filter distance ra dec
55263.66526  9.869  0.034 W1  0.4068  83.774396  -4.812031
55263.66526  9.453  0.031 W2  0.4068  83.774396  -4.812031
55263.66526  0.416  0.046 W1mW2  0.4068  83.774396  -4.812031
55264.18798  9.880  0.042 W1  0.3122  83.774383  -4.812005
55264.18798  9.483  0.022 W2  0.3122  83.774383  -4.812005
55264.18798  0.397  0.047 W1mW2  0.3122  83.774383  -4.812005
56724.57102  9.846  0.018 W1  0.3803  83.774400  -4.812024
56724.57102  9.457  0.033 W2  0.3803  83.774400  -4.812024
56724.57102  0.389  0.038 W1mW2  0.3803  83.774400  -4.812024
56728.53692  9.900  0.032 W1  0.3867  83.774410  -4.812022
56728.53692  9.522  0.025 W2  0.3867  83.774410  -4.812022
56728.53692  0.378  0.040 W1mW2  0.3867  83.774410  -4.812022
56729.01582  9.880  0.013 W1  0.3519  83.774399  -4.812016
56729.01582  9.481  0.016 W2  0.3519  83.774399  -4.812016
56729.01582  0.399  0.021 W1mW2  0.3519  83.774399  -4.812016
56915.73563  9.732  0.015 W1  0.3918  83.774403  -4.812026
56915.73563  9.318  0.015 W2  0.3918  83.774403  -4.812026
56915.73563  0.414  0.021 W1mW2  0.3918  83.774403  -4.812026
56919.69131  9.704  0.030 W1  0.3675  83.774428  -4.812008
56919.69131  9.343  0.036 W2  0.3675  83.774428  -4.812008
56919.69131  0.361  0.046 W1mW2  0.3675  83.774428  -4.812008
56920.22126  9.722  0.033 W1  0.3595  83.774412  -4.812013
56920.22126  9.356  0.029 W2  0.3595  83.774412  -4.812013
56920.22126  0.366  0.044 W1mW2  0.3595  83.774412  -4.812013
57087.53605  9.820  0.032 W1  0.3857  83.774408  -4.812022
57087.53605  9.414  0.028 W2  0.3857  83.774408  -4.812022
57087.53605  0.406  0.043 W1mW2  0.3857  83.774408  -4.812022
57088.08663  9.814  0.017 W1  0.3669  83.774398  -4.812020
57088.08663  9.373  0.015 W2  0.3669  83.774398  -4.812020
57088.08663  0.441  0.023 W1mW2  0.3669  83.774398  -4.812020
57281.65695  9.833  0.022 W1  0.3831  83.774417  -4.812019
57281.65695  9.483  0.028 W2  0.3831  83.774417  -4.812019
57281.65695  0.349  0.035 W1mW2  0.3831  83.774417  -4.812019
57282.17351  9.830  0.019 W1  0.3719  83.774409  -4.812019
57282.17351  9.462  0.025 W2  0.3719  83.774409  -4.812019
57282.17351  0.368  0.031 W1mW2  0.3719  83.774409  -4.812019
57446.60354  9.935  0.036 W1  0.3954  83.774410  -4.812023
57446.60354  9.520  0.026 W2  0.3954  83.774410  -4.812023
57446.60354  0.415  0.044 W1mW2  0.3954  83.774410  -4.812023
57447.11001  9.945  0.016 W1  0.3710  83.774416  -4.812015
57447.11001  9.537  0.017 W2  0.3710  83.774416  -4.812015
57447.11001  0.408  0.023 W1mW2  0.3710  83.774416  -4.812015
57645.73604  9.874  0.017 W1  0.3856  83.774418  -4.812020
57645.73604  9.430  0.036 W2  0.3856  83.774418  -4.812020
57645.73604  0.444  0.040 W1mW2  0.3856  83.774418  -4.812020
57646.26387  9.885  0.027 W1  0.3450  83.774415  -4.812009
57646.26387  9.458  0.026 W2  0.3450  83.774415  -4.812009
57646.26387  0.427  0.037 W1mW2  0.3450  83.774415  -4.812009
57654.26541  9.992  0.017 W1  0.4720  83.774445  -4.812034
57654.26541  9.581  0.015 W2  0.4720  83.774445  -4.812034
57654.26541  0.411  0.023 W1mW2  0.4720  83.774445  -4.812034
57810.73836  9.751  0.045 W1  0.3603  83.774411  -4.812014
57810.73836  9.328  0.047 W2  0.3603  83.774411  -4.812014
57810.73836  0.423  0.065 W1mW2  0.3603  83.774411  -4.812014
57811.23573  9.740  0.029 W1  0.3544  83.774401  -4.812015
57811.23573  9.305  0.021 W2  0.3544  83.774401  -4.812015
57811.23573  0.435  0.035 W1mW2  0.3544  83.774401  -4.812015
57818.42840  9.754  0.015 W1  0.4023  83.774408  -4.812028
57818.42840  9.351  0.016 W2  0.4023  83.774408  -4.812028
57818.42840  0.403  0.022 W1mW2  0.4023  83.774408  -4.812028
58012.73969 10.004  0.023 W1  0.3991  83.774416  -4.812024
58012.73969  9.654  0.023 W2  0.3991  83.774416  -4.812024
58012.73969  0.349  0.033 W1mW2  0.3991  83.774416  -4.812024
58013.28679 10.088  0.045 W1  0.3631  83.774414  -4.812012
58013.28679  9.715  0.037 W2  0.3631  83.774414  -4.812012
58013.28679  0.373  0.058 W1mW2  0.3631  83.774414  -4.812012
58167.76335  9.942  0.044 W1  0.3665  83.774416  -4.812014
58167.76335  9.551  0.045 W2  0.3665  83.774416  -4.812014
58167.76335  0.391  0.063 W1mW2  0.3665  83.774416  -4.812014
58168.22152  9.920  0.023 W1  0.3792  83.774413  -4.812020
58168.22152  9.536  0.029 W2  0.3792  83.774413  -4.812020
58168.22152  0.384  0.037 W1mW2  0.3792  83.774413  -4.812020
58173.98076  9.826  0.017 W1  0.4203  83.774412  -4.812032
58173.98076  9.415  0.015 W2  0.4203  83.774412  -4.812032
58173.98076  0.411  0.023 W1mW2  0.4203  83.774412  -4.812032
58376.75649  9.952  0.029 W1  0.3863  83.774406  -4.812022
58376.75649  9.625  0.025 W2  0.3863  83.774406  -4.812022
58376.75649  0.327  0.038 W1mW2  0.3863  83.774406  -4.812022
58377.32165  9.931  0.032 W1  0.3556  83.774420  -4.812009
58377.32165  9.596  0.026 W2  0.3556  83.774420  -4.812009
58377.32165  0.335  0.041 W1mW2  0.3556  83.774420  -4.812009
58534.76841  9.994  0.022 W1  0.3937  83.774416  -4.812022
58534.76841  9.629  0.021 W2  0.3937  83.774416  -4.812022
58534.76841  0.364  0.030 W1mW2  0.3937  83.774416  -4.812022
58535.23294  9.976  0.021 W1  0.3396  83.774414  -4.812006
58535.23294  9.592  0.048 W2  0.3396  83.774414  -4.812006
58535.23294  0.384  0.052 W1mW2  0.3396  83.774414  -4.812006
58740.90655 10.059  0.016 W1  0.3614  83.774414  -4.812014
58740.90655  9.653  0.016 W2  0.3614  83.774414  -4.812014
58740.90655  0.406  0.023 W1mW2  0.3614  83.774414  -4.812014
58741.41892 10.055  0.058 W1  0.3727  83.774412  -4.812017
58741.41892  9.635  0.033 W2  0.3727  83.774412  -4.812017
58741.41892  0.420  0.067 W1mW2  0.3727  83.774412  -4.812017
