# MJD mag magerr filter distance ra dec
55262.99693  8.859  0.046 W1  0.2480  83.626065  -5.196734
55262.99693  8.434  0.051 W2  0.2480  83.626065  -5.196734
55262.99693  0.425  0.069 W1mW2  0.2480  83.626065  -5.196734
55263.55933  8.924  0.049 W1  0.1718  83.626066  -5.196708
55263.55933  8.493  0.064 W2  0.1718  83.626066  -5.196708
55263.55933  0.431  0.081 W1mW2  0.1718  83.626066  -5.196708
55264.12170  8.977  0.019 W1  0.1524  83.626037  -5.196712
55264.12170  8.506  0.049 W2  0.1524  83.626037  -5.196712
55264.12170  0.471  0.053 W1mW2  0.1524  83.626037  -5.196712
56724.53798  9.169  0.015 W1  0.1891  83.626065  -5.196716
56724.53798  8.816  0.041 W2  0.1891  83.626065  -5.196716
56724.53798  0.353  0.044 W1mW2  0.1891  83.626065  -5.196716
56727.89633  9.104  0.048 W1  0.2778  83.626066  -5.196732
56727.89633  8.780  0.043 W2  0.2778  83.626066  -5.196732
56727.89633  0.325  0.065 W1mW2  0.2778  83.626066  -5.196732
56728.46701  9.164  0.030 W1  0.2344  83.626069  -5.196710
56728.46701  8.747  0.074 W2  0.2344  83.626069  -5.196710
56728.46701  0.417  0.080 W1mW2  0.2344  83.626069  -5.196710
56915.66992  9.093  0.014 W1  0.2041  83.626070  -5.196718
56915.66992  8.648  0.040 W2  0.2041  83.626070  -5.196718
56915.66992  0.445  0.042 W1mW2  0.2041  83.626070  -5.196718
56919.62938  9.039  0.019 W1  0.2278  83.626062  -5.196728
56919.62938  8.603  0.043 W2  0.2278  83.626062  -5.196728
56919.62938  0.436  0.047 W1mW2  0.2278  83.626062  -5.196728
56920.20812  9.006  0.045 W1  0.2272  83.626068  -5.196726
56920.20812  8.604  0.040 W2  0.2272  83.626068  -5.196726
56920.20812  0.402  0.060 W1mW2  0.2272  83.626068  -5.196726
57086.92641  9.220  0.038 W1  0.2078  83.626068  -5.196720
57086.92641  8.791  0.063 W2  0.2078  83.626068  -5.196720
57086.92641  0.430  0.073 W1mW2  0.2078  83.626068  -5.196720
57087.51347  9.243  0.025 W1  0.2027  83.626064  -5.196717
57087.51347  8.822  0.045 W2  0.2027  83.626064  -5.196717
57087.51347  0.421  0.052 W1mW2  0.2027  83.626064  -5.196717
