# MJD mag magerr filter flag distance ra dec
55238.25876 11.824  0.025 W1 10  0.8435  52.212703  31.275717
55238.12645 11.773  0.029 W1 10  0.8607  52.212749  31.275669
55238.45728 11.759  0.025 W1 10  0.8927  52.212753  31.275681
55238.72188 11.820  0.023 W1 10  0.9380  52.212769  31.275683
55238.12632 11.776  0.026 W1 10  1.0021  52.212790  31.275686
55238.39106 11.831  0.021 W1 10  1.0138  52.212782  31.275706
55237.99402 11.830  0.024 W1 10  1.0208  52.212784  31.275707
55238.19254 11.791  0.024 W1 10  1.0389  52.212786  31.275713
55237.86172 11.784  0.022 W1 10  1.0527  52.212810  31.275684
55238.32484 11.769  0.026 W1 10  1.0609  52.212809  31.275691
55238.58958 11.838  0.021 W1 10  1.0725  52.212811  31.275695
55237.72941 11.823  0.024 W1 10  1.1118  52.212798  31.275734
56893.62746 11.691  0.024 W1 10  0.8360  52.212762  31.275622
56893.89067 11.744  0.022 W1 10  0.8399  52.212755  31.275643
57062.47895 11.787  0.023 W1 10  0.8446  52.212764  31.275623
58509.94587 11.806  0.019 W1  5  0.8477  52.212763  31.275630
58715.32170 11.739  0.024 W1  5  0.8800  52.212773  31.275634
58509.48783 11.807  0.020 W1 10  0.8804  52.212778  31.275618
58509.81497 11.801  0.022 W1 10  0.8808  52.212776  31.275623
58350.44298 11.821  0.021 W1  5  0.8856  52.212764  31.275657
57785.88732 11.801  0.023 W1 10  0.8896  52.212776  31.275634
58142.37503 11.863  0.023 W1 10  0.8908  52.212773  31.275643
57785.42890 11.820  0.020 W1 10  0.8970  52.212787  31.275605
58145.84360 11.781  0.021 W1 10  0.8993  52.212780  31.275632
58714.60224 11.800  0.021 W1  5  0.9068  52.212784  31.275627
58351.16268 11.794  0.022 W1  5  0.9080  52.212779  31.275641
58142.11271 11.860  0.025 W1 10  0.9100  52.212778  31.275646
57785.88744 11.791  0.026 W1 10  0.9119  52.212787  31.275624
58142.96410 11.833  0.022 W1 10  0.9128  52.212785  31.275632
57986.73205 11.805  0.021 W1 10  0.9181  52.212791  31.275618
56703.33776 11.855  0.020 W1 10  0.9191  52.212778  31.275653
56703.00847 11.844  0.019 W1 10  0.9226  52.212789  31.275627
57421.74962 11.802  0.022 W1 10  0.9240  52.212775  31.275664
58145.58179 11.777  0.023 W1 10  0.9244  52.212788  31.275634
57062.21625 11.792  0.019 W1 10  0.9249  52.212779  31.275656
58145.38544 11.828  0.020 W1 10  0.9275  52.212795  31.275613
57785.16696 11.850  0.025 W1 10  0.9319  52.212780  31.275659
58873.92210 11.849  0.022 W1 10  0.9324  52.212792  31.275630
58509.22615 11.791  0.020 W1 10  0.9338  52.212784  31.275651
58142.63684 11.834  0.021 W1 10  0.9343  52.212797  31.275615
58142.44048 11.892  0.024 W1 10  0.9361  52.212798  31.275612
57421.55288 11.799  0.019 W1  5  0.9362  52.212795  31.275623
56702.61334 11.798  0.023 W1 10  0.9376  52.212785  31.275652
57421.68404 11.821  0.019 W1 10  0.9392  52.212801  31.275601
58873.72587 11.834  0.020 W1 10  0.9447  52.212798  31.275624
58142.96422 11.856  0.025 W1 10  0.9451  52.212802  31.275610
57986.66660 11.778  0.024 W1 10  0.9453  52.212778  31.275671
57255.79639 11.792  0.024 W1 10  0.9459  52.212785  31.275659
59082.37012 11.720  0.024 W1 10  0.9465  52.212790  31.275648
57421.48743 11.761  0.024 W1 10  0.9511  52.212782  31.275668
57784.90503 11.856  0.023 W1 10  0.9524  52.212787  31.275658
57255.40278 11.824  0.021 W1 10  0.9541  52.212782  31.275671
57986.53557 11.835  0.024 W1 10  0.9545  52.212789  31.275657
58145.25453 11.783  0.020 W1 10  0.9551  52.212803  31.275617
58509.68419 11.765  0.019 W1 10  0.9582  52.212797  31.275640
57062.01913 11.813  0.022 W1 10  0.9585  52.212799  31.275634
58509.61874 11.769  0.020 W1 10  0.9603  52.212805  31.275616
58873.46432 11.843  0.021 W1 10  0.9609  52.212798  31.275638
58143.09500 11.809  0.023 W1 10  0.9612  52.212792  31.275654
56703.07443 11.851  0.021 W1 10  0.9613  52.212792  31.275655
57421.42185 11.807  0.022 W1 10  0.9630  52.212793  31.275654
58145.12363 11.805  0.023 W1 10  0.9632  52.212805  31.275619
58714.86392 11.783  0.024 W1 10  0.9643  52.212806  31.275618
56893.16701 11.743  0.022 W1 10  0.9659  52.212796  31.275650
56893.43021 11.727  0.023 W1 10  0.9672  52.212791  31.275661
58873.59509 11.850  0.021 W1 10  0.9675  52.212804  31.275629
57785.62538 11.811  0.021 W1 10  0.9716  52.212799  31.275646
57061.75643 11.808  0.027 W1 10  0.9725  52.212797  31.275654
58142.24413 11.854  0.023 W1 10  0.9727  52.212810  31.275614
57062.15055 11.819  0.019 W1 10  0.9731  52.212801  31.275643
58873.79132 11.821  0.021 W1 10  0.9759  52.212812  31.275608
57422.01181 11.762  0.019 W1 10  0.9785  52.212806  31.275635
59081.91222 11.823  0.027 W1 10  0.9805  52.212791  31.275670
58142.50593 11.857  0.020 W1 10  0.9806  52.212811  31.275621
56894.02221 11.740  0.023 W1 10  0.9815  52.212797  31.275661
57619.60280 11.796  0.026 W1 10  0.9816  52.212792  31.275670
