# MJD mag magerr filter distance ra dec
55264.65067 14.868  0.264 W2  0.4799  84.692801  -6.807672
55265.18001 16.485  0.389 W1  0.2659  84.692978  -6.807563
55265.18001 14.570  0.237 W2  0.2659  84.692978  -6.807563
55265.18001  1.915  0.456 W1mW2  0.2659  84.692978  -6.807563
56728.94960 16.103  0.289 W1  1.7162  84.692977  -6.808083
56728.94960 14.618  0.248 W2  1.7162  84.692977  -6.808083
56728.94960  1.485  0.381 W1mW2  1.7162  84.692977  -6.808083
56729.41057 16.097  0.520 W1  2.1160  84.692893  -6.807233
56729.54226 14.569  0.330 W2  1.9973  84.692898  -6.807441
56729.41057  1.527  0.616 W1mW2  2.1160  84.692893  -6.807233
56915.80172 15.986  0.350 W1  1.1995  84.693044  -6.807919
56915.80172 14.811  0.367 W2  1.1995  84.693044  -6.807919
56915.80172  1.175  0.507 W1mW2  1.1995  84.693044  -6.807919
56920.57676 16.245  0.416 W1  1.4917  84.692933  -6.807488
56920.56362 14.503  0.409 W2  1.3323  84.692946  -6.807633
56920.57676  1.742  0.583 W1mW2  1.4917  84.692933  -6.807488
56921.26082 16.304  0.458 W1  0.7400  84.693068  -6.807753
56921.26082 15.000  0.336 W2  0.7400  84.693068  -6.807753
56921.26082  1.304  0.568 W1mW2  0.7400  84.693068  -6.807753
57088.53508 16.209  0.548 W1  1.5011  84.692638  -6.807580
57088.52726 14.606  0.355 W2  1.6457  84.692643  -6.807678
57088.53508  1.603  0.653 W1mW2  1.5011  84.692638  -6.807580
57282.55106 16.006  0.386 W1  1.2868  84.692791  -6.807448
57282.54122 14.660  0.414 W2  1.2990  84.692877  -6.807436
57282.55106  1.346  0.566 W1mW2  1.2868  84.692791  -6.807448
57283.09221 16.110  0.442 W1  2.7111  84.693601  -6.807279
57447.47015 16.227  0.364 W1  1.4268  84.692670  -6.807474
57447.47015 14.477  0.327 W2  1.4268  84.692670  -6.807474
57447.47015  1.750  0.489 W1mW2  1.4268  84.692670  -6.807474
57448.09287 16.048  0.258 W1  1.6841  84.692582  -6.807284
57448.09287 14.817  0.297 W2  1.6841  84.692582  -6.807284
57448.09287  1.231  0.393 W1mW2  1.6841  84.692582  -6.807284
57646.83044 16.441  0.510 W1  1.5126  84.692600  -6.807355
57646.68848 14.229  0.549 W2  1.0596  84.692705  -6.807426
57646.83044  2.212  0.749 W1mW2  1.5126  84.692600  -6.807355
57647.12517 15.540  0.230 W1  1.5852  84.692553  -6.807363
57647.12517 14.802  0.297 W2  1.5852  84.692553  -6.807363
57647.12517  0.738  0.376 W1mW2  1.5852  84.692553  -6.807363
57811.78108 16.082  0.313 W1  0.8013  84.693004  -6.807588
57811.81385 14.582  0.303 W2  0.8019  84.692920  -6.807645
57811.78108  1.500  0.436 W1mW2  0.8013  84.693004  -6.807588
57812.07574 15.910  0.224 W1  1.7959  84.692610  -6.807218
57812.07574 14.677  0.287 W2  1.7959  84.692610  -6.807218
57812.07574  1.233  0.364 W1mW2  1.7959  84.692610  -6.807218
58013.72908 15.755  0.283 W1  1.3671  84.692794  -6.807351
58013.72908 14.890  0.528 W2  1.3671  84.692794  -6.807351
58013.72908  0.865  0.599 W1mW2  1.3671  84.692794  -6.807351
58014.26918 16.034  0.617 W1  1.0738  84.692750  -6.807747
58014.26918 14.949  0.684 W2  1.0738  84.692750  -6.807747
58014.26918  1.085  0.921 W1mW2  1.0738  84.692750  -6.807747
58168.57013 16.076  0.537 W1  1.4579  84.692892  -6.807910
58168.58121 14.544  0.390 W2  1.6242  84.692878  -6.807904
58168.57013  1.532  0.663 W1mW2  1.4579  84.692892  -6.807910
58169.26846 16.100  0.264 W1  1.0330  84.692636  -6.807559
58169.26846 14.665  0.288 W2  1.0330  84.692636  -6.807559
58169.26846  1.435  0.391 W1mW2  1.0330  84.692636  -6.807559
58377.93470 15.763  0.349 W1  1.1265  84.693051  -6.807326
58377.86931 14.264  0.274 W2  1.0141  84.692860  -6.807453
58378.28801 16.027  0.478 W1  1.1576  84.692975  -6.807537
58378.28801 14.578  0.530 W2  1.1576  84.692975  -6.807537
58378.28801  1.449  0.714 W1mW2  1.1576  84.692975  -6.807537
58535.66767 16.102  0.525 W1  1.7259  84.692729  -6.807283
58535.66767 14.710  0.528 W2  1.7259  84.692729  -6.807283
58535.66767  1.392  0.745 W1mW2  1.7259  84.692729  -6.807283
58536.30551 16.582  0.589 W1  0.5100  84.692958  -6.807510
58536.30551 14.464  0.431 W2  0.5100  84.692958  -6.807510
58536.30551  2.118  0.730 W1mW2  0.5100  84.692958  -6.807510
58741.82274 16.166  0.287 W1  1.2402  84.693188  -6.807391
58741.82274 14.488  0.258 W2  1.2402  84.693188  -6.807391
58741.82274  1.678  0.386 W1mW2  1.2402  84.693188  -6.807391
58742.36783 16.225  0.458 W1  1.2089  84.692975  -6.807660
58742.36783 14.796  0.527 W2  1.2089  84.692975  -6.807660
58742.36783  1.430  0.698 W1mW2  1.2089  84.692975  -6.807660
58899.91338 15.962  0.257 W1  1.2914  84.692812  -6.807376
58899.77151 14.661  0.296 W2  1.3131  84.692817  -6.807575
58899.91338  1.301  0.392 W1mW2  1.2914  84.692812  -6.807376
58900.20770 16.121  0.522 W1  1.4178  84.692957  -6.807331
58900.27310 14.570  0.348 W2  1.2696  84.692963  -6.807356
58900.20770  1.551  0.627 W1mW2  1.4178  84.692957  -6.807331
59109.47256 16.103  0.480 W1  1.3955  84.692583  -6.807525
59109.47256 14.500  0.382 W2  1.3955  84.692583  -6.807525
59109.47256  1.603  0.613 W1mW2  1.3955  84.692583  -6.807525
