# MJD mag magerr filter flag distance ra dec
55254.43448  9.928  0.021 W1 10  1.1076 246.769002 -24.454375
55262.44033  9.883  0.020 W1 10  1.1808 246.769022 -24.454385
55254.10366  9.982  0.020 W1 10  1.2322 246.769056 -24.454369
55254.36827  9.938  0.020 W1 10  1.2549 246.769039 -24.454399
55253.83905  9.997  0.018 W1 10  1.2730 246.769053 -24.454391
55254.23596  9.936  0.018 W1 10  1.2906 246.769054 -24.454398
55254.30218  9.956  0.021 W1 10  1.3074 246.769074 -24.454382
55254.83140  9.980  0.019 W1 10  1.3194 246.769032 -24.454431
55254.56679  9.971  0.018 W1 10  1.3330 246.769067 -24.454403
55253.97135  9.973  0.026 W1 10  1.4161 246.769073 -24.454432
55254.69909  9.975  0.024 W1 10  1.4225 246.769055 -24.454451
55253.83892  9.926  0.028 W1 10  1.4674 246.769080 -24.454445
56897.67465  9.789  0.018 W1 10  1.1925 246.768964 -24.454438
57978.97553 10.009  0.019 W1 10  1.2500 246.769033 -24.454403
57080.90095  9.752  0.016 W1 10  1.2505 246.768973 -24.454452
57080.63825  9.812  0.017 W1 10  1.2670 246.768986 -24.454449
56898.00356  9.770  0.020 W1 10  1.2722 246.768930 -24.454483
56718.97918  9.767  0.014 W1 10  1.2799 246.769001 -24.454443
57812.24548  9.961  0.018 W1 10  1.2826 246.768978 -24.454460
57979.10656  9.992  0.016 W1 10  1.2886 246.768945 -24.454481
56719.11072  9.776  0.016 W1 10  1.2905 246.769003 -24.454445
57979.56484  9.981  0.016 W1 10  1.2972 246.768950 -24.454481
58703.25492  9.765  0.017 W1 10  1.3024 246.768978 -24.454466
57080.96666  9.758  0.015 W1 10  1.3089 246.769008 -24.454448
57979.17201  9.923  0.015 W1  5  1.3117 246.768990 -24.454462
56897.87189  9.778  0.016 W1 10  1.3171 246.769006 -24.454452
58703.84360  9.766  0.016 W1 10  1.3175 246.768967 -24.454478
57812.31106 10.009  0.019 W1 10  1.3180 246.769032 -24.454431
57445.31321  9.790  0.016 W1 10  1.3193 246.768977 -24.454472
57081.22936  9.765  0.017 W1 10  1.3238 246.768978 -24.454473
56719.37405  9.767  0.017 W1 10  1.3259 246.768989 -24.454467
57618.39258  9.769  0.016 W1 10  1.3292 246.768975 -24.454477
58706.98311  9.849  0.018 W1 10  1.3296 246.768974 -24.454478
57445.18205  9.779  0.015 W1 10  1.3314 246.768991 -24.454468
58543.08358  9.694  0.015 W1 10  1.3319 246.768955 -24.454489
56718.38642  9.664  0.014 W1 10  1.3351 246.769026 -24.454443
57444.85441  9.745  0.018 W1 10  1.3360 246.769026 -24.454443
57812.70390  9.989  0.016 W1 10  1.3366 246.768996 -24.454466
58176.70263  9.943  0.017 W1 10  1.3368 246.768988 -24.454472
57811.85265  9.996  0.017 W1 10  1.3375 246.768995 -24.454467
57978.84462  9.887  0.017 W1 10  1.3382 246.768967 -24.454485
56902.80522  9.755  0.020 W1  0  1.3385 246.768966 -24.454486
58703.64737  9.759  0.015 W1 10  1.3386 246.768927 -24.454505
57081.09807  9.747  0.017 W1 10  1.3404 246.769021 -24.454449
56898.13510  9.787  0.016 W1 10  1.3414 246.768979 -24.454479
56898.39818  9.795  0.015 W1 10  1.3414 246.768995 -24.454469
58339.61532  9.765  0.016 W1 10  1.3437 246.768965 -24.454488
57618.72022  9.769  0.021 W1 10  1.3475 246.768994 -24.454471
57445.11647  9.726  0.020 W1 10  1.3476 246.768975 -24.454483
57080.50697  9.804  0.015 W1 10  1.3512 246.769008 -24.454463
58706.26353  9.836  0.016 W1 10  1.3543 246.768975 -24.454486
56718.64988  9.724  0.014 W1 10  1.3589 246.769023 -24.454454
58706.52521  9.793  0.016 W1 10  1.3599 246.768928 -24.454511
58706.72143  9.820  0.016 W1 10  1.3621 246.769021 -24.454457
56718.78167  9.752  0.015 W1 10  1.3650 246.769018 -24.454460
57256.55252  9.813  0.015 W1  5  1.3656 246.768968 -24.454493
57256.81484  9.843  0.017 W1 10  1.3678 246.768989 -24.454481
57259.57006  9.801  0.015 W1 10  1.3689 246.768972 -24.454492
57256.88055  9.782  0.015 W1 10  1.3728 246.768990 -24.454483
58543.21448  9.651  0.017 W1 10  1.3755 246.769007 -24.454472
56719.04475  9.772  0.018 W1 10  1.3777 246.768991 -24.454484
57812.11458 10.026  0.019 W1 10  1.3798 246.768966 -24.454499
57259.89808  9.836  0.020 W1 10  1.3809 246.768943 -24.454511
59070.82938  9.811  0.015 W1 10  1.3825 246.768936 -24.454515
58543.47616  9.661  0.019 W1 10  1.3830 246.769017 -24.454467
58908.16025  9.836  0.015 W1 10  1.3841 246.768963 -24.454502
57618.58919  9.822  0.021 W1 10  1.3847 246.768987 -24.454489
57256.42136  9.807  0.017 W1 10  1.3855 246.768974 -24.454496
58543.93406  9.667  0.020 W1 10  1.3872 246.768979 -24.454494
58543.54110  9.690  0.015 W1 10  1.3901 246.769005 -24.454478
57618.72009  9.773  0.021 W1 10  1.3936 246.769006 -24.454479
58543.34526  9.680  0.017 W1 10  1.3939 246.768993 -24.454488
57080.76967  9.751  0.014 W1 10  1.3950 246.769020 -24.454469
58706.65598  9.828  0.015 W1 10  1.3993 246.768946 -24.454515
57260.02924  9.843  0.014 W1 10  1.4023 246.768987 -24.454494
56897.93773  9.787  0.014 W1 10  1.4026 246.769017 -24.454474
56897.54311  9.803  0.017 W1 10  1.4034 246.769012 -24.454479
56718.91334  9.777  0.016 W1 10  1.4035 246.769014 -24.454477
57979.30291  9.927  0.015 W1 10  1.4045 246.768982 -24.454498
58176.11356  9.962  0.016 W1 10  1.4097 246.768985 -24.454498
58540.26980  9.687  0.018 W1  5  1.4110 246.768992 -24.454494
57444.85428  9.749  0.017 W1 10  1.4153 246.769000 -24.454490
57618.65464  9.785  0.014 W1 10  1.4154 246.768999 -24.454491
58339.81155  9.746  0.016 W1 10  1.4158 246.768999 -24.454492
