# MJD mag magerr filter distance ra dec
55263.65279 11.371  0.035 W1  0.2364  83.892472  -6.662023
55263.65279 10.973  0.084 W2  0.2364  83.892472  -6.662023
55263.65279  0.399  0.091 W1mW2  0.2364  83.892472  -6.662023
55264.18760 11.352  0.026 W1  0.2024  83.892458  -6.662018
55264.18760 10.973  0.032 W2  0.2024  83.892458  -6.662018
55264.18760  0.380  0.041 W1mW2  0.2024  83.892458  -6.662018
56724.57064 11.300  0.034 W1  0.1913  83.892463  -6.662029
56724.57064 10.811  0.027 W2  0.1913  83.892463  -6.662029
56724.57064  0.488  0.043 W1mW2  0.1913  83.892463  -6.662029
56728.47673 11.297  0.030 W1  0.2340  83.892469  -6.662027
56728.47673 10.912  0.081 W2  0.2340  83.892469  -6.662027
56728.47673  0.385  0.086 W1mW2  0.2340  83.892469  -6.662027
56729.08134 11.320  0.045 W1  0.2446  83.892481  -6.662031
56729.08134 10.858  0.025 W2  0.2446  83.892481  -6.662031
56729.08134  0.463  0.051 W1mW2  0.2446  83.892481  -6.662031
56915.73601 11.307  0.020 W1  0.2041  83.892457  -6.662017
56915.73601 10.865  0.023 W2  0.2041  83.892457  -6.662017
56915.73601  0.442  0.030 W1mW2  0.2041  83.892457  -6.662017
56919.69166 11.323  0.022 W1  0.2626  83.892477  -6.662015
56919.69166 10.891  0.029 W2  0.2626  83.892477  -6.662015
56919.69166  0.432  0.036 W1mW2  0.2626  83.892477  -6.662015
56920.20840 11.328  0.026 W1  0.2460  83.892476  -6.662023
56920.20840 10.912  0.041 W2  0.2460  83.892476  -6.662023
56920.20840  0.415  0.049 W1mW2  0.2460  83.892476  -6.662023
57087.53908 11.287  0.028 W1  0.2297  83.892466  -6.662017
57087.53908 10.867  0.027 W2  0.2297  83.892466  -6.662017
57087.53908  0.420  0.039 W1mW2  0.2297  83.892466  -6.662017
57088.15202 11.273  0.022 W1  0.1436  83.892451  -6.662035
57088.15202 10.867  0.040 W2  0.1436  83.892451  -6.662035
57088.15202  0.406  0.046 W1mW2  0.1436  83.892451  -6.662035
57281.72197 11.410  0.030 W1  0.2574  83.892467  -6.662011
57281.72197 10.970  0.047 W2  0.2574  83.892467  -6.662011
