# MJD mag magerr filter flag distance ra dec
55283.73989  8.802  0.039 W1 10  0.5533 277.535149  -2.051709
55292.14202  8.797  0.040 W1 10  0.5538 277.535152  -2.051691
55284.07071  8.796  0.040 W1 10  0.5867 277.535151  -2.051732
55283.93841  8.810  0.041 W1 10  0.5945 277.535149  -2.051742
55283.34297  8.773  0.041 W1 10  0.6058 277.535135  -2.051771
55283.80610  8.787  0.041 W1 10  0.6062 277.535136  -2.051769
55283.21054  8.787  0.045 W1 10  0.6167 277.535158  -2.051736
55292.14215  8.773  0.041 W1 10  0.6408 277.535126  -2.051796
55283.67367  8.750  0.039 W1 10  0.6446 277.535077  -2.051832
55283.47528  8.790  0.040 W1 10  0.6561 277.535161  -2.051756
55283.60758  8.791  0.043 W1 10  0.6589 277.535164  -2.051751
55283.21067  8.824  0.042 W1 10  0.6599 277.535156  -2.051767
55283.54137  8.764  0.040 W1 10  0.6843 277.535174  -2.051746
55283.67380  8.734  0.041 W1 10  0.8049 277.535159  -2.051827
55283.40906  8.803  0.039 W1 10  1.2920 277.535099  -2.052015
55283.07824  8.799  0.040 W1 10  1.6123 277.534988  -2.052118
58206.14966  8.809  0.034 W1  5  0.3906 277.535081  -2.051742
58206.01876  8.849  0.034 W1  5  0.4559 277.535077  -2.051771
59101.50325  8.836  0.034 W1  5  0.4747 277.535095  -2.051762
58569.90227  8.820  0.035 W1  5  0.5115 277.535136  -2.051710
57290.20748  8.877  0.034 W1  5  0.5126 277.535099  -2.051772
57289.87946  8.792  0.035 W1  5  0.5163 277.535124  -2.051743
58572.78126  8.848  0.034 W1  5  0.5195 277.535125  -2.051741
57474.47445  8.782  0.034 W1  5  0.5240 277.535103  -2.051773
58369.72077  8.819  0.035 W1  5  0.5385 277.535099  -2.051782
56928.26352  8.858  0.034 W1  5  0.5406 277.535113  -2.051769
58573.10839  8.822  0.036 W1  5  0.5567 277.535127  -2.051758
57110.64393  8.778  0.034 W1  5  0.5588 277.535135  -2.051747
58736.88217  8.817  0.033 W1  5  0.5621 277.535117  -2.051774
59101.37248  8.848  0.033 W1  5  0.5624 277.535106  -2.051785
58205.69162  8.824  0.035 W1  5  0.5663 277.535143  -2.051737
56928.39506  8.835  0.034 W1 10  0.5693 277.535122  -2.051771
58369.72064  8.866  0.035 W1  5  0.5734 277.535101  -2.051793
58205.29891  8.832  0.034 W1  5  0.5734 277.535124  -2.051770
58736.55516  8.811  0.035 W1  5  0.5758 277.535133  -2.051759
58009.29250  8.832  0.034 W1  5  0.5816 277.535092  -2.051803
58009.22705  8.849  0.034 W1  5  0.5822 277.535122  -2.051777
58733.48059  8.835  0.034 W1  5  0.5850 277.535090  -2.051805
57649.12158  8.837  0.034 W1  5  0.5936 277.535130  -2.051772
57841.77491  8.835  0.034 W1  5  0.5944 277.535139  -2.051759
56927.86890  8.835  0.034 W1  5  0.6054 277.535099  -2.051806
56748.73676  8.806  0.033 W1  5  0.6065 277.535151  -2.051745
57648.66303  8.844  0.034 W1  5  0.6069 277.535119  -2.051790
56748.27592  8.788  0.034 W1 10  0.6092 277.535142  -2.051762
58370.17829  8.867  0.034 W1  5  0.6097 277.535121  -2.051789
59101.04548  8.846  0.034 W1  5  0.6109 277.535132  -2.051777
58936.99785  8.775  0.035 W1  5  0.6115 277.535095  -2.051811
58205.75708  8.837  0.034 W1  5  0.6136 277.535105  -2.051804
58369.19677  8.990  0.036 W1  5  0.6149 277.535102  -2.051807
58572.84671  8.844  0.035 W1  5  0.6166 277.535116  -2.051796
58369.78609  8.832  0.035 W1  5  0.6172 277.535120  -2.051793
57841.44739  8.824  0.034 W1  5  0.6207 277.535121  -2.051793
58937.45575  8.834  0.035 W1  5  0.6219 277.535160  -2.051736
58205.56072  8.828  0.034 W1  5  0.6257 277.535153  -2.051753
56928.00044  8.850  0.034 W1  5  0.6336 277.535110  -2.051807
58936.86707  8.784  0.034 W1  5  0.6350 277.535148  -2.051766
57110.25007  8.832  0.035 W1 10  0.6357 277.535135  -2.051784
57841.57842  8.857  0.035 W1  5  0.6380 277.535154  -2.051759
58009.68483  8.792  0.033 W1  5  0.6388 277.535124  -2.051797
57648.72861  8.838  0.034 W1  5  0.6391 277.535114  -2.051807
57289.68272  8.829  0.033 W1  5  0.6401 277.535103  -2.051815
58205.88798  8.832  0.036 W1  5  0.6439 277.535144  -2.051776
57648.79406  8.835  0.034 W1  5  0.6441 277.535133  -2.051790
57841.90581  8.833  0.034 W1  5  0.6446 277.535133  -2.051790
57841.51297  8.832  0.034 W1  5  0.6459 277.535094  -2.051823
58937.32498  8.835  0.035 W1  5  0.6478 277.535130  -2.051795
57474.34341  8.824  0.034 W1  5  0.6481 277.535133  -2.051791
57474.93324  8.834  0.035 W1  5  0.6499 277.535166  -2.051741
58736.48971  8.831  0.034 W1  5  0.6502 277.535100  -2.051821
58569.37891  8.809  0.035 W1  5  0.6509 277.535121  -2.051805
58937.06330  8.869  0.034 W1  0  0.6516 277.535108  -2.051816
57110.18437  8.826  0.034 W1  5  0.6524 277.535145  -2.051779
56747.88092  8.792  0.034 W1  5  0.6547 277.535133  -2.051794
58369.32806  8.858  0.034 W1  5  0.6548 277.535106  -2.051818
58008.83370  8.832  0.034 W1 10  0.6598 277.535099  -2.051824
57289.81388  8.837  0.035 W1  5  0.6632 277.535132  -2.051798
57478.79988  8.770  0.038 W1  5  0.6632 277.535113  -2.051816
58733.67733  8.828  0.033 W1  5  0.6692 277.535120  -2.051812
57286.46871  8.827  0.034 W1  5  0.6698 277.535118  -2.051814
58569.83682  8.825  0.033 W1 10  0.6727 277.535117  -2.051816
59100.65315  8.843  0.034 W1  5  0.6747 277.535118  -2.051816
57289.87959  8.856  0.036 W1  5  0.6791 277.535121  -2.051815
58737.20930  8.814  0.034 W1  0  0.6791 277.535099  -2.051830
58569.77137  8.825  0.034 W1  5  0.6834 277.535152  -2.051783
58736.62049  8.802  0.034 W1  5  0.6838 277.535134  -2.051805
58572.38867  8.826  0.033 W1  5  0.6843 277.535157  -2.051778
57110.51264  8.843  0.034 W1  5  0.6859 277.535161  -2.051773
59100.91470  8.844  0.034 W1  5  0.6879 277.535137  -2.051804
59100.78392  8.853  0.034 W1  5  0.6886 277.535123  -2.051817
58205.42982  8.832  0.034 W1  5  0.6908 277.535163  -2.051771
58936.60552  8.837  0.034 W1  5  0.6914 277.535135  -2.051807
58009.55392  8.839  0.034 W1  5  0.6924 277.535118  -2.051822
58733.74278  8.839  0.034 W1  5  0.6924 277.535131  -2.051811
57648.26994  8.828  0.035 W1 10  0.6952 277.535114  -2.051826
58736.94762  8.835  0.034 W1  0  0.6959 277.535124  -2.051818
57109.65910  8.833  0.034 W1 10  0.6968 277.535151  -2.051791
57110.38136  8.827  0.034 W1 10  0.6995 277.535153  -2.051789
58736.81671  8.769  0.035 W1  0  0.7009 277.535100  -2.051837
58569.64059  8.842  0.036 W1 10  0.7011 277.535132  -2.051813
58009.16109  8.854  0.034 W1  5  0.7012 277.535113  -2.051829
57290.07633  8.845  0.034 W1  5  0.7019 277.535137  -2.051808
57289.48599  8.850  0.034 W1  5  0.7023 277.535122  -2.051822
57109.79038  8.841  0.034 W1  5  0.7029 277.535130  -2.051816
56927.93473  8.840  0.034 W1  5  0.7030 277.535128  -2.051818
57648.53200  8.851  0.034 W1  5  0.7054 277.535156  -2.051789
57474.54002  8.836  0.034 W1  5  0.7060 277.535150  -2.051796
57473.81916  8.821  0.035 W1  5  0.7061 277.535106  -2.051835
58205.62617  8.835  0.034 W1  5  0.7068 277.535113  -2.051831
56932.14388  8.818  0.035 W1 10  0.7077 277.535110  -2.051833
57474.08122  8.843  0.034 W1  5  0.7080 277.535133  -2.051815
58573.23916  8.810  0.033 W1  5  0.7092 277.535193  -2.051710
58572.71581  8.833  0.034 W1  5  0.7100 277.535149  -2.051800
58569.50969  8.778  0.035 W1  5  0.7155 277.535165  -2.051781
58936.73629  8.810  0.034 W1  5  0.7168 277.535165  -2.051781
57289.74830  8.846  0.034 W1  5  0.7169 277.535134  -2.051817
56748.07842  8.826  0.033 W1 10  0.7194 277.535141  -2.051812
58572.12699  8.831  0.033 W1  5  0.7198 277.535128  -2.051823
58936.93252  8.831  0.033 W1  5  0.7214 277.535133  -2.051820
56928.13198  8.831  0.034 W1  5  0.7227 277.535143  -2.051811
57110.11866  8.825  0.033 W1 10  0.7235 277.535132  -2.051822
59101.11093  8.830  0.034 W1  5  0.7246 277.535125  -2.051828
57286.73103  8.862  0.034 W1  5  0.7252 277.535154  -2.051799
58572.65035  8.832  0.035 W1  5  0.7258 277.535163  -2.051789
58009.09563  8.811  0.033 W1  5  0.7261 277.535144  -2.051811
58572.51907  8.827  0.034 W1  5  0.7261 277.535160  -2.051792
57474.67106  8.834  0.034 W1  0  0.7284 277.535187  -2.051747
57841.05455  8.844  0.034 W1  5  0.7286 277.535133  -2.051823
57841.31649  8.795  0.033 W1 10  0.7297 277.535160  -2.051794
57289.22367  8.825  0.035 W1  5  0.7342 277.535107  -2.051844
56927.54011  8.839  0.034 W1  5  0.7350 277.535134  -2.051824
57289.55157  8.850  0.034 W1  5  0.7354 277.535102  -2.051847
57473.95019  8.796  0.033 W1 10  0.7354 277.535149  -2.051809
58733.61188  8.837  0.034 W1  5  0.7381 277.535136  -2.051823
