# MJD mag magerr filter flag distance ra dec
55264.98136 11.382  0.028 W1 10  0.2638  84.897899  -7.437945
55265.17988 11.317  0.020 W1 10  0.2895  84.897903  -7.437955
55265.31219 11.325  0.021 W1 10  0.2924  84.897893  -7.437972
55264.58445 11.335  0.023 W1 10  0.2937  84.897896  -7.437969
55264.84906 11.319  0.021 W1 10  0.3042  84.897876  -7.437991
55264.71675 11.334  0.020 W1 10  0.3108  84.897903  -7.437967
55264.65067 11.347  0.024 W1 10  0.3279  84.897901  -7.437978
55264.31984 11.361  0.024 W1 10  0.3578  84.897909  -7.437981
55264.78297 11.319  0.028 W1 10  0.3583  84.897915  -7.437973
55265.04758 11.290  0.022 W1 10  0.3900  84.897925  -7.437974
55264.45215 11.346  0.022 W1 10  0.4247  84.897925  -7.437991
55264.65054 11.307  0.033 W1 10  0.4350  84.897920  -7.438002
55264.91527 11.338  0.022 W1 10  0.4375  84.897901  -7.438019
55264.18741 11.320  0.022 W1 10  0.4423  84.897913  -7.438011
59110.10479 11.539  0.023 W1 10  0.0768  84.897809  -7.437925
58742.60778 11.307  0.020 W1 10  0.1532  84.897865  -7.437945
58168.81017 11.386  0.019 W1  5  0.1714  84.897864  -7.437954
57812.46858 11.359  0.018 W1 10  0.1809  84.897863  -7.437958
58536.04370 11.388  0.017 W1 10  0.1823  84.897873  -7.437947
59109.64701 11.440  0.021 W1 10  0.1922  84.897883  -7.437910
59109.25468 11.345  0.017 W1 10  0.2183  84.897885  -7.437946
57447.76498 11.310  0.017 W1 10  0.2266  84.897869  -7.437970
57647.19087 11.296  0.019 W1 10  0.2313  84.897894  -7.437928
57282.89560 11.320  0.020 W1 10  0.2369  84.897891  -7.437947
58014.49846 11.350  0.020 W1 10  0.2412  84.897897  -7.437929
57647.51839 11.325  0.019 W1 10  0.2423  84.897895  -7.437941
56730.06890 11.347  0.017 W1 10  0.2453  84.897885  -7.437961
57088.80864 11.363  0.019 W1 10  0.2453  84.897896  -7.437941
57646.79778 11.333  0.018 W1 10  0.2455  84.897887  -7.437958
58742.54233 11.363  0.019 W1 10  0.2467  84.897897  -7.437938
57447.96159 11.288  0.020 W1 10  0.2497  84.897851  -7.437986
56921.39249 11.304  0.021 W1 10  0.2499  84.897887  -7.437960
56921.26095 11.295  0.022 W1 10  0.2518  84.897895  -7.437947
58900.73083 11.352  0.019 W1 10  0.2530  84.897863  -7.437982
58014.04017 11.337  0.021 W1 10  0.2533  84.897901  -7.437923
56724.66927 11.320  0.018 W1 10  0.2539  84.897879  -7.437971
58900.33838 11.355  0.019 W1  5  0.2550  84.897876  -7.437974
56920.99787 11.338  0.021 W1 10  0.2557  84.897898  -7.437942
58014.36755 11.326  0.020 W1 10  0.2561  84.897889  -7.437961
56920.66896 11.311  0.017 W1 10  0.2563  84.897892  -7.437957
58378.78557 11.350  0.020 W1 10  0.2569  84.897902  -7.437925
57089.13692 11.367  0.017 W1 10  0.2620  84.897878  -7.437975
