# MJD mag magerr filter distance ra dec
55263.63106 10.502  0.040 W1  0.3533  83.607843  -4.940948
55263.63106  9.863  0.051 W2  0.3533  83.607843  -4.940948
55263.63106  0.639  0.065 W1mW2  0.3533  83.607843  -4.940948
56728.01711 10.317  0.037 W1  0.3806  83.607845  -4.940960
56728.01711  9.821  0.052 W2  0.3806  83.607845  -4.940960
56728.01711  0.496  0.064 W1mW2  0.3806  83.607845  -4.940960
56919.43909 10.842  0.031 W1  0.4194  83.607865  -4.940939
56919.43909 10.254  0.034 W2  0.4194  83.607865  -4.940939
56919.43909  0.588  0.046 W1mW2  0.4194  83.607865  -4.940939
57087.38953 10.385  0.049 W1  0.3999  83.607857  -4.940948
57087.38953  9.912  0.044 W2  0.3999  83.607857  -4.940948
57087.38953  0.473  0.066 W1mW2  0.3999  83.607857  -4.940948
57281.59833 10.487  0.032 W1  0.4199  83.607864  -4.940942
57281.59833 10.045  0.031 W2  0.4199  83.607864  -4.940942
57281.59833  0.441  0.045 W1mW2  0.4199  83.607864  -4.940942
57446.50498 10.869  0.037 W1  0.4130  83.607862  -4.940946
57446.50498 10.221  0.032 W2  0.4130  83.607862  -4.940946
57446.50498  0.648  0.049 W1mW2  0.4130  83.607862  -4.940946
57646.44636 10.551  0.031 W1  0.4130  83.607861  -4.940944
57646.44636 10.151  0.028 W2  0.4130  83.607861  -4.940944
57646.44636  0.400  0.041 W1mW2  0.4130  83.607861  -4.940944
57811.32053 10.480  0.040 W1  0.4136  83.607861  -4.940949
57811.32053 10.057  0.036 W2  0.4136  83.607861  -4.940949
57811.32053  0.423  0.054 W1mW2  0.4136  83.607861  -4.940949
58012.90661 10.490  0.020 W1  0.4345  83.607867  -4.940947
58012.90661 10.056  0.023 W2  0.4345  83.607867  -4.940947
58012.90661  0.433  0.031 W1mW2  0.4345  83.607867  -4.940947
58168.41186 10.387  0.042 W1  0.3865  83.607853  -4.940947
58168.41186  9.895  0.048 W2  0.3865  83.607853  -4.940947
58168.41186  0.492  0.064 W1mW2  0.3865  83.607853  -4.940947
58377.03333 10.556  0.032 W1  0.4291  83.607864  -4.940941
58377.03333 10.049  0.027 W2  0.4291  83.607864  -4.940941
58377.03333  0.507  0.042 W1mW2  0.4291  83.607864  -4.940941
58534.86185 10.576  0.031 W1  0.4096  83.607858  -4.940946
58534.86185 10.055  0.034 W2  0.4096  83.607858  -4.940946
58534.86185  0.521  0.047 W1mW2  0.4096  83.607858  -4.940946
58741.79215 10.669  0.044 W1  0.4175  83.607863  -4.940939
58741.79215 10.152  0.039 W2  0.4175  83.607863  -4.940939
58741.79215  0.517  0.059 W1mW2  0.4175  83.607863  -4.940939
58898.98158 10.471  0.034 W1  0.4080  83.607862  -4.940937
58898.98158  9.840  0.033 W2  0.4080  83.607862  -4.940937
58898.98158  0.631  0.048 W1mW2  0.4080  83.607862  -4.940937
59108.40873 10.248  0.029 W1  0.4010  83.607859  -4.940939
59108.40873  9.646  0.038 W2  0.4010  83.607859  -4.940939
59108.40873  0.602  0.048 W1mW2  0.4010  83.607859  -4.940939
