# MJD mag magerr filter distance ra dec
55264.22070 11.027  0.034 W1  0.0592  84.322000  -6.605062
55264.22070  9.705  0.039 W2  0.0592  84.322000  -6.605062
55264.22070  1.322  0.052 W1mW2  0.0592  84.322000  -6.605062
56728.59046 10.603  0.049 W1  0.0757  84.322001  -6.605077
56728.60942  9.209  0.046 W2  0.0744  84.321999  -6.605076
56728.59046  1.395  0.067 W1mW2  0.0757  84.322001  -6.605077
56920.04651 10.369  0.029 W1  0.0854  84.322009  -6.605049
56920.04651  8.998  0.034 W2  0.0854  84.322009  -6.605049
56920.04651  1.370  0.044 W1mW2  0.0854  84.322009  -6.605049
57088.05353 10.082  0.028 W1  0.0748  84.321993  -6.605078
57088.05353  8.781  0.047 W2  0.0748  84.321993  -6.605078
57088.05353  1.301  0.055 W1mW2  0.0748  84.321993  -6.605078
57282.32016 10.318  0.029 W1  0.0800  84.322007  -6.605053
57282.32016  9.045  0.027 W2  0.0800  84.322007  -6.605053
57282.32016  1.274  0.040 W1mW2  0.0800  84.322007  -6.605053
57447.16588 10.295  0.029 W1  0.0860  84.321989  -6.605074
57447.16588  9.029  0.027 W2  0.0860  84.321989  -6.605074
57447.16588  1.267  0.040 W1mW2  0.0860  84.321989  -6.605074
57646.50030 10.237  0.029 W1  0.0646  84.322001  -6.605051
57646.50030  8.950  0.042 W2  0.0646  84.322001  -6.605051
57646.50030  1.287  0.051 W1mW2  0.0646  84.322001  -6.605051
57811.96123 10.467  0.036 W1  0.0835  84.322000  -6.605077
57811.96123  9.174  0.027 W2  0.0835  84.322000  -6.605077
57811.96123  1.294  0.045 W1mW2  0.0835  84.322000  -6.605077
58013.53642 10.053  0.058 W1  0.0881  84.322000  -6.605043
58013.53642  8.841  0.068 W2  0.0881  84.322000  -6.605043
58013.53642  1.212  0.090 W1mW2  0.0881  84.322000  -6.605043
58169.21163 10.509  0.080 W1  0.0885  84.322002  -6.605077
58169.21163  9.304  0.060 W2  0.0885  84.322002  -6.605077
58169.21163  1.205  0.100 W1mW2  0.0885  84.322002  -6.605077
58377.69079 10.370  0.059 W1  0.0949  84.322005  -6.605053
58377.69079  9.164  0.062 W2  0.0949  84.322005  -6.605053
58377.69079  1.206  0.086 W1mW2  0.0949  84.322005  -6.605053
58535.48479 10.141  0.038 W1  0.0931  84.322000  -6.605075
58535.48479  8.945  0.051 W2  0.0931  84.322000  -6.605075
58535.48479  1.196  0.064 W1mW2  0.0931  84.322000  -6.605075
58742.42150 10.234  0.051 W1  0.0886  84.322005  -6.605048
58742.42150  9.008  0.045 W2  0.0886  84.322005  -6.605048
58742.42150  1.227  0.068 W1mW2  0.0886  84.322005  -6.605048
58899.60889 10.314  0.024 W1  0.0762  84.321992  -6.605072
58899.60889  9.156  0.032 W2  0.0762  84.321992  -6.605072
58899.60889  1.158  0.040 W1mW2  0.0762  84.321992  -6.605072
59109.06925 10.216  0.035 W1  0.0752  84.322007  -6.605053
59109.06925  8.909  0.051 W2  0.0752  84.322007  -6.605053
59109.06925  1.307  0.062 W1mW2  0.0752  84.322007  -6.605053
