# MJD mag magerr filter distance ra dec
55255.03548 12.021  0.072 W1  1.5730 246.742871 -24.628054
55255.03548 10.182  0.607 W2  1.5730 246.742871 -24.628054
55255.03548  1.839  0.611 W1mW2  1.5730 246.742871 -24.628054
56718.85291 12.226  0.043 W1  1.7395 246.742878 -24.628118
56718.85291 10.675  0.054 W2  1.7395 246.742878 -24.628118
56718.85291  1.552  0.069 W1mW2  1.7395 246.742878 -24.628118
56898.35029 12.127  0.044 W1  1.7338 246.742833 -24.628153
56898.35029 10.593  0.075 W2  1.7338 246.742833 -24.628153
56898.35029  1.534  0.087 W1mW2  1.7338 246.742833 -24.628153
57080.82342 12.167  0.047 W1  1.6689 246.742848 -24.628116
57080.82342 10.671  0.137 W2  1.6689 246.742848 -24.628116
57080.82342  1.496  0.145 W1mW2  1.6689 246.742848 -24.628116
57258.33925 12.114  0.080 W1  1.8202 246.742851 -24.628169
57258.33925 10.511  0.080 W2  1.8202 246.742851 -24.628169
57258.33925  1.602  0.113 W1mW2  1.8202 246.742851 -24.628169
57445.43882 12.194  0.054 W1  1.7212 246.742852 -24.628134
57445.43882 10.675  0.050 W2  1.7212 246.742852 -24.628134
57445.43882  1.518  0.074 W1mW2  1.7212 246.742852 -24.628134
57618.60696 12.225  0.039 W1  1.7680 246.742839 -24.628162
57618.60696 10.657  0.045 W2  1.7680 246.742839 -24.628162
57618.60696  1.568  0.060 W1mW2  1.7680 246.742839 -24.628162
57812.24051 12.021  0.064 W1  1.7256 246.742853 -24.628135
57812.24051 10.398  0.059 W2  1.7256 246.742853 -24.628135
57812.24051  1.623  0.087 W1mW2  1.7256 246.742853 -24.628135
57979.14468 12.155  0.142 W1  1.7824 246.742820 -24.628180
57979.14468 10.514  0.123 W2  1.7824 246.742820 -24.628180
57979.14468  1.641  0.188 W1mW2  1.7824 246.742820 -24.628180
58176.36083 12.045  0.068 W1  1.7787 246.742861 -24.628148
58176.36083 10.507  0.043 W2  1.7787 246.742861 -24.628148
58176.36083  1.538  0.080 W1mW2  1.7787 246.742861 -24.628148
58339.46648 12.245  0.056 W1  1.7693 246.742824 -24.628172
58339.46648 10.733  0.044 W2  1.7693 246.742824 -24.628172
58339.46648  1.512  0.072 W1mW2  1.7693 246.742824 -24.628172
58542.68085 12.318  0.047 W1  1.7918 246.742857 -24.628156
58542.68085 10.728  0.076 W2  1.7918 246.742857 -24.628156
58542.68085  1.591  0.090 W1mW2  1.7918 246.742857 -24.628156
58705.21976 12.207  0.091 W1  1.7716 246.742819 -24.628176
58705.21976 10.682  0.088 W2  1.7716 246.742819 -24.628176
58705.21976  1.524  0.126 W1mW2  1.7716 246.742819 -24.628176
58907.71433 12.240  0.071 W1  1.7933 246.742862 -24.628153
58907.71433 10.742  0.047 W2  1.7933 246.742862 -24.628153
58907.71433  1.498  0.085 W1mW2  1.7933 246.742862 -24.628153
59070.77116 12.643  0.077 W1  1.8547 246.742841 -24.628190
59070.77116 10.890  0.049 W2  1.8547 246.742841 -24.628190
59070.77116  1.753  0.091 W1mW2  1.8547 246.742841 -24.628190
