# MJD mag magerr filter flag distance ra dec
55264.32022 14.372  0.085 W1 10  0.0348  84.388881  -4.984180
55264.91565 14.432  0.103 W1 10  0.1181  84.388849  -4.984180
55263.79088 14.287  0.071 W1 10  0.2258  84.388817  -4.984167
55264.38644 14.273  0.090 W1 10  0.3016  84.388800  -4.984145
55264.18792 14.331  0.074 W1 10  0.3168  84.388793  -4.984185
55264.25414 14.132  0.068 W1 10  0.3251  84.388796  -4.984136
55264.25401 14.243  0.073 W1 10  0.3350  84.388787  -4.984165
55263.92331 14.218  0.070 W1 10  0.3374  84.388793  -4.984135
55264.78335 14.367  0.089 W1 10  0.3968  84.388825  -4.984074
55264.51874 14.015  0.057 W1 10  0.3983  84.388777  -4.984211
55264.65105 14.186  0.066 W1 10  0.4132  84.388769  -4.984201
55264.05562 14.219  0.072 W1 10  0.4398  84.388836  -4.984284
55264.45253 14.153  0.067 W1 10  0.6244  84.388724  -4.984092
59109.58118 14.988  0.129 W1  5  0.0061  84.388879  -4.984169
59108.99262 14.356  0.073 W1  5  0.0230  84.388880  -4.984164
58168.61432 14.969  0.147 W1 10  0.0556  84.388892  -4.984161
56729.21332 14.195  0.064 W1 10  0.0594  84.388868  -4.984181
56728.68652 14.563  0.087 W1  0  0.0651  84.388881  -4.984188
58378.13016 14.641  0.100 W1 10  0.0688  84.388899  -4.984166
58535.12827 14.732  0.104 W1 10  0.0797  84.388873  -4.984191
57087.75836 14.627  0.113 W1 10  0.0877  84.388867  -4.984191
59109.38508 14.406  0.077 W1 10  0.0880  84.388875  -4.984146
58899.48814 14.853  0.106 W1 10  0.0886  84.388889  -4.984147
58013.38502 14.596  0.092 W1 10  0.0990  84.388859  -4.984188
57646.79740 14.551  0.089 W1 10  0.1088  84.388850  -4.984165
56724.60394 14.230  0.063 W1  5  0.1141  84.388850  -4.984160
58168.15615 14.676  0.090 W1 10  0.1205  84.388857  -4.984194
57087.62694 14.450  0.075 W1 10  0.1223  84.388873  -4.984203
57647.12491 14.723  0.096 W1 10  0.1324  84.388916  -4.984176
58013.84330 14.504  0.081 W1 10  0.1371  84.388846  -4.984187
57282.69835 14.277  0.070 W1 10  0.1486  84.388847  -4.984145
58013.77785 14.588  0.087 W1  5  0.1515  84.388884  -4.984212
57282.23917 14.296  0.075 W1 10  0.1572  84.388860  -4.984209
58377.93445 14.455  0.080 W1 10  0.1607  84.388915  -4.984198
57282.63265 14.658  0.106 W1 10  0.1689  84.388833  -4.984177
57447.24111 14.268  0.087 W1 10  0.1755  84.388839  -4.984143
58535.65163 14.239  0.065 W1 10  0.1843  84.388829  -4.984178
59109.05807 14.383  0.097 W1 10  0.1895  84.388917  -4.984133
57087.75823 14.490  0.083 W1  5  0.1907  84.388841  -4.984206
58377.80354 14.851  0.118 W1 10  0.2001  84.388831  -4.984144
58377.41096 14.600  0.095 W1 10  0.2022  84.388907  -4.984219
58742.08404 14.542  0.081 W1 10  0.2031  84.388890  -4.984114
57446.84776 14.623  0.091 W1 10  0.2063  84.388846  -4.984124
58535.52072 14.625  0.087 W1 10  0.2068  84.388872  -4.984113
57646.14225 14.476  0.086 W1 10  0.2096  84.388904  -4.984223
58741.88781 14.641  0.132 W1 10  0.2111  84.388833  -4.984205
59108.86185 14.523  0.085 W1 10  0.2115  84.388833  -4.984135
57447.50330 14.447  0.072 W1 10  0.2169  84.388870  -4.984229
59109.38495 14.437  0.135 W1 10  0.2185  84.388933  -4.984141
58377.54173 14.578  0.096 W1  5  0.2203  84.388852  -4.984224
57282.63277 14.200  0.069 W1 10  0.2205  84.388884  -4.984231
57447.69991 14.223  0.065 W1 10  0.2220  84.388824  -4.984143
57282.37033 14.555  0.099 W1 10  0.2224  84.388824  -4.984144
58741.56068 14.664  0.093 W1 10  0.2259  84.388835  -4.984127
58377.73809 14.367  0.073 W1  5  0.2307  84.388861  -4.984109
58377.67264 14.344  0.071 W1 10  0.2424  84.388846  -4.984112
57281.97673 14.203  0.066 W1  5  0.2438  84.388812  -4.984175
57282.30475 14.136  0.067 W1  5  0.2497  84.388811  -4.984162
58535.45540 14.406  0.097 W1 10  0.2502  84.388811  -4.984181
58014.23614 14.457  0.077 W1 10  0.2511  84.388913  -4.984109
58742.41104 14.829  0.146 W1  5  0.2533  84.388809  -4.984172
56920.66845 14.621  0.168 W1 10  0.2579  84.388835  -4.984226
56729.27915 14.379  0.078 W1  5  0.2592  84.388811  -4.984149
58535.78240 14.352  0.080 W1 10  0.2612  84.388809  -4.984188
57447.30669 14.484  0.078 W1  5  0.2627  84.388828  -4.984221
56728.55485 14.647  0.095 W1  0  0.2713  84.388804  -4.984168
57646.60079 14.666  0.096 W1  5  0.2737  84.388839  -4.984234
57088.48074 14.383  0.079 W1 10  0.2757  84.388834  -4.984108
58536.10954 14.409  0.076 W1 10  0.2773  84.388809  -4.984200
57088.21805 14.449  0.084 W1  5  0.2878  84.388870  -4.984091
58013.12321 14.297  0.073 W1 10  0.2930  84.388887  -4.984089
58742.67272 14.576  0.090 W1  5  0.2936  84.388931  -4.984107
58742.01859 14.870  0.130 W1 10  0.2983  84.388871  -4.984088
57447.56888 14.476  0.074 W1 10  0.3025  84.388798  -4.984189
57447.83106 14.451  0.084 W1 10  0.3031  84.388801  -4.984140
57646.73182 14.565  0.088 W1 10  0.3035  84.388815  -4.984116
58741.69159 14.697  0.102 W1 10  0.3037  84.388956  -4.984133
57811.94509 14.624  0.093 W1 10  0.3063  84.388823  -4.984233
58013.58150 14.358  0.084 W1 10  0.3159  84.388968  -4.984164
59109.25418 14.683  0.104 W1  5  0.3162  84.388847  -4.984252
56729.41095 14.957  0.124 W1 10  0.3169  84.388882  -4.984082
58014.10524 14.449  0.085 W1 10  0.3205  84.388846  -4.984252
56729.01582 14.645  0.099 W1  5  0.3243  84.388792  -4.984191
57818.42840 14.689  0.097 W1 10  0.3255  84.388790  -4.984179
57088.28363 14.408  0.071 W1 10  0.3257  84.388818  -4.984104
56729.54261 14.186  0.063 W1 10  0.3326  84.388789  -4.984187
57646.86285 14.606  0.125 W1 10  0.3356  84.388900  -4.984261
57088.74332 14.455  0.084 W1 10  0.3372  84.388926  -4.984252
58899.22697 14.844  0.110 W1 10  0.3374  84.388800  -4.984121
57282.43591 14.272  0.073 W1  5  0.3380  84.388915  -4.984257
57811.35577 14.877  0.109 W1 10  0.3513  84.388791  -4.984210
57088.48062 14.402  0.089 W1 10  0.3568  84.388873  -4.984269
56920.99736 14.285  0.088 W1 10  0.3572  84.388837  -4.984080
58169.13743 14.463  0.090 W1 10  0.3641  84.388981  -4.984168
57646.66637 14.306  0.103 W1 10  0.3642  84.388847  -4.984074
58377.99990 14.579  0.091 W1 10  0.3645  84.388840  -4.984263
59109.12340 14.589  0.125 W1  5  0.3700  84.388781  -4.984201
