# MJD mag magerr filter distance ra dec
55283.54774 12.277  0.082 W1  1.5735 277.645552  -3.853476
55283.54774 11.823  0.072 W2  1.5735 277.645552  -3.853476
55283.54774  0.455  0.109 W1mW2  1.5735 277.645552  -3.853476
55284.07096 12.403  0.041 W1  1.6012 277.645568  -3.853480
55284.07096 11.910  0.041 W2  1.6012 277.645568  -3.853480
55284.07096  0.493  0.058 W1mW2  1.6012 277.645568  -3.853480
55292.14240 12.263  0.032 W1  1.6356 277.645548  -3.853496
55292.14240 11.771  0.044 W2  1.6356 277.645548  -3.853496
55292.14240  0.492  0.054 W1mW2  1.6356 277.645548  -3.853496
56747.81546 12.214  0.041 W1  1.6499 277.645570  -3.853493
56747.81546 11.837  0.054 W2  1.6499 277.645570  -3.853493
56747.81546  0.377  0.068 W1mW2  1.6499 277.645570  -3.853493
56748.32019 12.241  0.071 W1  1.6556 277.645554  -3.853500
56748.32019 11.883  0.064 W2  1.6556 277.645554  -3.853500
56748.32019  0.358  0.095 W1mW2  1.6556 277.645554  -3.853500
56927.62197 12.270  0.039 W1  1.7373 277.645568  -3.853519
56927.62197 11.872  0.065 W2  1.7373 277.645568  -3.853519
56927.62197  0.397  0.076 W1mW2  1.7373 277.645568  -3.853519
56928.19749 12.252  0.054 W1  1.7227 277.645559  -3.853517
56928.19749 11.850  0.039 W2  1.7227 277.645559  -3.853517
56928.19749  0.402  0.067 W1mW2  1.7227 277.645559  -3.853517
56932.14349 12.273  0.032 W1  1.7601 277.645528  -3.853537
56932.14349 11.896  0.049 W2  1.7601 277.645528  -3.853537
56932.14349  0.377  0.059 W1mW2  1.7601 277.645528  -3.853537
57109.83998 12.188  0.074 W1  1.6636 277.645547  -3.853503
57109.83998 11.809  0.084 W2  1.6636 277.645547  -3.853503
57109.83998  0.379  0.112 W1mW2  1.6636 277.645547  -3.853503
57110.30661 12.225  0.044 W1  1.7491 277.645558  -3.853524
57110.30661 11.826  0.054 W2  1.7491 277.645558  -3.853524
57110.30661  0.399  0.070 W1mW2  1.7491 277.645558  -3.853524
57286.63886 12.272  0.060 W1  1.7551 277.645543  -3.853531
57286.63886 11.926  0.080 W2  1.7551 277.645543  -3.853531
57286.63886  0.346  0.100 W1mW2  1.7551 277.645543  -3.853531
57289.61683 12.243  0.069 W1  1.7624 277.645550  -3.853531
57289.61683 11.877  0.077 W2  1.7624 277.645550  -3.853531
57289.61683  0.366  0.103 W1mW2  1.7624 277.645550  -3.853531
57290.14152 12.256  0.055 W1  1.9484 277.645576  -3.853578
57290.14152 11.870  0.044 W2  1.9484 277.645576  -3.853578
57290.14152  0.386  0.070 W1mW2  1.9484 277.645576  -3.853578
57473.88493 12.287  0.054 W1  1.5268 277.645546  -3.853462
57473.88493 11.900  0.039 W2  1.5268 277.645546  -3.853462
57473.88493  0.387  0.066 W1mW2  1.5268 277.645546  -3.853462
57474.47479 12.250  0.055 W1  1.7558 277.645568  -3.853524
57474.47479 11.909  0.093 W2  1.7558 277.645568  -3.853524
57474.47479  0.342  0.108 W1mW2  1.7558 277.645568  -3.853524
57478.80013 12.276  0.025 W1  1.8125 277.645595  -3.853532
57478.80013 11.968  0.045 W2  1.8125 277.645595  -3.853532
57478.80013  0.308  0.051 W1mW2  1.8125 277.645595  -3.853532
57648.57936 12.275  0.064 W1  1.7042 277.645558  -3.853512
57648.57936 11.829  0.061 W2  1.7042 277.645558  -3.853512
57648.57936  0.446  0.089 W1mW2  1.7042 277.645558  -3.853512
57649.12132 12.183  0.024 W1  1.6855 277.645560  -3.853507
57649.12132 11.836  0.040 W2  1.6855 277.645560  -3.853507
57649.12132  0.347  0.047 W1mW2  1.6855 277.645560  -3.853507
57840.92390 12.266  0.031 W1  1.7897 277.645533  -3.853544
57840.92390 11.843  0.038 W2  1.7897 277.645533  -3.853544
57840.92390  0.423  0.049 W1mW2  1.7897 277.645533  -3.853544
57841.43140 12.212  0.058 W1  1.7043 277.645564  -3.853510
57841.43140 11.804  0.060 W2  1.7043 277.645564  -3.853510
57841.43140  0.407  0.083 W1mW2  1.7043 277.645564  -3.853510
58008.76796 12.303  0.065 W1  1.7897 277.645543  -3.853540
58008.76796 11.890  0.058 W2  1.7897 277.645543  -3.853540
58008.76796  0.413  0.088 W1mW2  1.7897 277.645543  -3.853540
58009.33108 12.296  0.061 W1  1.8476 277.645562  -3.853551
58009.33108 11.920  0.067 W2  1.8476 277.645562  -3.853551
58009.33108  0.376  0.090 W1mW2  1.8476 277.645562  -3.853551
58205.48962 12.242  0.075 W1  1.7831 277.645556  -3.853536
58205.48962 11.932  0.067 W2  1.7831 277.645556  -3.853536
58205.48962  0.310  0.101 W1mW2  1.7831 277.645556  -3.853536
58206.08459 12.309  0.136 W1  1.8319 277.645603  -3.853535
58206.08459 11.961  0.070 W2  1.8319 277.645603  -3.853535
58206.08459  0.349  0.153 W1mW2  1.8319 277.645603  -3.853535
58369.52397 12.231  0.049 W1  1.7552 277.645548  -3.853530
58369.52397 11.851  0.050 W2  1.7552 277.645548  -3.853530
58369.52397  0.380  0.070 W1mW2  1.7552 277.645548  -3.853530
58370.11271 12.252  0.064 W1  1.7961 277.645534  -3.853545
58370.11271 11.853  0.037 W2  1.7961 277.645534  -3.853545
58370.11271  0.399  0.074 W1mW2  1.7961 277.645534  -3.853545
58569.62452 12.242  0.080 W1  1.7392 277.645555  -3.853523
58569.62452 11.912  0.076 W2  1.7392 277.645555  -3.853523
58569.62452  0.330  0.111 W1mW2  1.7392 277.645555  -3.853523
58572.63613 12.293  0.066 W1  1.8202 277.645565  -3.853543
58572.63613 11.936  0.080 W2  1.8202 277.645565  -3.853543
58572.63613  0.357  0.104 W1mW2  1.8202 277.645565  -3.853543
58573.17409 12.242  0.072 W1  1.9388 277.645549  -3.853584
58573.17409 11.966  0.090 W2  1.9388 277.645549  -3.853584
58573.17409  0.276  0.116 W1mW2  1.9388 277.645549  -3.853584
58733.52970 12.181  0.059 W1  1.8019 277.645552  -3.853542
58733.52970 11.802  0.081 W2  1.8019 277.645552  -3.853542
58733.52970  0.379  0.100 W1mW2  1.8019 277.645552  -3.853542
58736.64199 12.240  0.077 W1  1.8217 277.645547  -3.853548
58736.64199 11.792  0.099 W2  1.8217 277.645547  -3.853548
58736.64199  0.448  0.125 W1mW2  1.8217 277.645547  -3.853548
58737.14352 12.223  0.029 W1  1.6969 277.645568  -3.853507
58737.14352 11.811  0.036 W2  1.6969 277.645568  -3.853507
58737.14352  0.412  0.046 W1mW2  1.6969 277.645568  -3.853507
58936.75299 12.227  0.053 W1  1.8213 277.645561  -3.853545
58936.75299 11.840  0.071 W2  1.8213 277.645561  -3.853545
58936.75299  0.388  0.089 W1mW2  1.8213 277.645561  -3.853545
58937.23805 12.242  0.089 W1  1.7707 277.645595  -3.853519
58937.23805 11.908  0.119 W2  1.7707 277.645595  -3.853519
58937.23805  0.334  0.149 W1mW2  1.7707 277.645595  -3.853519
59100.74625 12.216  0.052 W1  1.8689 277.645567  -3.853557
59100.74625 11.868  0.133 W2  1.8689 277.645567  -3.853557
59100.74625  0.349  0.143 W1mW2  1.8689 277.645567  -3.853557
59101.22828 12.243  0.076 W1  1.9263 277.645561  -3.853576
59101.22828 11.914  0.049 W2  1.9263 277.645561  -3.853576
59101.22828  0.329  0.090 W1mW2  1.9263 277.645561  -3.853576
