# MJD mag magerr filter distance ra dec
55264.91483  7.873  0.062 W1  0.3472  85.638075 -10.022175
55264.91483  6.717  0.076 W2  0.3472  85.638075 -10.022175
55264.91483  1.155  0.098 W1mW2  0.3472  85.638075 -10.022175
55265.53229  7.955  0.049 W1  0.2273  85.638059 -10.022134
55265.53229  6.688  0.068 W2  0.2273  85.638059 -10.022134
55265.53229  1.268  0.084 W1mW2  0.2273  85.638059 -10.022134
55266.10575  7.989  0.043 W1  0.2287  85.638058 -10.022140
55266.10575  6.651  0.054 W2  0.2287  85.638058 -10.022140
55266.10575  1.338  0.069 W1mW2  0.2287  85.638058 -10.022140
56724.73472  8.377  0.034 W1  0.3124  85.638128 -10.022153
56724.73472  7.027  0.047 W2  0.3124  85.638128 -10.022153
56724.73472  1.350  0.058 W1mW2  0.3124  85.638128 -10.022153
56729.80506  8.434  0.039 W1  0.2862  85.638129 -10.022137
56729.80506  7.087  0.076 W2  0.2862  85.638129 -10.022137
56729.80506  1.347  0.086 W1mW2  0.2862  85.638129 -10.022137
56730.35582  8.400  0.045 W1  0.2964  85.638105 -10.022157
56730.35582  7.047  0.051 W2  0.2964  85.638105 -10.022157
56730.35582  1.353  0.069 W1mW2  0.2964  85.638105 -10.022157
56921.55435  8.768  0.055 W1  0.2042  85.638108 -10.022123
56921.55435  7.525  0.066 W2  0.2042  85.638108 -10.022123
56921.55435  1.243  0.086 W1mW2  0.2042  85.638108 -10.022123
56922.18211  8.778  0.037 W1  0.2466  85.638124 -10.022124
56922.18211  7.546  0.052 W2  0.2466  85.638124 -10.022124
56922.18211  1.232  0.064 W1mW2  0.2466  85.638124 -10.022124
57088.87378  8.606  0.038 W1  0.3888  85.638148 -10.022161
57088.87378  7.348  0.090 W2  0.3888  85.638148 -10.022161
57088.87378  1.258  0.098 W1mW2  0.3888  85.638148 -10.022161
57089.43497  8.586  0.044 W1  0.2685  85.638109 -10.022145
57089.43497  7.315  0.068 W2  0.2685  85.638109 -10.022145
57089.43497  1.271  0.082 W1mW2  0.2685  85.638109 -10.022145
57283.49234  8.496  0.037 W1  0.1718  85.638087 -10.022124
57283.49234  7.098  0.057 W2  0.1718  85.638087 -10.022124
57283.49234  1.398  0.068 W1mW2  0.1718  85.638087 -10.022124
57284.07672  8.415  0.043 W1  0.1291  85.638062 -10.022101
57284.07672  7.028  0.056 W2  0.1291  85.638062 -10.022101
57284.07672  1.386  0.071 W1mW2  0.1291  85.638062 -10.022101
57447.89563  9.116  0.016 W1  0.2599  85.638103 -10.022149
57447.89563  7.594  0.040 W2  0.2599  85.638103 -10.022149
57447.89563  1.522  0.043 W1mW2  0.2599  85.638103 -10.022149
57448.43636  9.154  0.044 W1  0.3028  85.638120 -10.022150
57448.43636  7.629  0.055 W2  0.3028  85.638120 -10.022150
57448.43636  1.525  0.070 W1mW2  0.3028  85.638120 -10.022150
57449.00983  9.146  0.015 W1  0.2525  85.638120 -10.022138
57449.00983  7.599  0.039 W2  0.2525  85.638120 -10.022138
57449.00983  1.547  0.042 W1mW2  0.2525  85.638120 -10.022138
