# MJD mag magerr filter flag distance ra dec
55254.43448 11.739  0.024 W1 10  0.4948 247.073894 -24.284760
55254.23596 11.690  0.024 W1 10  0.5064 247.073894 -24.284769
55254.43435 11.684  0.032 W1 10  0.5078 247.073900 -24.284754
55255.09600 11.665  0.032 W1 10  0.5214 247.073895 -24.284780
55254.69909 11.645  0.024 W1 10  0.5254 247.073904 -24.284759
55254.50057 11.673  0.021 W1 10  0.5287 247.073903 -24.284766
55254.96370 11.677  0.025 W1 10  0.5446 247.073896 -24.284792
55254.63288 11.666  0.027 W1 10  0.5922 247.073918 -24.284781
55254.10366 11.683  0.029 W1 10  0.6146 247.073937 -24.284731
55254.83140 11.593  0.023 W1 10  0.6294 247.073913 -24.284813
55254.56679 11.658  0.023 W1 10  0.6396 247.073944 -24.284737
55255.09613 11.754  0.025 W1 10  0.6422 247.073929 -24.284792
55262.44021 11.659  0.025 W1 10  0.6625 247.073945 -24.284769
55254.36827 11.710  0.027 W1 10  0.9358 247.073990 -24.284861
57256.88055 11.777  0.022 W1 10  0.3436 247.073806 -24.284801
58543.47616 11.800  0.031 W1 10  0.3610 247.073860 -24.284727
56719.63751 11.713  0.024 W1 10  0.4344 247.073851 -24.284798
57259.89808 11.722  0.021 W1 10  0.4380 247.073828 -24.284818
56897.67465 11.679  0.022 W1 10  0.4409 247.073834 -24.284816
58706.72143 11.579  0.021 W1 10  0.4455 247.073865 -24.284786
57979.17201 11.594  0.020 W1  5  0.4516 247.073839 -24.284816
56902.80535 11.657  0.024 W1 10  0.4531 247.073838 -24.284817
58176.44069 11.642  0.026 W1 10  0.4736 247.073607 -24.284703
56719.17642 11.654  0.022 W1 10  0.4813 247.073860 -24.284808
57445.18205 11.704  0.021 W1 10  0.4841 247.073849 -24.284819
57978.84462 11.629  0.026 W1 10  0.4885 247.073786 -24.284852
57618.72022 11.667  0.022 W1 10  0.5042 247.073853 -24.284824
57619.24434 11.720  0.026 W1 10  0.5096 247.073798 -24.284855
57080.63825 11.671  0.019 W1 10  0.5121 247.073844 -24.284834
56898.66126 11.643  0.023 W1 10  0.5162 247.073833 -24.284842
58706.26353 11.571  0.020 W1 10  0.5185 247.073838 -24.284839
57257.14286 11.683  0.036 W1 10  0.5243 247.073804 -24.284857
58340.20375 11.655  0.020 W1 10  0.5276 247.073796 -24.284860
58543.73784 11.662  0.024 W1 10  0.5317 247.073837 -24.284845
57979.36849 11.621  0.022 W1 10  0.5414 247.073802 -24.284863
57979.82678 11.680  0.027 W1 10  0.5416 247.073843 -24.284844
58703.77828 11.630  0.021 W1 10  0.5427 247.073801 -24.284863
57080.96666 11.651  0.019 W1 10  0.5443 247.073880 -24.284814
58176.96431 11.691  0.027 W1 10  0.5458 247.073831 -24.284852
57979.43394 11.642  0.021 W1 10  0.5515 247.073846 -24.284845
58176.63705 11.628  0.025 W1 10  0.5516 247.073833 -24.284853
58704.23618 11.645  0.023 W1 10  0.5536 247.073822 -24.284859
57812.37639 11.657  0.024 W1 10  0.5560 247.073846 -24.284847
58907.89869 11.747  0.027 W1 10  0.5563 247.073810 -24.284865
57081.62347 11.675  0.023 W1 10  0.5565 247.073866 -24.284833
58544.06499 11.717  0.024 W1 10  0.5573 247.073876 -24.284824
57618.91670 11.685  0.020 W1 10  0.5613 247.073837 -24.284854
57812.50742 11.680  0.021 W1 10  0.5615 247.073832 -24.284857
57979.69575 11.642  0.019 W1 10  0.5619 247.073842 -24.284852
57256.68368 11.631  0.024 W1 10  0.5625 247.073855 -24.284844
57445.31308 11.762  0.021 W1 10  0.5630 247.073850 -24.284847
57256.55252 11.697  0.021 W1  5  0.5633 247.073885 -24.284817
57445.70643 11.659  0.021 W1 10  0.5640 247.073864 -24.284837
57812.83493 11.708  0.025 W1 10  0.5641 247.073885 -24.284817
57081.49206 11.671  0.022 W1 10  0.5647 247.073867 -24.284835
58703.25492 11.565  0.023 W1 10  0.5651 247.073855 -24.284844
56898.52972 11.675  0.020 W1 10  0.5692 247.073855 -24.284846
58176.63718 11.650  0.024 W1 10  0.5732 247.073873 -24.284833
58703.71282 11.659  0.021 W1 10  0.5743 247.073880 -24.284827
58703.51660 11.606  0.021 W1 10  0.5759 247.073829 -24.284863
58543.47603 11.664  0.028 W1 10  0.5777 247.073859 -24.284846
58177.09522 11.677  0.024 W1 10  0.5783 247.073838 -24.284859
58339.94245 11.684  0.024 W1 10  0.5838 247.073829 -24.284865
57081.22936 11.657  0.019 W1 10  0.5838 247.073876 -24.284834
58339.48442 11.578  0.021 W1 10  0.5857 247.073831 -24.284865
57812.83481 11.713  0.028 W1 10  0.5868 247.073859 -24.284849
58543.08358 11.740  0.025 W1 10  0.5891 247.073826 -24.284868
57081.16365 11.659  0.019 W1 10  0.5922 247.073844 -24.284860
56898.00356 11.635  0.021 W1 10  0.5924 247.073796 -24.284879
58339.74622 11.654  0.022 W1 10  0.5927 247.073821 -24.284872
57619.11331 11.707  0.023 W1 10  0.5944 247.073842 -24.284862
57260.42284 11.611  0.018 W1 10  0.5956 247.073842 -24.284862
57445.37866 11.741  0.020 W1 10  0.5958 247.073869 -24.284845
57257.07728 11.647  0.026 W1  0  0.5966 247.073866 -24.284848
57080.76967 11.673  0.024 W1 10  0.5973 247.073854 -24.284856
57080.90095 11.640  0.022 W1 10  0.5975 247.073888 -24.284828
56898.20081 11.689  0.022 W1 10  0.5978 247.073867 -24.284848
58543.54110 11.689  0.024 W1 10  0.5983 247.073896 -24.284820
58907.76779 11.655  0.020 W1 10  0.5986 247.073871 -24.284844
56898.20094 11.698  0.025 W1 10  0.5988 247.073788 -24.284883
58707.24479 11.674  0.020 W1 10  0.5995 247.073795 -24.284882
56719.50572 11.661  0.022 W1 10  0.6053 247.073837 -24.284868
58907.96402 11.711  0.022 W1 10  0.6073 247.073827 -24.284873
57811.98355 11.669  0.022 W1 10  0.6092 247.073895 -24.284826
58543.67239 11.714  0.020 W1 10  0.6116 247.073859 -24.284858
57618.39271 11.671  0.025 W1 10  0.6120 247.073833 -24.284872
57619.37524 11.639  0.029 W1 10  0.6126 247.073851 -24.284863
56718.78155 11.657  0.019 W1 10  0.6134 247.073865 -24.284854
58707.37557 11.674  0.020 W1 10  0.6192 247.073831 -24.284875
56898.26664 11.681  0.020 W1 10  0.6243 247.073845 -24.284871
58706.52521 11.638  0.023 W1 10  0.6251 247.073809 -24.284885
58543.34526 11.650  0.021 W1 10  0.6259 247.073844 -24.284871
57260.29168 11.681  0.020 W1 10  0.6268 247.073873 -24.284853
56898.13510 11.617  0.023 W1 10  0.6276 247.073895 -24.284834
58176.50615 11.619  0.025 W1 10  0.6280 247.073859 -24.284863
59070.89470 11.629  0.026 W1 10  0.6285 247.073809 -24.284886
58706.91766 11.649  0.020 W1 10  0.6287 247.073818 -24.284883
56718.64988 11.666  0.019 W1 10  0.6305 247.073908 -24.284820
58543.60693 11.703  0.022 W1 10  0.6306 247.073850 -24.284869
56719.24238 11.628  0.020 W1 10  0.6316 247.073848 -24.284871
58907.83324 11.677  0.021 W1 10  0.6355 247.073868 -24.284860
57445.83746 11.728  0.022 W1 10  0.6359 247.073861 -24.284865
59071.41793 11.588  0.022 W1 10  0.6374 247.073783 -24.284894
56898.39818 11.679  0.021 W1 10  0.6383 247.073878 -24.284854
58908.29102 11.675  0.022 W1 10  0.6393 247.073828 -24.284883
57445.11647 11.685  0.020 W1 10  0.6424 247.073901 -24.284834
57259.57006 11.712  0.020 W1 10  0.6444 247.073872 -24.284860
57260.55400 11.614  0.019 W1 10  0.6478 247.073848 -24.284876
57444.85428 11.630  0.021 W1 10  0.6503 247.073863 -24.284868
57618.65464 11.642  0.024 W1 10  0.6509 247.073861 -24.284870
57259.70122 11.669  0.021 W1  5  0.6529 247.073870 -24.284865
57978.84475 11.658  0.024 W1 10  0.6536 247.073867 -24.284867
57259.83250 11.694  0.020 W1  5  0.6559 247.073853 -24.284876
57256.68381 11.621  0.024 W1 10  0.6570 247.073877 -24.284861
57618.52361 11.773  0.030 W1 10  0.6576 247.073908 -24.284832
57979.30291 11.624  0.028 W1 10  0.6582 247.073840 -24.284883
59071.09093 11.688  0.020 W1  0  0.6586 247.073776 -24.284901
57260.02924 11.679  0.020 W1 10  0.6604 247.073877 -24.284863
57260.16040 11.638  0.024 W1 10  0.6604 247.073882 -24.284858
59071.28716 11.543  0.021 W1  5  0.6609 247.073839 -24.284885
57979.23746 11.648  0.020 W1 10  0.6612 247.073869 -24.284868
57979.30304 11.640  0.024 W1 10  0.6621 247.073877 -24.284863
57081.62334 11.704  0.024 W1 10  0.6625 247.073849 -24.284881
58339.68077 11.612  0.021 W1 10  0.6641 247.073848 -24.284881
58707.11389 11.654  0.021 W1 10  0.6645 247.073861 -24.284874
57260.09482 11.699  0.021 W1 10  0.6646 247.073848 -24.284881
56719.04475 11.666  0.021 W1 10  0.6650 247.073888 -24.284855
57081.03237 11.630  0.021 W1 10  0.6700 247.073888 -24.284858
57445.44424 11.679  0.021 W1 10  0.6702 247.073864 -24.284875
57259.96366 11.687  0.019 W1 10  0.6702 247.073883 -24.284861
57812.57287 11.787  0.028 W1 10  0.6705 247.073807 -24.284899
57618.85125 11.709  0.023 W1 10  0.6726 247.073850 -24.284883
57081.09794 11.689  0.020 W1 10  0.6750 247.073905 -24.284844
57257.01170 11.595  0.033 W1 10  0.6753 247.073883 -24.284863
59070.82938 11.668  0.021 W1 10  0.6755 247.073829 -24.284893
57812.31094 11.714  0.021 W1 10  0.6776 247.073914 -24.284834
58706.98311 11.640  0.022 W1 10  0.6791 247.073845 -24.284888
58908.16025 11.719  0.022 W1 10  0.6823 247.073868 -24.284876
58543.54097 11.667  0.024 W1 10  0.6881 247.073875 -24.284873
58706.85221 11.633  0.026 W1 10  0.6915 247.073797 -24.284907
58706.65598 11.539  0.022 W1 10  0.6957 247.073833 -24.284898
57812.24548 11.692  0.023 W1 10  0.6963 247.073895 -24.284861
58543.93406 11.709  0.022 W1 10  0.6968 247.073862 -24.284885
57812.11445 11.672  0.022 W1 10  0.6992 247.073906 -24.284852
57979.56484 11.646  0.020 W1 10  0.7007 247.073862 -24.284886
57978.97565 11.671  0.023 W1 10  0.7058 247.073869 -24.284883
57256.94613 11.675  0.019 W1 10  0.7077 247.073871 -24.284883
57445.57527 11.682  0.024 W1 10  0.7080 247.073900 -24.284861
58706.39430 11.636  0.026 W1 10  0.7090 247.073810 -24.284909
58176.57173 11.630  0.023 W1 10  0.7096 247.073893 -24.284868
57812.70390 11.696  0.021 W1 10  0.7098 247.073882 -24.284876
58340.07335 11.638  0.019 W1 10  0.7101 247.073866 -24.284886
58176.70250 11.615  0.022 W1 10  0.7133 247.073885 -24.284875
58176.37537 11.637  0.023 W1 10  0.7134 247.073882 -24.284877
56898.66139 11.711  0.024 W1 10  0.7147 247.073827 -24.284906
58176.24447 11.652  0.022 W1 10  0.7161 247.073866 -24.284889
58543.80329 11.684  0.022 W1 10  0.7166 247.073874 -24.284884
58543.21435 11.720  0.021 W1 10  0.7170 247.073900 -24.284865
58339.61532 11.586  0.020 W1 10  0.7174 247.073880 -24.284880
58176.57160 11.638  0.023 W1 10  0.7223 247.073894 -24.284872
57256.81497 11.667  0.022 W1  5  0.7249 247.073875 -24.284886
56719.11059 11.665  0.018 W1 10  0.7310 247.073922 -24.284849
56718.91334 11.658  0.023 W1 10  0.7320 247.073904 -24.284867
58176.50627 11.645  0.027 W1 10  0.7362 247.073921 -24.284853
58703.90905 11.762  0.023 W1 10  0.7385 247.073856 -24.284901
59071.54871 11.575  0.020 W1 10  0.7392 247.073847 -24.284905
57444.98544 11.713  0.021 W1 10  0.7420 247.073872 -24.284894
58703.38582 11.648  0.024 W1 10  0.7430 247.073828 -24.284914
57979.10656 11.662  0.021 W1 10  0.7500 247.073874 -24.284895
59071.15638 11.617  0.025 W1 10  0.7523 247.073857 -24.284905
59071.02548 11.635  0.025 W1 10  0.7544 247.073849 -24.284909
58706.78689 11.621  0.021 W1 10  0.7568 247.073845 -24.284912
58176.11356 11.677  0.021 W1 10  0.7574 247.073863 -24.284903
58176.37524 11.574  0.026 W1 10  0.7595 247.073849 -24.284911
58339.81167 11.701  0.024 W1 10  0.7616 247.073873 -24.284899
58908.02947 11.673  0.021 W1 10  0.7637 247.073870 -24.284902
56897.80619 11.573  0.020 W1  5  0.7667 247.073848 -24.284913
57618.39258 11.691  0.025 W1 10  0.7677 247.073946 -24.284836
58907.89857 11.627  0.022 W1 10  0.7708 247.073898 -24.284886
58176.83341 11.589  0.023 W1 10  0.7739 247.073894 -24.284890
58703.84373 11.702  0.024 W1 10  0.7769 247.073836 -24.284921
