# MJD mag magerr filter distance ra dec
55263.74366  9.259  0.049 W1  0.0912  83.892824  -5.105888
55263.74366  9.243  0.051 W2  0.0912  83.892824  -5.105888
55263.74366  0.016  0.071 W1mW2  0.0912  83.892824  -5.105888
55264.25407  9.271  0.051 W1  0.0794  83.892813  -5.105898
55264.25407  9.233  0.045 W2  0.0794  83.892813  -5.105898
55264.25407  0.037  0.068 W1mW2  0.0794  83.892813  -5.105898
56724.60394  9.232  0.014 W1  0.0579  83.892814  -5.105892
56724.60394  9.265  0.021 W2  0.0579  83.892814  -5.105892
56724.60394 -0.033  0.025 W1mW2  0.0579  83.892814  -5.105892
56728.54020  9.249  0.026 W1  0.0704  83.892824  -5.105886
56728.56800  9.279  0.038 W2  0.0795  83.892821  -5.105889
56728.54020 -0.030  0.046 W1mW2  0.0704  83.892824  -5.105886
56729.08165  9.240  0.014 W1  0.0750  83.892820  -5.105880
56729.08165  9.286  0.024 W2  0.0750  83.892820  -5.105880
56729.08165 -0.046  0.028 W1mW2  0.0750  83.892820  -5.105880
56915.73563  9.254  0.016 W1  0.0157  83.892834  -5.105888
56915.73563  9.272  0.022 W2  0.0157  83.892834  -5.105888
56915.73563 -0.018  0.027 W1mW2  0.0157  83.892834  -5.105888
56919.68198  9.254  0.022 W1  0.0631  83.892825  -5.105896
56919.68198  9.266  0.041 W2  0.0631  83.892825  -5.105896
56919.68198 -0.013  0.047 W1mW2  0.0631  83.892825  -5.105896
56920.26451  9.233  0.023 W1  0.0701  83.892821  -5.105890
56920.26451  9.279  0.022 W2  0.0701  83.892821  -5.105890
56920.26451 -0.047  0.032 W1mW2  0.0701  83.892821  -5.105890
57087.59410  9.235  0.031 W1  0.0655  83.892830  -5.105883
57087.59410  9.278  0.036 W2  0.0655  83.892830  -5.105883
57087.59410 -0.043  0.048 W1mW2  0.0655  83.892830  -5.105883
57088.15228  9.232  0.021 W1  0.0334  83.892825  -5.105898
57088.15228  9.296  0.029 W2  0.0334  83.892825  -5.105898
57088.15228 -0.063  0.036 W1mW2  0.0334  83.892825  -5.105898
57281.71440  9.258  0.033 W1  0.0930  83.892835  -5.105882
57281.75187  9.286  0.030 W2  0.0786  83.892830  -5.105886
57281.71440 -0.028  0.045 W1mW2  0.0930  83.892835  -5.105882
57282.18450  9.269  0.034 W1  0.0843  83.892827  -5.105892
57282.18450  9.254  0.046 W2  0.0843  83.892827  -5.105892
57282.18450  0.015  0.057 W1mW2  0.0843  83.892827  -5.105892
57446.70359  9.253  0.045 W1  0.0866  83.892828  -5.105875
57446.70359  9.301  0.051 W2  0.0866  83.892828  -5.105875
57446.70359 -0.048  0.068 W1mW2  0.0866  83.892828  -5.105875
57447.17553  9.255  0.020 W1  0.0885  83.892824  -5.105876
57447.17553  9.267  0.020 W2  0.0885  83.892824  -5.105876
57447.17553 -0.012  0.029 W1mW2  0.0885  83.892824  -5.105876
57645.79830  9.250  0.036 W1  0.0630  83.892832  -5.105882
57645.79830  9.264  0.024 W2  0.0630  83.892832  -5.105882
57645.79830 -0.014  0.043 W1mW2  0.0630  83.892832  -5.105882
57646.30602  9.248  0.029 W1  0.0785  83.892835  -5.105877
57646.30602  9.293  0.028 W2  0.0785  83.892835  -5.105877
57646.30602 -0.045  0.040 W1mW2  0.0785  83.892835  -5.105877
57654.26541  9.238  0.015 W1  0.0468  83.892843  -5.105891
57654.26541  9.254  0.016 W2  0.0468  83.892843  -5.105891
57654.26541 -0.016  0.022 W1mW2  0.0468  83.892843  -5.105891
57810.79258  9.264  0.026 W1  0.0638  83.892840  -5.105884
57810.79258  9.298  0.025 W2  0.0638  83.892840  -5.105884
57810.79258 -0.034  0.036 W1mW2  0.0638  83.892840  -5.105884
57811.21385  9.253  0.019 W1  0.0634  83.892825  -5.105881
57811.21385  9.292  0.031 W2  0.0634  83.892825  -5.105881
57811.21385 -0.039  0.036 W1mW2  0.0634  83.892825  -5.105881
57818.42840  9.212  0.014 W1  0.1027  83.892856  -5.105878
57818.42840  9.277  0.016 W2  0.1027  83.892856  -5.105878
57818.42840 -0.065  0.021 W1mW2  0.1027  83.892856  -5.105878
58012.79586  9.240  0.015 W1  0.0741  83.892836  -5.105891
58012.79586  9.309  0.029 W2  0.0741  83.892836  -5.105891
58012.79586 -0.070  0.033 W1mW2  0.0741  83.892836  -5.105891
58013.34870  9.251  0.035 W1  0.0739  83.892826  -5.105880
58013.34870  9.282  0.049 W2  0.0739  83.892826  -5.105880
58013.34870 -0.031  0.060 W1mW2  0.0739  83.892826  -5.105880
58167.82889  9.260  0.036 W1  0.0934  83.892821  -5.105870
58167.82889  9.337  0.072 W2  0.0934  83.892821  -5.105870
58167.82889 -0.076  0.080 W1mW2  0.0934  83.892821  -5.105870
58168.31608  9.251  0.033 W1  0.1020  83.892822  -5.105871
58168.31608  9.301  0.032 W2  0.1020  83.892822  -5.105871
58168.31608 -0.049  0.046 W1mW2  0.1020  83.892822  -5.105871
58173.98076  9.231  0.018 W1  0.0446  83.892831  -5.105878
58173.98076  9.314  0.030 W2  0.0446  83.892831  -5.105878
58173.98076 -0.083  0.035 W1mW2  0.0446  83.892831  -5.105878
58376.82202  9.265  0.019 W1  0.0373  83.892828  -5.105895
58376.82202  9.308  0.024 W2  0.0373  83.892828  -5.105895
58376.82202 -0.043  0.030 W1mW2  0.0373  83.892828  -5.105895
58377.42877  9.238  0.025 W1  0.0733  83.892830  -5.105880
58377.42877  9.291  0.028 W2  0.0733  83.892830  -5.105880
58377.42877 -0.053  0.038 W1mW2  0.0733  83.892830  -5.105880
58534.82724  9.252  0.022 W1  0.0883  83.892828  -5.105875
58534.82724  9.312  0.030 W2  0.0883  83.892828  -5.105875
58534.82724 -0.060  0.037 W1mW2  0.0883  83.892828  -5.105875
58535.28708  9.260  0.021 W1  0.0874  83.892830  -5.105875
58535.28708  9.304  0.030 W2  0.0874  83.892830  -5.105875
58535.28708 -0.044  0.036 W1mW2  0.0874  83.892830  -5.105875
58741.44624  9.258  0.037 W1  0.0775  83.892832  -5.105883
58741.44624  9.317  0.037 W2  0.0775  83.892832  -5.105883
58741.44624 -0.059  0.053 W1mW2  0.0775  83.892832  -5.105883
58742.08404  9.232  0.046 W1  0.0922  83.892834  -5.105866
58742.08404  9.316  0.032 W2  0.0922  83.892834  -5.105866
58742.08404 -0.084  0.056 W1mW2  0.0922  83.892834  -5.105866
58748.10227  9.258  0.014 W1  0.2227  83.892889  -5.105871
58748.10227  9.379  0.040 W2  0.2227  83.892889  -5.105871
58748.10227 -0.121  0.042 W1mW2  0.2227  83.892889  -5.105871
58898.83451  9.290  0.065 W1  0.0743  83.892833  -5.105902
58898.83451  9.305  0.061 W2  0.0743  83.892833  -5.105902
58898.83451 -0.014  0.089 W1mW2  0.0743  83.892833  -5.105902
58899.44268  9.259  0.022 W1  0.0863  83.892826  -5.105872
58899.44268  9.304  0.028 W2  0.0863  83.892826  -5.105872
58899.44268 -0.045  0.036 W1mW2  0.0863  83.892826  -5.105872
59108.61335  9.263  0.025 W1  0.0869  83.892829  -5.105887
59108.61335  9.329  0.044 W2  0.0869  83.892829  -5.105887
59108.61335 -0.066  0.051 W1mW2  0.0869  83.892829  -5.105887
59109.12346  9.274  0.019 W1  0.1066  83.892809  -5.105875
59109.12346  9.334  0.033 W2  0.1066  83.892809  -5.105875
59109.12346 -0.059  0.037 W1mW2  0.1066  83.892809  -5.105875
