# MJD mag magerr filter flag distance ra dec
55263.79075  9.750  0.021 W1 10  0.1217  83.791847  -6.093449
55263.65845  9.770  0.020 W1 10  0.1929  83.791872  -6.093454
55264.12158  9.816  0.021 W1 10  0.1989  83.791861  -6.093466
55263.39371  9.794  0.022 W1 10  0.2250  83.791873  -6.093465
55263.72454  9.824  0.024 W1 10  0.2463  83.791887  -6.093459
55264.25388  9.811  0.016 W1 10  0.2495  83.791879  -6.093470
55263.85684  9.762  0.023 W1 10  0.2501  83.791884  -6.093464
55263.52602  9.836  0.020 W1 10  0.2614  83.791869  -6.093482
55263.12911  9.790  0.018 W1 10  0.2656  83.791888  -6.093466
55263.52615  9.803  0.025 W1 10  0.2719  83.791883  -6.093474
55263.98927  9.789  0.021 W1 10  0.2838  83.791884  -6.093478
55263.59223  9.819  0.020 W1 10  0.2860  83.791902  -6.093454
55263.26141  9.802  0.024 W1 10  0.2940  83.791898  -6.093465
58535.45515  9.803  0.014 W1  5  0.0535  83.791831  -6.093435
57446.19222  9.796  0.019 W1  5  0.0710  83.791849  -6.093415
59108.60042 10.039  0.020 W1 10  0.1112  83.791852  -6.093442
56728.55460  9.510  0.015 W1  5  0.1238  83.791859  -6.093438
58376.95305  9.751  0.015 W1 10  0.1261  83.791865  -6.093424
57646.14237  9.757  0.020 W1 10  0.1300  83.791852  -6.093449
58377.21486  9.707  0.016 W1 10  0.1382  83.791869  -6.093421
56919.48484  9.793  0.015 W1  5  0.1534  83.791873  -6.093424
58013.12334  9.829  0.018 W1 10  0.1569  83.791867  -6.093444
57654.26566  9.772  0.017 W1 10  0.1608  83.791867  -6.093445
57282.30488  9.800  0.017 W1  5  0.1637  83.791871  -6.093441
57446.51986  9.661  0.015 W1 10  0.1659  83.791870  -6.093444
58741.49549  9.852  0.015 W1 10  0.1667  83.791871  -6.093441
58741.88794  9.840  0.018 W1 10  0.1668  83.791854  -6.093460
59109.05820  9.930  0.020 W1 10  0.1672  83.791862  -6.093454
56920.33979  9.854  0.020 W1  5  0.1699  83.791866  -6.093451
56920.01100  9.807  0.015 W1 10  0.1727  83.791871  -6.093446
58377.28018  9.709  0.019 W1 10  0.1735  83.791873  -6.093443
57811.42110  9.792  0.018 W1 10  0.1742  83.791872  -6.093445
58012.73063  9.863  0.017 W1 10  0.1764  83.791869  -6.093450
58741.75716  9.884  0.017 W1  5  0.1765  83.791875  -6.093441
57447.17540  9.689  0.015 W1  5  0.1788  83.791864  -6.093456
58741.03758  9.877  0.015 W1 10  0.1796  83.791872  -6.093448
56729.01556  9.580  0.013 W1 10  0.1832  83.791873  -6.093447
57281.71454  9.838  0.017 W1  5  0.1832  83.791868  -6.093454
58741.43003  9.853  0.018 W1 10  0.1836  83.791873  -6.093447
58167.76318  9.926  0.017 W1 10  0.1849  83.791877  -6.093441
58899.55334  9.944  0.016 W1 10  0.1861  83.791875  -6.093445
57811.02813  9.849  0.016 W1 10  0.1881  83.791870  -6.093453
59108.92743  9.972  0.016 W1 10  0.1926  83.791883  -6.093429
58740.77590  9.891  0.015 W1 10  0.1927  83.791878  -6.093443
57646.07692  9.757  0.015 W1 10  0.1939  83.791865  -6.093461
58898.57220 10.004  0.016 W1 10  0.2037  83.791869  -6.093461
57446.78205  9.616  0.016 W1 10  0.2047  83.791881  -6.093445
